S RICHMOND STS ARCHER AV (4178 S)W 47 ST (47,00 S),0,6.00,"$18,500"
S SAWYER AVEW 58 ST (5800 S)W 59 ST (5900 S),,0,1.00,"$3,700"
Program Total,,0,33.00,"$118,400"
"",,,CDOT Total:,"$1,319,66"
Other,,,,
"",,,,
2011 Ward: 14,,,,
Program: Miscellaneous-Other,Desc of Work,Block,s Unit Count,Est. Cost
121N LA SALLE ST,OBM Close-out,0,0.00,$337
Program Total,,0,0.00,$337
"",,,Other Total:,$33
2011 Menu Ward:  14,,,,
"","Menu Budget: $1,320,00",0
"",Ward Committed Total:,
"","$1,319,99",9
"",Ward Balance:,
"",$,1
"",,,,
CDOT,,,,
"",,,,
2011 Ward: 15,,,,
Program: Alley Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
W GARFIELD BLVDW 56TH STS ASHLAND AVE,S MARSHFIELD AVE,1,0.00,"$29,832"
W 62ND STW 63RD STS HOYNE AVES HAMILTO,N AVE,0,0.00,"$38,313"
W 63RD STW 64TH STS CALIFORNIA AVES MOZ,ART ST,1,0.00,"$42,968"
Program Total,,2,0.00,"$111,113"
"",,,,
2011 Ward: 15,,,,
Program: Sidewalk Menu,Desc of Work,Block,s Unit Count,Est. Cost
W MARQUETTE RDS DAMEN AV (2000 W)S WINCH,ESTER AV (1932 W),0,0.00,$940
W 66TH STS MARSHFIELD AV (1632 W)S PAULINA,ST (1700 W),0,0.00,"$19,384"
W 65TH PLS SPAULDING AV (3300 W)S HOMAN AV,(3400 W),0,0.00,"$44,814"
S RICHMOND STW 66 ST (6600 S)W MARQUETTE R,D (6700 S),0,0.00,"$70,493"
S SACRAMENTO AVEW 60 ST (6000 S)W 61 ST (610,0 S),0,0.00,"$3,111"
W 64TH PLS HOMAN AV (3400 W)S SPAULDING AV,(3300 W),0,0.00,"$35,553"
W 65TH PLS ST LOUIS AV (3500 W)S CENTRAL PAR,K AV (3562 W),0,0.00,"$34,489"
S SACRAMENTO AVEW 66 ST (6600 S)W MARQUET,TE RD (6700 S),0,0.00,"$10,787"
S MAPLEWOOD AVEW 61 ST (6100 S)W 62 ST (6200,S),0,0.00,"$11,145"
2011 Ward: 15,,,,
Program: Sidewalk Menu,Desc of Work,Block,s Unit Count,Est. Cost
S TALMAN AVEW 66 ST (6600 S)W MARQUETTE R,D (6700 S),0,0.00,"$24,065"
W 64TH STS WOLCOTT AV (1900 W)S WINCHESTE,R AV (1932 W),0,0.00,"$29,536"
W 66TH STS ASHLAND AV (1600 W)S PAULINA ST,(1700 W),0,0.00,"$41,050"
W 61ST STS ST LOUIS AV (3500 W)S CENTRAL PAR,K (W) AV(3605 W),0,0.00,"$4,364"
S WHIPPLE STW 64 ST (6400 S)W 65 ST (6500 S),,0,0.00,"$35,978"
W 66TH STS WASHTENAW AV (2700 W)S FAIRFIEL,D AV (2732 W),0,0.00,"$9,059"
S MAPLEWOOD AVEW MARQUETTE RD (6700 S)W,68 ST (6800 S),0,0.00,"$75,364"
S WOLCOTT AVEW 56 ST (5600 S)W 57 ST (5700 S),,0,0.00,"$4,194"
S KEDZIE AVEW 64 PL (6432 S)W 65 ST (6500 S),,0,0.00,"$46,584"
S WOOD STW 64 ST (6400 S)W 65 ST (6500 S),,0,0.00,"$83,005"
S CAMPBELL AVEW LITHUANIAN PLAZA CT (6900 S,)W 70 ST (7000 S),0,0.00,"$36,285"
Program Total,,0,0.00,"$620,200"
"",,,,
2011 Ward: 15,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
S WINCHESTER AVEW 59 ST (5900 S)W 60 ST (6000,S),1,0.00,"$35,582"
W 65TH STS SPAULDING AV (3300 W)S HOMAN AV,(3400 W),1,0.00,"$61,869"
W 57TH STS DAMEN AV (2000 W)S HOYNE AV (210,0 W),1,0.00,"$95,012"
W 65TH STS FAIRFIELD AV (2732 W)S CALIFORNIA,AV (2800 W),0,0.00,"$16,839"
S WINCHESTER AVEW GARFIELD BV (5500 S)W 56,ST (5600 S),1,0.00,"$59,967"
W 68TH STS MAPLEWOOD AV (2532 W)S ROCKWE,LL ST (2600 W),0,0.00,"$40,871"
2011 Ward: 15,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
S WOOD STW MARQUETTE RD (6700 S)W 68 ST (68,00 S),1,0.00,"$68,427"
S HOMAN AVEW 62 ST (6200 S)W 62 PL (6232 S),,0,0.00,"$30,962"
W 65TH PLS KEDZIE AV (3200 W)S SPAULDING AV,(3300 W),1,0.00,"$68,803"
W 60TH STS WOOD ST (1800 W)S DAMEN AV (2000,W),1,0.00,"$87,109"
Program Total,,8,0.00,"$565,442"
"",,,,
2011 Ward: 15,,,,
Program: Street Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
S MOZART STW 65 ST (6500 S)W 66 ST (6600 S),,0,1.00,"$3,700"
W 62ND PLS KEDZIE AV (3200 W)S SPAULDING AV,(3300 W),0,1.00,"$3,700"
S WOLCOTT AVEW 61 ST (6100 S)W 62 ST (6200 S),,0,1.00,"$3,700"
S PAULINA STW MARQUETTE RD (6700 S)W 68 ST,(6800 S),0,1.00,"$3,700"
W 66TH STS HOMAN AV (3400 W)S ST LOUIS AV (3,500 W),0,1.00,"$3,700"
W 62ND PLS SPAULDING AV (3300 W)S HOMAN A,V (3400 W),0,1.00,"$3,700"
Program Total,,0,6.00,"$22,200"
"",,,CDOT Total:,"$1,318,95"
Other,,,,
"",,,,
2011 Ward: 15,,,,
Program: Miscellaneous-Other,Desc of Work,Block,s Unit Count,Est. Cost
121N LA SALLE ST,OBM Close-out,0,0.00,"$1,044"
2011 Ward: 15,,,,
Program: Miscellaneous-Other,Desc of Work,Block,s Unit Count,Est. Cost
Program Total,,0,0.00,"$1,044"
"",,,Other Total:,"$1,04"
2011 Menu Ward:  15,,,,
"","Menu Budget: $1,320,00",0,,
"",Ward Committed Total:,,,
"","$1,320,00",0,,
"",Ward Balance:,,,
"",$,0,,
"",,,,
BOE,,,,
"",,,,
2011 Ward: 16,,,,
Program: Pole Painting,Desc of Work,Block,s Unit Count,Est. Cost
S DAMEN AVEW 49 ST (4900 S)W GARFIELD BV,(5500 S),0,65.00,"$20,900"
Program Total,,0,65.00,"$20,900"
"",,,,
2011 Ward: 16,,,,
Program: Street Lighting,Desc of Work,Block,s Unit Count,Est. Cost
S DAMEN AVEW 48 ST (4800 S)W GARFIELD BV,(5500 S),0,65.00,"$26,000"
S DAMEN AVEW 49 ST (4900 S)W GARFIELD BV,(5500 S),0,38.00,"$51,300"
6931S JUSTINE ST,$192 FROM 2012,0,1.00,$158
Program Total,,0,104.00,"$77,458"
"",,,BOE Total:,"$98,35"
CDOT,,,,
"",,,,
2011 Ward: 16,,,,
Program: Alley Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
S FAIRFIELD AVES WASHTENAW AVEW 59TH ST,W 60TH ST,0,0.00,"$10,256"
Program Total,,0,0.00,"$10,256"
"",,,,
2011 Ward: 16,,,,
Program: Alley Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
W 59TH STW 59TH PLS SPRINGFIELD AVES HO,MAN AVE,0,0.00,$550
Program Total,,0,0.00,$550
"",,,,
2011 Ward: 16,,,,
Program: Curb/Gutter Menu,Desc of Work,Block,s Unit Count,Est. Cost
S BISHOP STW 61 ST (6100 S)W 62 ST (6200 S),,0,0.00,"$31,218"
S MARSHFIELD AVEW 51 ST (5100 S)W 52 ST (5200,S),0,0.00,"$5,012"
W GARFIELD BLVDS WOLCOTT AV (1900 W)S DAM,EN AV (2000 W),0,0.00,"$18,196"
S MAPLEWOOD AVEW 57 ST (5700 S)W 58 ST (5800,S),0,0.00,"$2,828"
Program Total,,0,0.00,"$57,254"
"",,,,
2011 Ward: 16,,,,
Program: Miscellaneous-CDOT,Desc of Work,Block,s Unit Count,Est. Cost
Various locations- Decorative Waste Receptacles,PM: JA,0,0.00,"$42,716"
Program Total,,0,0.00,"$42,716"
"",,,,
2011 Ward: 16,,,,
Program: Sidewalk Menu,Desc of Work,Block,s Unit Count,Est. Cost
S WASHTENAW AVEW 58 ST (5800 S)W 59 ST (5900,S),0,0.00,"$29,009"
2011 Ward: 16,,,,
Program: Sidewalk Menu,Desc of Work,Block,s Unit Count,Est. Cost
S WINCHESTER AVEW 53 ST (5300 S)W 54 ST (5400,S),0,0.00,"$2,942"
S WOOD STW 49 ST (4900 S)W 50 ST (5000 S),,0,0.00,"$48,370"
S SEELEY AVEW 50 ST (5000 S)W 51 ST (5100 S),,0,0.00,"$36,074"
S HAMILTON AVEDead End (5323 S)W 53 PL (5332 S,),0,0.00,"$15,728"
S ELIZABETH STW 60 ST (6000 S)W 61 ST (6100 S),,0,0.00,"$4,284"
S THROOP STW GARFIELD BV (5500 S)W 56 ST (56,00 S),0,0.00,"$39,358"
S SEELEY AVEW 49 ST (4900 S)W 50 ST (5000 S),,0,0.00,"$40,403"
S RICHMOND STW 59 ST (5900 S)W 60 ST (6000 S),,0,0.00,"$17,824"
S MOZART STW 56 ST (5600 S)W 57 ST (5700 S),,0,0.00,"$21,356"
Program Total,,0,0.00,"$255,348"
"",,,,
2011 Ward: 16,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
S WINCHESTER AVEW 53 ST (5300 S)W 54 ST (5400,S),1,0.00,"$44,459"
S MOZART STW 58 ST (5800 S)W 59 ST (5900 S),,1,0.00,"$69,720"
W 51ST PLS HOYNE AV (2100 W)Dead End (2127 W),,1,0.00,"$34,954"
S SEELEY AVEW 54 ST (5400 S)W GARFIELD BV (5,500 S),1,0.00,"$46,133"
S WASHTENAW AVEW 58 ST (5800 S)W 59 ST (5900,S),1,0.00,"$67,736"
W 54TH STS HOYNE AV (2100 W)Dead End (2130 W),,1,0.00,"$46,285"
W 50TH PLS HOYNE AV (2100 W)S LEAVITT ST (21,56 W),1,0.00,"$31,836"
W 58TH STS LOOMIS BV (1400 W)S ADA ST (1324 W,),0,0.00,"$18,481"
2011 Ward: 16,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
S MAY STW 52 ST (5200 S)W 53 ST (5300 S),,1,0.00,"$46,156"
W 62ND STS MAY ST (1132 W)S RACINE AV (1200 W,),1,0.00,"$54,738"
S SANGAMON STW 59 ST (5900 S)W 60 ST (6000 S),,1,0.00,"$46,365"
W 58TH STS ELIZABETH ST (1232 W)S RACINE AV,(1200 W),0,0.00,"$34,108"
S OAKLEY AVEW 51 ST (5100 S)W 51 PL (5132 S),,0,0.00,"$10,363"
Program Total,,10,0.00,"$551,333"
"",,,,
2011 Ward: 16,,,,
Program: Street Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
S MAY STW 59 ST (5900 S)W 60 ST (6000 S),,0,1.00,"$3,700"
S PEORIA STW 56 ST (5600 S)W 57 ST (5700 S),,0,1.00,"$3,700"
W 50TH PLS OAKLEY AV (2300 W)Dead End (3766 W,),0,1.00,"$3,700"
S WINCHESTER AVEW 50 ST (5000 S)W 51 ST (5100,S),0,1.00,"$3,700"
S BISHOP STW 53 ST (5300 S)W 54 ST (5400 S),,0,1.00,"$3,700"
S CARPENTER STW 60 ST (6000 S)W 61 ST (6100 S),,0,1.00,"$3,700"
S TROY STW 60 ST (6000 S)W 61 ST (6100 S),,0,1.00,"$3,700"
S WOLCOTT AVEW 53 ST (5300 S)W 54 ST (5400 S),,0,1.00,"$3,700"
S THROOP STW 59 ST (5900 S)W 60 ST (6000 S),,0,1.00,"$3,700"
S LAFLIN STW 53 ST (5300 S)W 54 ST (5400 S),,0,1.00,"$3,700"
S THROOP STW GARFIELD BV (5500 S)W 56 ST (56,00 S),0,1.00,"$3,700"
S ARTESIAN AVEW 57 ST (5700 S)W 58 ST (5800 S),,0,1.00,"$3,700"
2011 Ward: 16,,,,
Program: Street Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
S BISHOP STW 61 ST (6100 S)W 62 ST (6200 S),,0,1.00,"$3,700"
S MAY STW 62 ST (6200 S)W 63 ST (6300 S),,0,1.00,"$3,700"
S ABERDEEN STW 60 ST (6000 S)W 61 ST (6100 S),,0,1.00,"$3,700"
S ALBANY AVEW 60 ST (6000 S)W 61 ST (6100 S),,0,1.00,"$3,700"
S MAY STW 64 ST (6400 S)W 65 ST (6500 S),,0,1.00,"$3,700"
S ABERDEEN STW 52 ST (5200 S)W 53 ST (5300 S),,0,1.00,"$3,700"
S CARPENTER STW 59 ST (5900 S)W 60 ST (6000 S),,0,1.00,"$3,700"
S HERMITAGE AVEW 52 ST (5200 S)W 53 ST (5300 S,),0,1.00,"$3,700"
Program Total,,0,20.00,"$74,000"
"",,,CDOT Total:,"$991,45"
Other,,,,
"",,,,
2011 Ward: 16,,,,
Program: Chicago Park District,Desc of Work,Block,s Unit Count,Est. Cost
Micek Play Lot- 5311 S. Hamilton,,0,0.00,"$150,000"
Program Total,,0,0.00,"$150,000"
"",,,,
2011 Ward: 16,,,,
Program: POD Camera,Desc of Work,Block,s Unit Count,Est. Cost
5600 S. Bishop,,0,0.00,"$20,000"
5000 S. Paulina,,0,0.00,"$20,000"
2011 Ward: 16,,,,
Program: POD Camera,Desc of Work,Block,s Unit Count,Est. Cost
5700 S. Justine,,0,0.00,"$20,000"
5500 S. Maplewood,,0,0.00,"$20,000"
Program Total,,0,0.00,"$80,000"
"",,,Other Total:,"$230,00"
2011 Menu Ward:  16,,,,
"","Menu Budget: $1,320,00",0,,
"",Ward Committed Total:,,,
"","$1,319,81",5,,
"",Ward Balance:,,,
"",$18,5,,
"",,,,
BOE,,,,
"",,,,
2011 Ward: 17,,,,
Program: Pole Painting,Desc of Work,Block,s Unit Count,Est. Cost
W 69TH STS GREEN ST (832 W)S ASHLAND AV,(1600 W),0,73.00,"$29,950"
Program Total,,0,73.00,"$29,950"
"",,,,
2011 Ward: 17,,,,
Program: Street Lighting,Desc of Work,Block,s Unit Count,Est. Cost
S UNION AVEW 73 ST (7300 S)W 74 ST (7400 S),,0,4.00,"$1,600"
S PAULINA STW 70 ST (7000 S)W 72 ST (7200 S),,0,2.00,"$136,500"
Program Total,,0,6.00,"$138,100"
"",,,BOE Total:,"$168,05"
CDOT,,,,
"",,,,
2011 Ward: 17,,,,
Program: Alley Resurface Menu(1),Desc of Work,Block,s Unit Count,Est. Cost
S LOWE AVEDEAD ENDW 73RD STW 74TH ST,,1,0.00,"$39,284"
Program Total,,1,0.00,"$39,284"
2011 Ward: 17,,,,
Program: Curb/Gutter Menu,Desc of Work,Block,s Unit Count,Est. Cost
W 78TH STS MORGAN ST (1000 W)S CARPENTER S,T (1032 W),0,0.00,"$1,263"
S WINCHESTER AVEW 71 ST (7100 S)W 72 ST (7200,S),0,0.00,"$21,118"
S HARVARD AVEW 74 ST (7400 S)W 75 ST (7500 S),,0,0.00,"$11,628"
Program Total,,0,0.00,"$34,009"
"",,,,
2011 Ward: 17,,,,
Program: In-Road State Law Stop for Pedestrians S,Desc of Work,Block,s Unit Count,Est. Cost
E 79TH STS ABERDEEN ST,,0,1.00,$950
Program Total,,0,1.00,$950
"",,,,
2011 Ward: 17,,,,
Program: Sidewalk Menu,Desc of Work,Block,s Unit Count,Est. Cost
S CARPENTER STW 78 ST (7800 S)W 79 ST (7900 S),,0,0.00,"$29,124"
W 73RD STS ADA ST (1316 W)S ASHLAND AV (1600,W),0,0.00,"$75,904"
W 72ND STS WOOD ST (1800 W)S WOLCOTT AV (1,900 W),0,0.00,"$56,017"
W 75TH STS PEORIA ST (900 W)S MORGAN ST (100,0 W),0,0.00,"$32,201"
S STEWART AVEW 72 ST (7201 S)W 73 ST (7300 S),,0,0.00,"$44,120"
Program Total,,0,0.00,"$237,366"
"",,,,
2011 Ward: 17,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
2011 Ward: 17,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
S JUSTINE STW 65 ST (6500 S)W 66 ST (6600 S),,1,0.00,"$71,479"
W 70TH STS THROOP ST (1300 W)S LOOMIS BV (14,00 W),1,0.00,"$100,939"
W 71ST PLS ADA ST (1316 W)S LOOMIS BV (1400 W,),1,0.00,"$49,837"
S HONORE STW 72 ST (7200 S)W 73 ST (7300 S),,1,0.00,"$69,215"
W 77TH STS PEORIA ST (900 W)S MORGAN ST (100,0 W),1,0.00,"$59,697"
W 77TH STS MORGAN ST (1000 W)S ABERDEEN ST,(1100 W),1,0.00,"$68,096"
S JUSTINE STW 64 ST (6400 S)W 65 ST (6500 S),,1,0.00,"$71,362"
W 77TH STS ABERDEEN ST (1100 W)S RACINE AV,(1200 W),1,0.00,"$81,519"
Program Total,,8,0.00,"$572,144"
"",,,,
2011 Ward: 17,,,,
Program: Street Resurface Menu(1-5),Desc of Work,Block,s Unit Count,Est. Cost
S PEORIA STW 79 ST (7900 S)W 80 ST (8000 S),,1,0.00,"$32,171"
S CARPENTER STW 78 ST (7800 S)W 79 ST (7900 S),,1,0.00,"$37,832"
W 71ST PLS RACINE AV (1200 W)S ADA ST (1316 W,),1,0.00,"$54,077"
S MAY STW MARQUETTE RD (6700 S)W 68 ST (680,0 S),1,0.00,"$40,604"
S ABERDEEN STW 70 ST (7000 S)W 71 ST (7100 S),,1,0.00,"$38,509"
Program Total,,5,0.00,"$203,192"
"",,,,
2011 Ward: 17,,,,
Program: Street Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
2011 Ward: 17,,,,
Program: Street Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
W 72ND STS RACINE AV (1200 W)S ADA ST (1316 W,),0,1.00,"$3,700"
S GREEN STW 79 ST (7900 S)W 80 ST (8000 S),,0,1.00,"$3,700"
S PERRY AVEW 80 ST (8000 S)W 81 ST (8100 S),,0,1.00,"$3,700"
W 80TH STS STEWART AV (400 W)S VINCENNES A,V (419 W),0,1.00,"$1,850"
S PEORIA STW 77 ST (7700 S)W 78 ST (7800 S),,0,1.00,"$3,700"
S CLAREMONT AVEW 68 ST (6800 S)W 69 ST (6900,S),0,1.00,"$3,700"
S HERMITAGE AVEW 78 ST (7800 S)W 79 ST (7900 S,),0,1.00,"$3,700"
S SANGAMON STW 66 ST (6600 S)W MARQUETTE,RD (6700 S),0,1.00,"$3,700"
S BISHOP STW 68 ST (6800 S)W 69 ST (6900 S),,0,1.00,"$3,700"
S JUSTINE STW 65 ST (6500 S)W MARQUETTE RD (,6700 S),0,2.00,"$7,400"
W 72ND STS ASHLAND AV (1600 W)S WOLCOTT A,V (1900 W),0,3.00,"$11,100"
S WINCHESTER AVEW 71 ST (7100 S)W 73 ST (7300,S),0,2.00,"$7,400"
S HONORE STW 70 ST (7000 S)W 71 ST (7100 S),,0,1.00,"$3,700"
S ARTESIAN AVEW 70 ST (7000 S)W 71 ST (7100 S),,0,1.00,"$3,700"
Program Total,,0,18.00,"$64,750"
"",,,CDOT Total:,"$1,151,69"
2011 Menu Ward:  17,,,,
"","Menu Budget: $1,320,00",0
"",Ward Committed Total:,
"","$1,319,74",5
"",Ward Balance:,
"",$25,5
"",,,,
BOE,,,,
"",,,,
2011 Ward: 18,,,,
Program: Pole Painting,Desc of Work,Block,s Unit Count,Est. Cost
S DAMEN AVEW 76 ST (7600 S)W 87 ST (8700 S),,0,123.00,"$38,800"
Program Total,,0,123.00,"$38,800"
"",,,BOE Total:,"$38,80"
CDOT,,,,
"",,,,
2011 Ward: 18,,,,
Program: Alley Apron Menu,Desc of Work,Block,s Unit Count,Est. Cost
S SEELEY AVEW 78 ST (7800 S)W 79 ST (7900 S),,0,1.00,"$14,994"
S KOMENSKY AVEW 86 ST (8600 S)W 87 ST (8700 S,),0,2.00,"$18,763"
S KARLOV AVEW 86 ST (8600 S)W 87 ST (8700 S),,0,1.00,"$9,684"
Program Total,,0,4.00,"$43,441"
"",,,,
2011 Ward: 18,,,,
Program: Bollard Menu,Desc of Work,Block,s Unit Count,Est. Cost
S CALIFORNIA AVEW 79 ST (7900 S),,0,1.00,$509
Program Total,,0,1.00,$509
"",,,,
2011 Ward: 18,,,,
Program: Curb/Gutter Menu,Desc of Work,Block,s Unit Count,Est. Cost
W 78TH STS ST LOUIS AV (3500 W)S CENTRAL PAR,K AV (3600 W),0,0.00,"$7,161"
S ARTESIAN AVEW 80 ST (8000 S)W 81 ST (8100 S),,0,0.00,"$72,886"
S ROCKWELL STW 84 ST (8400 S)W 85 ST (8500 S),,0,0.00,"$19,631"
Program Total,,0,0.00,"$99,678"
"",,,,
2011 Ward: 18,,,,
Program: Miscellaneous-CDOT,Desc of Work,Block,s Unit Count,Est. Cost
S DAMEN AVEW 87TH ST,PM: MS/RP/MI,0,1.00,"$3,500"
Program Total,,0,1.00,"$3,500"
"",,,,
2011 Ward: 18,,,,
Program: Pavement Markings Menu,Desc of Work,Block,s Unit Count,Est. Cost
W 77TH STS WESTERN AVE,,0,0.00,$354
Program Total,,0,0.00,$354
"",,,,
2011 Ward: 18,,,,
Program: Sidewalk Menu,Desc of Work,Block,s Unit Count,Est. Cost
S WASHTENAW AVEW 81 ST (8100 S)W 82 ST (8200,S),0,0.00,"$29,962"
S SACRAMENTO AVEW 80 ST (8000 S)W 81 ST (810,0 S),0,0.00,"$37,624"
2011 Ward: 18,,,,
Program: Sidewalk Menu,Desc of Work,Block,s Unit Count,Est. Cost
S SEELEY AVEW 76 ST (7600 S)W 77 ST (7700 S),,0,0.00,"$2,630"
S WESTERN AVEW 74 ST (7400 S)W 75 ST (7458 S),,0,0.00,"$22,497"
S CAMPBELL AVEW 82 PL (8216 S)W 83 ST (8300 S),,0,0.00,"$28,131"
W 84TH STDead End (3633 W)S LAWNDALE AV (368,1 W),0,0.00,"$68,478"
S WHIPPLE STW 79 ST (7900 S)W 80 ST (8000 S),,0,0.00,"$37,536"
S SPAULDING AVEW 84 ST (8400 S)W 84 PL (8432 S,),0,0.00,"$38,223"
S TALMAN AVEW 81 PL (8132 S)W 81 ST (8100 S),,0,0.00,"$23,476"
W 86TH STS DAMEN AV (2000 W)Dead End (2038 W,),0,0.00,"$38,488"
S HAMLIN AVEW 86 ST (8600 S)W 86 PL (8632 S),,0,0.00,"$60,830"
W 83RD STS DAMEN AV (2000 W)S HOYNE AV (210,0 W),0,0.00,"$4,818"
S MOZART STW 72 ST (7200 S)W 73 ST (7300 S),,0,0.00,"$32,909"
S FRANCISCO AVEW 80 ST (8000 S)W 81 ST (8100 S,),0,0.00,"$19,441"
Program Total,,0,0.00,"$445,043"
"",,,,
2011 Ward: 18,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
S KENTON AVEW 85 ST (8500 S)W 86 ST (8600 S),,1,0.00,"$60,933"
S TALMAN AVEW 81 ST (8100 S)W 82 ST (8200 S),,1,0.00,"$67,945"
S HOMAN AVEW 83 ST (8300 S)W 83 PL (8332 S),,0,0.00,"$40,885"
S TALMAN AVEW 82 PL (8228 S)W 83 ST (8300 S),,0,0.00,"$45,409"
W 81ST STS WHIPPLE ST (3032 W)S ALBANY AV (3,100 W),0,0.00,"$49,286"
2011 Ward: 18,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
S FAIRFIELD AVEW 80 ST (8000 S)W 81 ST (8100 S),,1,0.00,"$63,783"
W 83RD PLS ST LOUIS AV (3500 W)Dead End (531 W,),1,0.00,"$35,575"
W 85TH STS ST LOUIS AV (3500 W)Dead End (3529 W,),1,0.00,"$35,326"
S TALMAN AVEW 82 ST (8200 S)W 82 PL (8228 S),,0,0.00,"$32,852"
W 81ST STS CALIFORNIA AV (2800 W)S MOZART S,T (2832 W),0,0.00,"$36,835"
Program Total,,7,0.00,"$468,829"
"",,,,
2011 Ward: 18,,,,
Program: Street Resurface Menu(1-5),Desc of Work,Block,s Unit Count,Est. Cost
S FAIRFIELD AVEW 81 ST (8100 S)W 82 ST (8200 S),,1,0.00,"$39,114"
W 85TH STS SPRINGFIELD AV (3900 W)S PULASKI,RD (4000 W),1,0.00,"$35,313"
S SEELEY AVEW 76 ST (7600 S)W 77 ST (7700 S),,1,0.00,"$39,043"
S HAMILTON AVEW 75 PL (7522 S)W 76 ST (7600 S),,1,0.00,"$40,416"
S MAPLEWOOD AVEW 70 ST (7000 S)W 71 ST (7100,S),1,0.00,"$40,410"
Program Total,,5,0.00,"$194,296"
"",,,,
2011 Ward: 18,,,,
Program: Street Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
S HOMAN AVEW 83 ST (8300 S)W 83 PL (8332 S),,0,1.00,"$1,850"
S SPRINGFIELD AVEW 81 ST (8100 S)W 81 PL (8132,S),0,1.00,"$1,850"
W 81ST STS CALIFORNIA AV (2800 W)S MOZART S,T (2832 W),0,1.00,"$1,850"
2011 Ward: 18,,,,
Program: Street Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
Program Total,,0,3.00,"$5,550"
"",,,CDOT Total:,"$1,261,20"
Other,,,,
"",,,,
2011 Ward: 18,,,,
Program: POD Camera,Desc of Work,Block,s Unit Count,Est. Cost
1914 W. 86th St.,,0,0.00,"$20,000"
Program Total,,0,0.00,"$20,000"
"",,,Other Total:,"$20,00"
2011 Menu Ward:  18,,,,
"","Menu Budget: $1,320,00",0,,
"",Ward Committed Total:,,,
"","$1,320,00",0,,
"",Ward Balance:,,,
"",-$,0,,
"",,,,
BOE,,,,
"",,,,
2011 Ward: 19,,,,
Program: Street Lighting,Desc of Work,Block,s Unit Count,Est. Cost
S WINCHESTER AVEW 91 ST (9134 S)W 92 ST (92,00 S),0,4.00,"$1,400"
W 91ST STS WINCHESTER AV (1932 W)S DAMEN,AV (2010 W),0,4.00,"$1,400"
S LONGWOOD DRW 87 ST (8700 S)W HOPKINS P,L (8887 S),0,12.00,"$4,800"
S LEAVITT STW 89 ST (8900 S)W 90 ST (9000 S),STARTS NEAR 88TH ST.,0,6.00,"$2,100"
S PLEASANT AVES HAMILTON AV (8858 S)W 90,ST (9000 S),0,4.00,"$1,400"
Program Total,,0,30.00,"$11,100"
"",,,BOE Total:,"$11,10"
CDOT,,,,
"",,,,
2011 Ward: 19,,,,
Program: Alley Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
W 95TH STW 96TH STS HOYNE AVES SEELEY A,VE,0,0.00,"$1,400"
Program Total,,0,0.00,"$1,400"
"",,,,
2011 Ward: 19,,,,
Program: Curb/Gutter Menu,Desc of Work,Block,s Unit Count,Est. Cost
2011 Ward: 19,,,,
Program: Curb/Gutter Menu,Desc of Work,Block,s Unit Count,Est. Cost
S CAMPBELL AVEW 103 ST (10300 S)W 104 ST (104,00 S),0,0.00,"$1,644"
W 104TH STS CHARLES ST (1408 W)S CHURCH ST,(1500 W),0,0.00,"$6,622"
W 104TH STS CAMPBELL AV (2500 W)S MAPLEWO,OD AV (2530 W),0,0.00,"$3,812"
Program Total,,0,0.00,"$12,078"
"",,,,
2011 Ward: 19,,,,
Program: Guardrail Menu,Desc of Work,Block,s Unit Count,Est. Cost
W 105TH STS SPRINGFIELD AV (3900 W),,0,1.00,$794
Program Total,,0,1.00,$794
"",,,,
2011 Ward: 19,,,,
Program: Pavement Markings Menu,Desc of Work,Block,s Unit Count,Est. Cost
W 102ND PLS PROSPECT AVE,,0,0.00,"$4,044"
Program Total,,0,0.00,"$4,044"
"",,,,
2011 Ward: 19,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
S SACRAMENTO AVEW 108 ST (10800 S)W 109 ST (,10900 S),1,0.00,"$27,810"
S MAPLEWOOD AVEW 103 ST (10300 S)W 104 ST (1,0400 S),1,0.00,"$55,649"
W 109TH STS BELL AV (2178 W)S OAKLEY AV (227,8 W),2,0.00,"$85,011"
