ward,type,location,year,est_cost,id,start_location,end_location,lat_1,lon_1,query_1,lat_2,lon_2,query_2,geometry,ward_precinct_locate,precinct_locate,shape_area,shape_len,ward_locate
47,Miscellaneous-Other,North Center Senior Campus-Irving & Oakley,2005,50000,37347,North Center Senior Campus & Irving,North Center Senior Campus & Oakley,41.9541553,-87.6787412,google,41.9541553,-87.6787412,google,"c(-87.6787412, 41.9541553)",47029,29,1665655.88795,7037.56171719,47
42,Street Light Pole Painting,ON OHIO FROM N CLARK ST (100 W) TO N FRANKLIN ST (300 W),2012,3300,33887,OHIO and N CLARK ST,OHIO and N FRANKLIN ST,41.892428230000064,-87.63114292999995,census,NA,NA,google,"c(-87.63114293, 41.8924282300001)",42039,39,2011508.16984,7215.51682921,42
42,Street Light Upgrade,ON OHIO FROM N CLARK ST (100 W) TO N FRANKLIN ST (300 W),2012,7200,33896,OHIO and N CLARK ST,OHIO and N FRANKLIN ST,41.892428230000064,-87.63114292999995,census,NA,NA,google,"c(-87.63114293, 41.8924282300001)",42039,39,2011508.16984,7215.51682921,42
42,Traffic Equipment,ON OHIO FROM N CLARK ST (100 W) TO N FRANKLIN ST (300 W),2012,6050,33904,OHIO and N CLARK ST,OHIO and N FRANKLIN ST,41.892428230000064,-87.63114292999995,census,NA,NA,google,"c(-87.63114293, 41.8924282300001)",42039,39,2011508.16984,7215.51682921,42
45,Chicago Park District,Our Lady of Victory & St Johns Food PantryGarden - rain barrels. planting,2013,2500,36388,Our Lady of Victory & St Johns Food PantryGarden,Our Lady of Victory & rain barrels. planting,NA,NA,google,41.9619884,-87.758604,google,"c(-87.758604, 41.9619884)",38032,32,2235083.88356,7524.18175881,38
22,Chicago Park District,Piotrowski Park - drinking fountain & lighting,2010,30000,17570,Piotrowski Park & drinking fountain,Piotrowski Park & lighting,41.8361245,-87.7307657,google,41.8361245,-87.7307657,google,"c(-87.7307657, 41.8361245)",22016,16,20211090.0728,18469.6225235,22
3,Street Light Upgrade,ON PRINCETON FROM W GARFIELD BV (5500 S) TO W 57 ST (5700 S),2012,2100,2651,PRINCETON and W GARFIELD BV,PRINCETON and W 57th ST,41.7941746,-87.6548894,google,NA,NA,google,"c(-87.6548894, 41.7941746)",20021,21,6338317.12246,11106.4269529,20
11,Sidewalk Menu,S ABERDEEN ST-- W 34 PL (3432 S) -to- W 34 PL (3432 S),2010,463,8253,S ABERDEEN ST AND W 34th PL,S ABERDEEN ST AND W 34th PL,41.831577,-87.6534166,google,41.831577,-87.6534166,google,"c(-87.6534166, 41.831577)",11019,19,2402520.40558,7314.63604672,11
16,Sidewalk Menu,S ABERDEEN ST-- W 54 ST (5400 S) -to- W 54 ST (5400 S),2008,53551,13172,S ABERDEEN ST AND W 54th ST,S ABERDEEN ST AND W 54th ST,41.7959993,-87.6525,google,41.7959993,-87.6525,google,"c(-87.6525, 41.7959993)",20025,25,2185963.09383,7949.6968335,20
21,Sidewalk Menu,ON S ABERDEEN ST FROM W 93 ST (9300 S) TO W 93 ST (9300 S),2012,4028,16898,S ABERDEEN ST and W 93rd ST,S ABERDEEN ST and W 93rd ST,41.72502404100004,-87.65060320499998,census,41.72502404100004,-87.65060320499998,census,"c(-87.650603205, 41.725024041)",21019,19,2189941.48781,7440.16596521,21
17,Sidewalk Menu,S ADA ST-- W 77 ST (7700 S) -to- W 77 ST (7700 S),2009,51511,14023,S ADA ST AND W 77th ST,S ADA ST AND W 77th ST,41.7540959,-87.6570628,google,41.7540959,-87.6570628,google,"c(-87.6570628, 41.7540959)",17029,29,2434272.31551,7321.93088768,17
23,Miscellaneous-CDOT,S ARCHER AV-- S LINDER AV (5255 S) -to- S LINDER AV (5255 S),2008,16659,18200,S ARCHER AV AND S LINDER AV,S ARCHER AV AND S LINDER AV,41.7960331,-87.7599366,google,41.7960331,-87.7599366,google,"c(-87.7599366, 41.7960331)",23008,8,37466929.6598,24643.3812586,23
23,Miscellaneous-CDOT,S ARCHER AV-- S MAYFIELD AV (5328 S) -to- S MAYFIELD AV (5328 S),2008,17556,18199,S ARCHER AV AND S MAYFIELD AV,S ARCHER AV AND S MAYFIELD AV,41.794652,-87.7696376,google,41.794652,-87.7696376,google,"c(-87.7696376, 41.794652)",23022,22,3470666.11696,9680.91878502,23
23,Miscellaneous-CDOT,S ARCHER AV-- S MENARD AV (5391 S) -to- S MENARD AV (5391 S),2008,14089,18201,S ARCHER AV AND S MENARD AV,S ARCHER AV AND S MENARD AV,41.7950152,-87.7671441,google,41.7950152,-87.7671441,google,"c(-87.7671441, 41.7950152)",14009,9,2888702.17168,6788.06778387,14
12,Sidewalk Menu,ON S ARCHER AVE FROM W 33RD ST (3300 S) TO W 33RD PL (3330 S),2013,12656,9245,S ARCHER AVE and W 33RD ST,S ARCHER AVE and W 33RD PL,41.83408760500003,-87.67161917599998,census,41.83408760500003,-87.67161917599998,census,"c(-87.671619176, 41.834087605)",12005,5,2532709.80275,8235.69258983,12
2,Traffic Equipment,W ROOSEVELT RD & S ASHLAND & W AVE,2012,3500,1946,S ASHLAND & W ROOSEVELT RD,S ASHLAND & W AVE,41.8667957,-87.666311,google,NA,NA,google,"c(-87.666311, 41.8667957)",28005,5,10576598.9118,13254.8160792,28
2,Street Lighting,S ASHLAND AV-- W EISENHOWER EXIT RP (416 S) -to- E EISENHOWER ENTR RP (466 S),2009,5400,1566,S ASHLAND AV AND W EISENHOWER EXIT RP,S ASHLAND AV AND E EISENHOWER ENTR RP,NA,NA,google,41.9090349,-87.7903483,google,"c(-87.7903483, 41.9090349)",NA,NA,NA,NA,NA
2,Pole Painting,S ASHLAND AV-- E EISENHOWER ENTR RP (466 S) -to- W EISENHOWER EXIT RP (416 S),2007,1200,1111,S ASHLAND AV AND E EISENHOWER ENTR RP,S ASHLAND AV AND W EISENHOWER EXIT RP,41.9090349,-87.7903483,google,NA,NA,google,"c(-87.7903483, 41.9090349)",NA,NA,NA,NA,NA
25,Street Resurfacing Menu,ON S ASHLAND AVE FROM W 18 ST (1800 S) TO W 18 PL (1832 S),2013,13491,20536,S ASHLAND AVE and W 18th ST,S ASHLAND AVE and W 18th PL,41.8578077,-87.6661364,google,41.8578077,-87.6661364,google,"c(-87.6661364, 41.8578077)",25024,24,1653547.28032,6329.2063845,25
2,Alley Apron Menu,ON S ASHLAND AVE FROM 333 S TO W JACKSON BV (300 S),2012,11545,1845,333 S ASHLAND AVE,S ASHLAND AVE and W JACKSON BV,NA,NA,census,41.8776134,-87.6667468,google,"c(-87.6667468, 41.8776134)",27010,10,14956581.1991,20980.8361854,27
10,Street Speed Hump Menu,S AVENUE F-- Dead End (11162 S) -to- E 112 ST (11200 S) 2,2007,3300,7345,S AVENUE F AND Dead End,S AVENUE F AND E 112th ST,NA,NA,google,41.6918257,-87.5305171,google,"c(-87.5305171, 41.6918257)",10010,10,3304524.80853,7982.86679517,10
22,Street Speed Hump Menu,S AVERS AV-- W CERMAK RD (2200 S) -to- Dead End (2255 S) 2,2010,3700,17538,S AVERS AV AND W CERMAK RD,S AVERS AV AND Dead End,41.8516172,-87.7211,google,NA,NA,google,"c(-87.7211, 41.8516172)",24003,3,2432590.77571,10185.4877301,24
19,Street Resurface Menu,S AVERS AV-- Dead End (10560 S) -to- W 106 ST (10600 S),2006,19944,15339,S AVERS AV AND Dead End,S AVERS AV AND W 106th ST,NA,NA,google,41.7004536,-87.7170155,google,"c(-87.7170155, 41.7004536)",19055,55,2220253.18952,6664.13061625,19
19,Street Resurface Menu,S AVERS AV-- Dead End (10662 S) -to- W 107 ST (10700 S),2008,30446,15402,S AVERS AV AND Dead End,S AVERS AV AND W 107th ST,NA,NA,google,41.69862946100005,-87.71691124699998,census,"c(-87.716911247, 41.6986294610001)",19055,55,2220253.18952,6664.13061625,19
24,Street Speed Hump Menu,S AVERS AV-- W 16 ST (1600 S) -to- W 16 ST (1600 S) 2,2009,3500,19514,S AVERS AV AND W 16th ST,S AVERS AV AND W 16th ST,41.8589042,-87.7212352,google,41.8589042,-87.7212352,google,"c(-87.7212352, 41.8589042)",24015,15,1554746.81833,5320.25271961,24
10,Curb/Gutter Menu,S BALTIMORE AV-- Dead End (12957 S) -to- E 130 ST (13000 S),2010,20867,7481,S BALTIMORE AV AND Dead End,S BALTIMORE AV AND E 130th ST,NA,NA,google,41.65915818700006,-87.54713130499994,census,"c(-87.5471313049999, 41.6591581870001)",10024,24,46498804.1395,29354.4145163,10
10,Sidewalk Menu,S BALTIMORE AV-- Dead End (12957 S) -to- E 130 ST (13000 S),2010,72732,7496,S BALTIMORE AV AND Dead End,S BALTIMORE AV AND E 130th ST,NA,NA,google,41.65915818700006,-87.54713130499994,census,"c(-87.5471313049999, 41.6591581870001)",10024,24,46498804.1395,29354.4145163,10
10,Street Resurfacing Menu,ON S BALTIMORE AVE FROM E 130 ST (13000 S) TO E 129 ST (12900 S),2012,21217,7606,S BALTIMORE AVE and E 130th ST,S BALTIMORE AVE and E 129th ST,41.65915818700006,-87.54713130499994,census,NA,NA,google,"c(-87.5471313049999, 41.6591581870001)",10024,24,46498804.1395,29354.4145163,10
19,Street Resurface Menu,S BELL AV-- Dead End (8966 S) -to- W 91 ST (9100 S),2008,63688,15403,S BELL AV AND Dead End,S BELL AV AND W 91st ST,NA,NA,google,41.72829221000006,-87.67863789999996,census,"c(-87.6786379, 41.7282922100001)",19056,56,9170088.90024,13050.7611164,19
12,Street Resurfacing Menu,ON S BELL AVE FROM W 34 ST (3400 S) TO W 35 ST (3500 S) ON W 35TH ST FROM S FRANCISCO AV (2900 W) TO S,2013,33486,9280,S BELL AVE FROM W 34th ST (3400 S) TO W 35th ST (3500 S) ON W 35TH ST and W 34th ST TO W 35th ST ON W 35TH ST FROM S FRANCISCO AV,S BELL AVE FROM W 34th ST (3400 S) TO W 35th ST (3500 S) ON W 35TH ST and W 35th ST ON W 35TH ST FROM S FRANCISCO AV TO S,41.8737592,-87.6985557,google,NA,NA,google,"c(-87.6985557, 41.8737592)",28035,35,3577416.36439,7572.34080414,28
21,Sidewalk Menu,S BEVERLY AV-- S ASHLAND AV (9510 S) -to- Dead End (9366 S),2010,20383,16784,S BEVERLY AV AND S ASHLAND AV,S BEVERLY AV AND Dead End,41.72108857200004,-87.66267894699996,census,NA,NA,google,"c(-87.662678947, 41.721088572)",21001,1,3252863.97652,7695.2041417,21
11,Street Resurface Menu,S BLAKE ST-- S ARCHER AV (3625 S) -to- S ARCHER AV (3625 S),2008,14608,8202,S BLAKE ST AND S ARCHER AV,S BLAKE ST AND S ARCHER AV,41.827997476000064,-87.68154427799999,census,41.827997476000064,-87.68154427799999,census,"c(-87.681544278, 41.8279974760001)",12003,3,2892376.64492,7176.95119723,12
25,Sidewalk Menu,ON S BLUE ISLAND AVE FROM W 18 ST (1800 S) TO W 18 ST (1800 S),2012,9305,20503,S BLUE ISLAND AVE and W 18th ST,S BLUE ISLAND AVE and W 18th ST,41.85788131800007,-87.66115138999999,census,41.85788131800007,-87.66115138999999,census,"c(-87.66115139, 41.8578813180001)",25024,24,1653547.28032,6329.2063845,25
10,Street Resurface Menu,S BRANDON AV-- E 85 ST (8500 S) -to- E 85 ST (8500 S),2007,11750,7315,S BRANDON AV AND E 85th ST,S BRANDON AV AND E 85th ST,41.74123222700007,-87.54660871899995,census,41.74123222700007,-87.54660871899995,census,"c(-87.5466087189999, 41.7412322270001)",10004,4,19071306.9611,28803.3734123,10
9,Street Lighting,S CALUMET AV-- E 117 ST (11704 S) -to- E 118 ST (11800 S),2010,800,6544,S CALUMET AV AND E 117th ST,S CALUMET AV AND E 118th ST,41.6813942,-87.6147055,google,NA,NA,google,"c(-87.6147055, 41.6813942)",09028,28,4202750.26605,11639.8981676,9
2,Sidewalk Menu,S CALUMET AV-- E 33 BV (3300 S) -to- E 33 BV (3300 S),2008,150,1268,S CALUMET AV AND E 33 BV,S CALUMET AV AND E 33 BV,41.83475892600006,-87.61819085299999,census,41.83475892600006,-87.61819085299999,census,"c(-87.618190853, 41.8347589260001)",04038,38,2028841.41792,7542.61078986,4
4,Curb/Gutter Menu,S CALUMET AV-- E 35 ST (3500 S) -to- E 35 ST (3500 S),2008,15606,3115,S CALUMET AV AND E 35th ST,S CALUMET AV AND E 35th ST,41.8310838,-87.6184013,google,41.8310838,-87.6184013,google,"c(-87.6184013, 41.8310838)",04011,11,3127425.5615,11089.0377963,4
6,Curb/Gutter Menu,S CALUMET AV-- E 99 ST (9900 S) -to- E 99 PL (9928 S),2006,33258,4296,S CALUMET AV AND E 99th ST,S CALUMET AV AND E 99th PL,41.71458439400004,-87.61516789799998,census,41.71458439400004,-87.61516789799998,census,"c(-87.615167898, 41.714584394)",09051,51,2358537.58614,6285.12837549,9
9,Street Resurfacing Menu,ON S CALUMET AVE FROM E 117 ST (11704 S) TO E 118 ST (11800 S),2013,30457,6619,S CALUMET AVE and E 117th ST,S CALUMET AVE and E 118th ST,41.6813942,-87.6147055,google,NA,NA,google,"c(-87.6147055, 41.6813942)",09028,28,4202750.26605,11639.8981676,9
2,Pole Painting,S CAMPBELL AV-- W HARRISON ST (600 S) -to- W EISENHOWER ENTR RP (416 S),2008,1200,1310,S CAMPBELL AV AND W HARRISON ST,S CAMPBELL AV AND W EISENHOWER ENTR RP,41.8738629,-87.6886602,google,NA,NA,google,"c(-87.6886602, 41.8738629)",28011,11,5596357.98831,10883.2439211,28
2,Pole Painting,S CAMPBELL AV-- W MADISON ST (0 N) -to- W EISENHOWER ENTR RP (416 S),2008,3800,1311,S CAMPBELL AV AND W MADISON ST,S CAMPBELL AV AND W EISENHOWER ENTR RP,41.881145,-87.6888458,google,NA,NA,google,"c(-87.6888458, 41.881145)",27017,17,3037372.68361,9623.62354946,27
16,Street Speed Hump Menu,S CARPENTER ST-- W 54 ST (5400 S) -to- W 54 ST (5400 S) 2,2007,3300,13136,S CARPENTER ST AND W 54th ST,S CARPENTER ST AND W 54th ST,41.79604339100007,-87.65128256599996,census,41.79604339100007,-87.65128256599996,census,"c(-87.651282566, 41.7960433910001)",20025,25,2185963.09383,7949.6968335,20
21,Curb/Gutter Menu,S CHARLES ST-- W 100 PL (10032 S) -to- W 100 PL (10032 S),2006,25128,16576,S CHARLES ST AND W 100th PL,S CHARLES ST AND W 100th PL,41.7113371,-87.6605249,google,41.7113371,-87.6605249,google,"c(-87.6605249, 41.7113371)",19028,28,4643556.24807,12290.3023726,19
18,Street Lighting,S CHRISTIANA AV-- W 79 ST (7900 S) -to- Dead End (7978 S),2010,2000,14822,S CHRISTIANA AV AND W 79th ST,S CHRISTIANA AV AND Dead End,41.74974634900008,-87.70604951099995,census,NA,NA,google,"c(-87.7060495109999, 41.7497463490001)",18031,31,4091507.83408,10719.7871546,18
25,Curb/Gutter Menu,S CLAREMONT AV-- W 13 ST (1300 S) -to- Dead End (1321 S),2006,53697,20071,S CLAREMONT AV AND W 13th ST,S CLAREMONT AV AND Dead End,41.86481562400007,-87.68517021599996,census,NA,NA,google,"c(-87.685170216, 41.8648156240001)",28019,19,12735644.8933,25530.9087733,28
25,Street Resurface Menu,S CLAREMONT AV-- W 13 ST (1300 S) -to- Dead End (1321 S),2006,16819,20075,S CLAREMONT AV AND W 13th ST,S CLAREMONT AV AND Dead End,41.86481562400007,-87.68517021599996,census,NA,NA,google,"c(-87.685170216, 41.8648156240001)",28019,19,12735644.8933,25530.9087733,28
10,Sidewalk Menu,S COMMERCIAL AV-- E 101 ST (10100 S) -to- E 101 ST (10100 S),2007,3068,7310,S COMMERCIAL AV AND E 101st ST,S COMMERCIAL AV AND E 101st ST,41.7118363,-87.5514984,google,41.7118363,-87.5514984,google,"c(-87.5514984, 41.7118363)",10007,7,18449436.2225,20406.4368121,10
10,Street Resurfacing Menu,ON S COMMERCIAL AVE FROM E 83RD ST (8300 S) TO E 83RD PL (8400 S),2022,37423.76,8039,S COMMERCIAL AVE and E 83RD ST,S COMMERCIAL AVE and E 83RD PL,41.7446598,-87.5514263,google,41.7446598,-87.5514263,google,"c(-87.5514263, 41.7446598)",07025,25,2888035.97921,8978.17374374,7
9,Sidewalk Menu,S CORLISS AV-- E 103 ST (10300 S) -to- E 103 PL (10332 S),2005,13827,6346,S CORLISS AV AND E 103rd ST,S CORLISS AV AND E 103rd PL,41.70748929300004,-87.60401271099994,census,41.70748929300004,-87.60401271099994,census,"c(-87.6040127109999, 41.707489293)",08032,32,10557576.0229,17491.0825178,8
20,Sidewalk Menu,S DAMEN AV-- W 46 ST (4600 S) -to- W 46 ST (4600 S),2007,23155,15978,S DAMEN AV AND W 46th ST,S DAMEN AV AND W 46th ST,41.8103164,-87.6749772,google,41.8103164,-87.6749772,google,"c(-87.6749772, 41.8103164)",15015,15,3307108.5393,11357.8945473,15
2,Street Lighting,S DAMEN AV-- E EISENHOWER EXIT RP (500 S) -to- W EISENHOWER ENTR RP (400 S),2010,4050,1729,S DAMEN AV AND E EISENHOWER EXIT RP,S DAMEN AV AND W EISENHOWER ENTR RP,41.9090349,-87.7903483,google,NA,NA,google,"c(-87.7903483, 41.9090349)",NA,NA,NA,NA,NA
2,Street Lighting,S DAMEN AV-- W JACKSON BV (300 S) -to- W EISENHOWER ENTR RP (400 S),2008,3200,1404,S DAMEN AV AND W JACKSON BV,S DAMEN AV AND W EISENHOWER ENTR RP,41.877482289000056,-87.67654353799998,census,NA,NA,google,"c(-87.676543538, 41.8774822890001)",27010,10,14956581.1991,20980.8361854,27
2,Street Lighting,S DAMEN AV-- W JACKSON BV (300 S) -to- W EISENHOWER ENTR RP (400 S),2008,5400,1405,S DAMEN AV AND W JACKSON BV,S DAMEN AV AND W EISENHOWER ENTR RP,41.877482289000056,-87.67654353799998,census,NA,NA,google,"c(-87.676543538, 41.8774822890001)",27010,10,14956581.1991,20980.8361854,27
3,Curb/Gutter Menu,S DEARBORN ST-- Dead End (4663 S) -to- W 47 ST (4700 S),2007,74266,2417,S DEARBORN ST AND Dead End,S DEARBORN ST AND W 47th ST,NA,NA,google,41.809216562000074,-87.62717128199995,census,"c(-87.6271712819999, 41.8092165620001)",03001,1,10473237.0263,15826.7191762,3
8,Sidewalk Menu,S EAST END AV-- E 81 ST (8100 S) -to- E 82 ST (8200 S),2006,26458,5570,S EAST END AV AND E 81st ST,S EAST END AV AND E 82nd ST,NA,NA,google,41.746060112000066,-87.58295252099998,census,"c(-87.582952521, 41.7460601120001)",08030,30,3356325.04863,9190.09729783,8
34,Street Speed Hump Menu,S EGGLESTON AV-- W 122 ST (12200 S) -to- W 122 ST (12200 S) 2,2009,3500,27488,S EGGLESTON AV AND W 122nd ST,S EGGLESTON AV AND W 122nd ST,41.67244793500004,-87.63331366999995,census,41.67244793500004,-87.63331366999995,census,"c(-87.6333136699999, 41.672447935)",34050,50,2839824.37203,7851.98196203,34
16,Street Resurface Menu,S ELIZABETH ST-- Dead End (6167 S) -to- W 62 ST (6200 S),2006,15521,13078,S ELIZABETH ST AND Dead End,S ELIZABETH ST AND W 62nd ST,NA,NA,google,41.78140698100003,-87.65581297899996,census,"c(-87.655812979, 41.781406981)",16009,9,3073898.18618,7675.84547508,16
11,Street Resurface Menu,S EMERALD AV-- Dead End (2579 S) -to- W 26 ST (2600 S),2007,3587,8153,S EMERALD AV AND Dead End,S EMERALD AV AND W 26th ST,NA,NA,google,41.8453278,-87.6452281,google,"c(-87.6452281, 41.8453278)",11010,10,5950887.20362,15406.741689,11
5,Street Resurface Menu,S EVERETT AV-- Dead End (5457 S) -to- E 55 ST (5500 S),2009,51156,3886,S EVERETT AV AND Dead End,S EVERETT AV AND E 55th ST,NA,NA,google,41.79524343400004,-87.58253445299994,census,"c(-87.5825344529999, 41.795243434)",05023,23,2663444.05882,7493.24657893,5
5,Street Lighting,S EVERETT AV-- Dead End (5457 S) -to- E 56 ST (5600 S),2010,3200,3915,S EVERETT AV AND Dead End,S EVERETT AV AND E 56th ST,NA,NA,google,41.79343850400005,-87.58249023399998,census,"c(-87.582490234, 41.7934385040001)",05037,37,708646.383501,4538.83918345,5
19,Street Resurfacing Menu,ON S FAIRFIELD AVE FROM W 103RD ST (10300 S) TO W VAN SCHAIK AVE (10400 S),2014,39779,15638,S FAIRFIELD AVE and W 103RD ST,S FAIRFIELD AVE and W VAN SCHAIK AVE,41.7062849,-87.6898364,google,NA,NA,google,"c(-87.6898364, 41.7062849)",19001,1,7340611.38504,12677.5508292,19
2,Street Lighting,S FEDERAL ST-- W ROOSEVELT RD (1200 S) -to- Dead End (1450 S),2010,48480,1730,S FEDERAL ST AND W ROOSEVELT RD,S FEDERAL ST AND Dead End,41.8653841,-87.7809572,google,NA,NA,google,"c(-87.7809572, 41.8653841)",NA,NA,NA,NA,NA
9,Street Resurfacing Menu,ON S FORRESTVILLE AVE FROM E 132 ST (13200 S) TO E 132 ST (13200 S),2012,11298,6603,S FORRESTVILLE AVE and E 132nd ST,S FORRESTVILLE AVE and E 132nd ST,41.655443811000055,-87.60853508399998,census,41.655443811000055,-87.60853508399998,census,"c(-87.608535084, 41.6554438110001)",09033,33,4555067.74192,9684.35416372,9
20,Street Resurfacing Menu,ON S FRONTENAC AVE FROM W 60TH PL (6030 S) TO W 60TH ST (6020 S),2020,36586.56,16458,S FRONTENAC AVE and W 60TH PL,S FRONTENAC AVE and W 60TH ST,41.78436561800004,-87.63960077299998,census,41.78436561800004,-87.63960077299998,census,"c(-87.639600773, 41.784365618)",20039,39,5031983.08124,10901.4857452,20
11,Street Resurface Menu,S GRADY CT-- Dead End (2921 S) -to- S ARCHER AV (2955 S),2008,12908,8203,S GRADY CT AND Dead End,S GRADY CT AND S ARCHER AV,NA,NA,google,41.8407254,-87.6598551,google,"c(-87.6598551, 41.8407254)",11009,9,2024396.8984,6511.39613726,11
3,Pole Painting,S GREEN ST-- W 52 ST (5200 S) -to- Dead End (5227 S),2007,800,2448,S GREEN ST AND W 52nd ST,S GREEN ST AND Dead End,41.7997492,-87.6465203,google,NA,NA,google,"c(-87.6465203, 41.7997492)",20032,32,3490016.23275,10602.5249123,20
3,Street Lighting,S GREEN ST-- W 52 ST (5200 S) -to- Dead End (5227 S),2007,1800,2457,S GREEN ST AND W 52nd ST,S GREEN ST AND Dead End,41.7997492,-87.6465203,google,NA,NA,google,"c(-87.6465203, 41.7997492)",20032,32,3490016.23275,10602.5249123,20
3,Street Speed Hump Menu,S GREEN ST-- W 52 ST (5200 S) -to- Dead End (5227 S) 1,2008,1750,2490,S GREEN ST AND W 52nd ST,S GREEN ST AND Dead End,41.7997492,-87.6465203,google,NA,NA,google,"c(-87.6465203, 41.7997492)",20032,32,3490016.23275,10602.5249123,20
3,Street Lighting,S GREEN ST-- W 52 ST (5200 S) -to- Dead End (5227 S),2009,65000,2558,S GREEN ST AND W 52nd ST,S GREEN ST AND Dead End,41.7997492,-87.6465203,google,NA,NA,google,"c(-87.6465203, 41.7997492)",20032,32,3490016.23275,10602.5249123,20
21,Sidewalk Menu,S GREEN ST-- W 98 ST (9802 S) -to- Dead End (9012 S),2008,48730,16677,S GREEN ST AND W 98th ST,S GREEN ST AND Dead End,41.7158983,-87.6442856,google,NA,NA,google,"c(-87.6442856, 41.7158983)",34046,46,2648768.81385,6956.74509274,34
18,Sidewalk Menu,S HAMILTON AV-- W 84 ST (8400 S) -to- Dead End (8416 S),2005,13811,14456,S HAMILTON AV AND W 84th ST,S HAMILTON AV AND Dead End,41.741075452000075,-87.67656363799995,census,NA,NA,google,"c(-87.6765636379999, 41.7410754520001)",18032,32,2244602.15914,7515.26711389,18
18,Street Lighting,S HAMILTON AV-- W 84 ST (8400 S) -to- Dead End (8416 S),2005,1300,14483,S HAMILTON AV AND W 84th ST,S HAMILTON AV AND Dead End,41.741075452000075,-87.67656363799995,census,NA,NA,google,"c(-87.6765636379999, 41.7410754520001)",18032,32,2244602.15914,7515.26711389,18
25,Street Resurface Menu,S HAMILTON AV-- Dead End (1753 S) -to- W 18 ST (1800 S),2005,6428,19976,S HAMILTON AV AND Dead End,S HAMILTON AV AND W 18th ST,NA,NA,google,41.8576108,-87.679661,google,"c(-87.679661, 41.8576108)",25009,9,2754447.27515,6962.3087658,25
19,Sidewalk Menu,S HAMILTON AV-- Dead End (8808 S) -to- W 89 ST (8900 S),2010,7263,15480,S HAMILTON AV AND Dead End,S HAMILTON AV AND W 89th ST,NA,NA,google,41.73194628700003,-87.67631842499998,census,"c(-87.676318425, 41.731946287)",19056,56,9170088.90024,13050.7611164,19
