ward,type,location,year,est_cost,id,query,geometry,ward_precinct_locate,precinct_locate,shape_area,shape_len,ward_locate
2,2 LPR on Existing Poles: Chicago & LSD Chicago & LSD,N LAKE SHORE DR & E CHICAGO AVE,2020,21942,2392,census,"c(-87.617045186, 41.8968380470001)",02011,11,364306.266853,4102.31882778,2
43,Viaduct Improvement Menu,N LAKE SHORE DR & E GOETHE ST,2018,14500,37963,census,"c(-87.6252939939999, 41.9058626940001)",43033,33,558401.510894,3827.29298596,43
43,Traffic Signals,N LAKE SHORE DR & E SCHILLER ST,2011,60000,37446,google,"c(-87.6257852, 41.9078596)",43028,28,517112.232433,3284.64691255,43
43,Viaduct Improvement Menu,N LAKE SHORE DR & E SCHILLER ST,2018,14500,37965,google,"c(-87.6257852, 41.9078596)",43028,28,517112.232433,3284.64691255,43
43,Viaduct Improvement Menu,N LAKE SHORE DR & E SCOTT ST,2018,14500,37962,google,"c(-87.6250681, 41.9048994)",43035,35,749453.432208,4069.65573993,43
46,Pavement Markings,N LAKE SHORE DR & W ADDISON ST,2015,6500,40028,census,"c(-87.643459865, 41.948638315)",46019,19,2951051.51003,8029.82805695,46
46,Miscellaneous CDOT Projects,N LAKE SHORE DR & W ADDISON ST,2019,18202.935,40189,census,"c(-87.643459865, 41.948638315)",46019,19,2951051.51003,8029.82805695,46
44,OEMC Camera Project on Lake Shore Drive,N LAKE SHORE DR & W BELMONT AVE,2021,136305.97,38870,census,"c(-87.639552535, 41.9401402730001)",44003,3,3759957.31002,20326.8068128,44
46,Miscellaneous CDOT Projects,N LAKE SHORE DR & W BROMPTON AVE,2019,18202.935,40189,census,"c(-87.642917181, 41.9477097210001)",46019,19,2951051.51003,8029.82805695,46
46,Miscellaneous CDOT Projects,N LAKE SHORE DR & W CORNELIA AVE,2019,18202.935,40189,census,"c(-87.642378516, 41.9467771070001)",46019,19,2951051.51003,8029.82805695,46
48,In-Road State Law Stop for Pedestria,N LAKE SHORE DR & W FOSTER AV,2010,410,41632,google,"c(-87.636788, 41.9361968)",44007,7,2406257.69566,6929.33266596,44
46,Miscellaneous CDOT Projects,N LAKE SHORE DR & W GRACE ST,2019,18202.935,40189,google,"c(-87.6450156, 41.9523367)",46019,19,2951051.51003,8029.82805695,46
46,Traffic Signals,N LAKE SHORE DR & W IRVING PARK RD,2007,14500,39814,census,"c(-87.645252735, 41.9546400070001)",46029,29,14906959.8752,31465.4812298,46
46,Miscellaneous CDOT Projects,N LAKE SHORE DR & W WAVELAND AVE,2022,3900,40275,census,"c(-87.644557295, 41.9504593240001)",46019,19,2951051.51003,8029.82805695,46
46,Model Block,N Lake Shore Drive & Stratford Pl.,2006,20849,39780,census,"c(-87.641996626, 41.946109806)",44022,22,512667.135266,3593.30988311,44
43,In-Road State Law Stop,N LAKEVIEW AVE & N CANNON DR,2015,350,37750,google,"c(-87.6393364, 41.9329251)",44041,41,638124.331571,3702.83416748,44
48,In-Road State Law Stop for Pedestria,N LAKEWOOD AV & W DEVON AV,2010,475,41633,census,"c(-87.6630286769999, 41.998163327)",49017,17,950737.600848,4950.91838371,49
49,In-Road State Law Stop for Pedestrians S,N LAKEWOOD AVE & W DEVON AVE,2011,475,42485,census,"c(-87.6630286769999, 41.998163327)",49017,17,950737.600848,4950.91838371,49
31,In-Road State Law Stop for Pedestria,N LAMON AV & W DIVERSEY AV,2008,369,27023,census,"c(-87.749054266, 41.9315015350001)",31027,27,1666293.34824,6004.63097465,31
30,Street Traffic Circles Menu,N LAMON AV & W SCHOOL ST,2007,13000,25836,census,"c(-87.749391937, 41.94062266)",31034,34,1339929.75779,6016.09730004,31
37,Sidewalk Menu,N LAMON AVE & W CRYSTAL ST,2021,10538.345,33016,census,"c(-87.7484392229999, 41.9032377070001)",37014,14,1770361.38699,5321.09626472,37
31,In-Road State Law Stop,N LAMON AVE & W DIVERSEY AVE,2014,950,27371,census,"c(-87.749054266, 41.9315015350001)",31027,27,1666293.34824,6004.63097465,31
37,Sidewalk Menu,N LAMON AVE & W POTOMAC AVE,2021,4936.765,33017,census,"c(-87.748459323, 41.904146202)",37014,14,1770361.38699,5321.09626472,37
39,Street Resurfacing Menu,N LAPORTE AVE & W CATALPA AVE,2021,11898.905,34641,census,"c(-87.752016923, 41.9799853960001)",39043,43,13935294.6923,20049.9078232,39
45,In-Road State Law Stop,N LARAMIE AVE & N ELSTON AVE,2014,550,39342,google,"c(-87.7575335, 41.9787962)",45035,35,2762373.60183,7677.53732673,45
31,3 POD Cameras: Belmont & Central; Laramie & Addison Cicero & Addison,N Laramie Ave & W Addison St,2021,24776,27691,google,"c(-87.7569024, 41.9459998)",31011,11,1333102.73246,4665.50977852,31
45,Pavement Markings Menu,N LARAMIE AVE & W AGATITE AVE,2011,2600,39208,census,"c(-87.7574156319999, 41.961514014)",45017,17,2401410.03869,9003.64640922,45
31,Arterial Street Bump Outs Menu,N LARAMIE AVE & W CORNELIA AVE,2022,80708.23,27760,google,"c(-87.7568548, 41.9441703)",31011,11,1333102.73246,4665.50977852,31
31,Speed Indicator Signs,N LARAMIE AVE & W CORNELIA AVE,2022,6192.80333333333,27776,google,"c(-87.7568548, 41.9441703)",31011,11,1333102.73246,4665.50977852,31
37,Pavement Markings Menu,N LARAMIE AVE & W GALEWOOD AVE,2022,2400,33087,google,"c(-87.7558441, 41.9147115)",37016,16,2022904.4553,8020.92069069,37
45,Sidewalk Menu,N LARAMIE AVE & W GIDDINGS ST,2018,20198.88,39594,google,"c(-87.7576753, 41.9668625)",45016,16,2440073.53721,8059.54078336,45
31,In-Road State Law Stop,N LARAMIE AVE & W HENDERSON ST,2015,600,27438,census,"c(-87.75677647, 41.9414386970001)",31033,33,1222201.23135,5670.53104973,31
37,Curb & Gutter Menu,N LARAMIE AVE & W HIRSCH ST,2017,8286.955,32830,census,"c(-87.755859936, 41.905878773)",37031,31,2190119.99131,6609.15118625,37
37,Curb & Gutter Menu,N LARAMIE AVE & W HIRSCH ST,2018,139.13,32887,census,"c(-87.755859936, 41.905878773)",37031,31,2190119.99131,6609.15118625,37
37,In-Road State Law Stop For Pedestrians Signs Menu,N LARAMIE AVE & W POTOMAC AVE,2016,600,32791,google,"c(-87.7558047, 41.9040584)",37040,40,2323336.98814,6664.62483967,37
38,In-Road State Law Stop,N LARAMIE AVE & W WARWICK AVE,2013,950,33557,google,"c(-87.7569883, 41.9487397)",45009,9,2155784.56814,8346.66524701,45
45,In-Road State Law Stop,N LARAMIE AVE & W WARWICK AVE,2014,950,39341,google,"c(-87.7569883, 41.9487397)",45009,9,2155784.56814,8346.66524701,45
27,Alley Resurfacing Menu,N LARRABEE ST & N CLYBOURN AVE,2022,10050.41,23949,census,"c(-87.6432950499999, 41.9064495970001)",27037,37,5120095.67155,14180.1821582,27
42,1 LPR W/ Existing Camera: SE Corner Chicago and Larrabee,N LARRABEE ST & W CHICAGO AVE,2021,10971,37011,census,"c(-87.6429252199999, 41.8964762570001)",27048,48,4148927.16643,8424.67190592,27
42,1 LPR w/o Camera NW Corner Chicago and Larrabee,N LARRABEE ST & W CHICAGO AVE,2021,27410,37017,census,"c(-87.6429252199999, 41.8964762570001)",27048,48,4148927.16643,8424.67190592,27
42,1 LPR W/O Existing Camera: SE Corner Chicago and Larrabee,N LARRABEE ST & W CHICAGO AVE,2021,27410,37019,census,"c(-87.6429252199999, 41.8964762570001)",27048,48,4148927.16643,8424.67190592,27
42,Street Resurfacing Menu,N LARRABEE ST & W HURON ST,2019,21462.69,37000,census,"c(-87.642909141, 41.894675347)",42037,37,509672.107601,3476.09972536,42
43,Pavement Markings,N LARRABEE ST & W MENOMONEE ST,2012,300,37575,google,"c(-87.6435502, 41.9146167)",43003,3,2059215.44075,6078.7276545,43
43,In-Road State Law Stop,N LARRABEE ST & W MENOMONEE ST,2014,900,37680,google,"c(-87.6435502, 41.9146167)",43003,3,2059215.44075,6078.7276545,43
43,In-Road State Law Stop For Pedestrians Signs Menu,N LARRABEE ST & W MENOMONEE ST,2016,350,37802,google,"c(-87.6435502, 41.9146167)",43003,3,2059215.44075,6078.7276545,43
43,In-Road State Law Stop For Pedestrians Signs Menu,N LARRABEE ST & W MENOMONEE ST,2016,350,37820,google,"c(-87.6435502, 41.9146167)",43003,3,2059215.44075,6078.7276545,43
45,In-Road State Law Stop,N LAVERGNE AVE & W LAWRENCE AVE,2012,550,39246,google,"c(-87.752639, 41.9679801)",45031,31,1806913.89124,5670.99735282,45
45,In-Road State Law Stop,N LAVERGNE AVE & W LAWRENCE AVE,2012,800,39250,google,"c(-87.752639, 41.9679801)",45031,31,1806913.89124,5670.99735282,45
45,In-Road State Law Stop,N LAVERGNE AVE & W LAWRENCE AVE,2013,950,39280,google,"c(-87.752639, 41.9679801)",45031,31,1806913.89124,5670.99735282,45
38,Street Lighting,N LAVERGNE AVE & W NEWPORT AVE,2011,500,33458,census,"c(-87.751920446, 41.9433280440001)",31012,12,1339133.97534,4683.33295848,31
35,In-Road State Law Stop For Pedestrians Signs Menu,N LAWNDALE AVE & W LAWRENCE AVE,2016,600,30989,google,"c(-87.7206909, 41.9683312)",35029,29,1882813.98209,5992.59128366,35
35,POD CAMERA - Montrose & Lawndale,N LAWNDALE AVE & W MONTROSE AVE,2019,24776,31121,google,"c(-87.7204828, 41.9610502)",35022,22,1820271.85472,6980.52907978,35
35,Relocation POD Camera: to Montrose & Lawndale,N LAWNDALE AVE & W MONTROSE AVE,2021,1800,31286,google,"c(-87.7204828, 41.9610502)",35022,22,1820271.85472,6980.52907978,35
37,Street Traffic Circles Menu,N LEAMINGTON AV & W DICKENS AV,2009,6481,32548,census,"c(-87.754758486, 41.918649955)",36022,22,2589034.24035,8745.66502979,36
45,Diagonal Parking Menu,N LEAMINGTON AVE & N ELSTON AVE,2016,82762.45,39450,census,"c(-87.756253884, 41.9780196720001)",39041,41,4655506.24713,12716.123578,39
37,Street Lighting,N LEAMINGTON AVE & W HIRSCH ST,2011,1000,32611,census,"c(-87.75463789, 41.9058908330001)",37031,31,2190119.99131,6609.15118625,37
47,Sidewalk Menu,N LEAVITT ST & N LINCOLN AVE,2020,17984.82,41250,google,"c(-87.6837399, 41.9612679)",47028,28,1484451.94774,6202.05321659,47
47,Street Bump Outs Menu,N LEAVITT ST & W CUYLER AVE,2022,7061.7,41401,google,"c(-87.6836408, 41.9550324)",47003,3,1814678.26641,6628.53045696,47
47,Street Bump Outs Menu,N LEAVITT ST & W EASTWOOD AVE,2022,22459.68,41402,google,"c(-87.6839589, 41.9659273)",47022,22,1609832.59953,5987.68733735,47
47,Street Bump Outs Menu,N LEAVITT ST & W GIDDINGS ST,2022,24190.64,41403,google,"c(-87.6840036, 41.9677664)",47022,22,1609832.59953,5987.68733735,47
40,Miscellaneous-CDOT,N LEAVITT ST & W GRANVILLE AV (6200 N)Dead End (6509 N),2011,200000,34996,google,"c(-87.7373788, 41.9936935)",39040,40,2945114.15168,7912.33473306,39
40,Miscellaneous-CDOT,N LEAVITT ST & W GRANVILLE AV (6200 N)Dead End (6509 N),2011,25000,34998,google,"c(-87.7373788, 41.9936935)",39040,40,2945114.15168,7912.33473306,39
31,In-Road State Law Stop For Pedestrians Signs Menu,N LECLAIRE AVE & W BELMONT AVE,2016,600,27497,census,"c(-87.754239921, 41.9387333130001)",31008,8,1779171.55994,6010.30561963,31
31,In-Road State Law Stop,N LECLAIRE AVE & W DIVERSEY AVE,2015,600,27435,census,"c(-87.753958529, 41.9314372170001)",31017,17,1445876.95072,6331.94326168,31
39,Curb & Gutter Menu,N LEHIGH AVE & N CALDWELL AVE,2021,16204.775,34619,census,"c(-87.765431287, 41.996712148)",39044,44,2689170.14436,8184.8486191,39
41,Diagonal Parking Menu,N LEOTI AVE & N MCALPIN AVE,2017,20801.26,36009,census,"c(-87.782065581, 42.008506497)",41039,39,4168229.26859,9233.02304592,41
43,Traffic Signals,N LINCOLN AV & W WEBSTER AV,2005,19691,37159,census,"c(-87.6437854759999, 41.9218899850001)",43020,20,1312612.14109,5301.53959501,43
43,Traffic Signals,N LINCOLN AV & W WEBSTER AV,2007,23845,37267,census,"c(-87.6437854759999, 41.9218899850001)",43020,20,1312612.14109,5301.53959501,43
43,In-Road State Law Stop For Pedestrians Signs Menu,N LINCOLN AVE & N KENMORE AVE,2016,600,37828,census,"c(-87.655089399, 41.9299739780001)",43031,31,1374577.51107,6679.88112927,43
40,Sidewalk,N LINCOLN AVE & W AINSLIE ST,2018,6928.01,35330,google,"c(-87.6899414, 41.9708116)",40038,38,1747570.67614,5731.60418273,40
40,In-Road State Law Stop,N LINCOLN AVE & W BALMORAL AVE,2013,12,35066,census,"c(-87.692691426, 41.97951105)",40020,20,1819123.91096,5805.21594311,40
40,Miscellaneous Other,N LINCOLN AVE & W BALMORAL AVE,2014,538,35115,census,"c(-87.692691426, 41.97951105)",40020,20,1819123.91096,5805.21594311,40
40,In-Road State Law Stop For Pedestrians Signs Menu,N LINCOLN AVE & W BALMORAL AVE,2016,600,35219,census,"c(-87.692691426, 41.97951105)",40020,20,1819123.91096,5805.21594311,40
47,Arterial Street Bump Outs Menu,N LINCOLN AVE & W BELLE PLAINE AVE,2020,27000,41219,census,"c(-87.680020741, 41.9559665700001)",47012,12,1523750.41124,6108.33012082,47
47,In-Road State Law Stop,N LINCOLN AVE & W BERENICE AVE,2012,410,40710,census,"c(-87.676869149, 41.9514482160001)",47029,29,1665655.88795,7037.56171719,47
47,Pavement Markings,N LINCOLN AVE & W BERENICE AVE,2012,900,40722,census,"c(-87.676869149, 41.9514482160001)",47029,29,1665655.88795,7037.56171719,47
47,In-Road State Law Stop,N LINCOLN AVE & W BERENICE AVE,2014,550,40830,census,"c(-87.676869149, 41.9514482160001)",47029,29,1665655.88795,7037.56171719,47
47,In-Road State Law Stop For Pedestrians Sign Menu,N LINCOLN AVE & W BERENICE AVE,2022,350,41370,census,"c(-87.676869149, 41.9514482160001)",47029,29,1665655.88795,7037.56171719,47
32,In-Road State Law Stop,N LINCOLN AVE & W CORNELIA AVE,2012,410,28195,census,"c(-87.6724553129999, 41.9451168940001)",47006,6,1740515.39671,6589.5840794,47
32,In-Road State Law Stop,N LINCOLN AVE & W CORNELIA AVE,2014,550,28268,census,"c(-87.6724553129999, 41.9451168940001)",47006,6,1740515.39671,6589.5840794,47
47,In-Road State Law Stop,N LINCOLN AVE & W CORNELIA AVE,2015,350,40905,census,"c(-87.6724553129999, 41.9451168940001)",47006,6,1740515.39671,6589.5840794,47
47,In-Road State Law Stop For Pedestrians Signs Menu,N LINCOLN AVE & W CORNELIA AVE,2016,350,40968,census,"c(-87.6724553129999, 41.9451168940001)",47006,6,1740515.39671,6589.5840794,47
47,In-Road State Law Stop For Pedestrians Signs Menu,N LINCOLN AVE & W CORNELIA AVE,2016,350,40985,census,"c(-87.6724553129999, 41.9451168940001)",47006,6,1740515.39671,6589.5840794,47
47,In-Road State Law Stop For Pedestrians Signs Menu,N LINCOLN AVE & W CORNELIA AVE,2016,350,40992,census,"c(-87.6724553129999, 41.9451168940001)",47006,6,1740515.39671,6589.5840794,47
47,In-Road State Law Stop For Pedestrians Signs Menu,N LINCOLN AVE & W CORNELIA AVE,2020,350,41231,census,"c(-87.6724553129999, 41.9451168940001)",47006,6,1740515.39671,6589.5840794,47
47,Sidewalk Menu,N LINCOLN AVE & W EASTWOOD AVE,2019,23000,41197,google,"c(-87.6866284, 41.9656916)",47045,45,1481920.43729,7094.52036513,47
47,In-Road State Law Stop,N LINCOLN AVE & W HUTCHINSON ST,2012,410,40701,census,"c(-87.681922147, 41.9586759740001)",47008,8,1575083.59755,5483.62633205,47
47,In-Road State Law Stop,N LINCOLN AVE & W HUTCHINSON ST,2012,550,40715,census,"c(-87.681922147, 41.9586759740001)",47008,8,1575083.59755,5483.62633205,47
47,In-Road State Law Stop For Pedestrians Signs Menu,N LINCOLN AVE & W HUTCHINSON ST,2016,350,40975,census,"c(-87.681922147, 41.9586759740001)",47008,8,1575083.59755,5483.62633205,47
47,In-Road State Law Stop For Pedestrians Signs Menu,N LINCOLN AVE & W HUTCHINSON ST,2016,350,40991,census,"c(-87.681922147, 41.9586759740001)",47008,8,1575083.59755,5483.62633205,47
47,In-Road State Law Stop For Pedestrians Signs Menu,N LINCOLN AVE & W HUTCHINSON ST,2018,350,41145,census,"c(-87.681922147, 41.9586759740001)",47008,8,1575083.59755,5483.62633205,47
47,In-Road State Law Stop For Pedestrians Signs Menu,N LINCOLN AVE & W HUTCHINSON ST,2020,350,41235,census,"c(-87.681922147, 41.9586759740001)",47008,8,1575083.59755,5483.62633205,47
47,In-Road State Law Stop for Pedestrians S,N LINCOLN AVE & W LELAND AVE,2011,800,40672,census,"c(-87.6874575319999, 41.9668082060001)",47042,42,1562236.14865,11118.0475783,47
47,In-Road State Law Stop,N LINCOLN AVE & W LELAND AVE,2014,950,40825,census,"c(-87.6874575319999, 41.9668082060001)",47042,42,1562236.14865,11118.0475783,47
47,Pavement Markings,N LINCOLN AVE & W LELAND AVE,2014,3200,40835,census,"c(-87.6874575319999, 41.9668082060001)",47042,42,1562236.14865,11118.0475783,47
47,In-Road State Law Stop,N LINCOLN AVE & W LELAND AVE,2015,600,40901,census,"c(-87.6874575319999, 41.9668082060001)",47042,42,1562236.14865,11118.0475783,47
47,In-Road State Law Stop For Pedestrians Signs Menu,N LINCOLN AVE & W LELAND AVE,2016,600,40986,census,"c(-87.6874575319999, 41.9668082060001)",47042,42,1562236.14865,11118.0475783,47
47,In-Road State Law Stop For Pedestrians Signs Menu,N LINCOLN AVE & W LELAND AVE,2016,350,40994,census,"c(-87.6874575319999, 41.9668082060001)",47042,42,1562236.14865,11118.0475783,47
47,In-Road State Law Stop For Pedestrians Signs Menu,N LINCOLN AVE & W LELAND AVE,2016,350,40997,census,"c(-87.6874575319999, 41.9668082060001)",47042,42,1562236.14865,11118.0475783,47
47,In-Road State Law Stop For Pedestrians Signs Menu,N LINCOLN AVE & W LELAND AVE,2017,600,41062,census,"c(-87.6874575319999, 41.9668082060001)",47042,42,1562236.14865,11118.0475783,47
47,In-Road State Law Stop For Pedestrians Signs Menu,N LINCOLN AVE & W LELAND AVE,2017,350,41070,census,"c(-87.6874575319999, 41.9668082060001)",47042,42,1562236.14865,11118.0475783,47
47,In-Road State Law Stop For Pedestrians Signs Menu,N LINCOLN AVE & W LELAND AVE,2017,600,41080,census,"c(-87.6874575319999, 41.9668082060001)",47042,42,1562236.14865,11118.0475783,47
47,In-Road State Law Stop For Pedestrians Signs Menu,N LINCOLN AVE & W LELAND AVE,2017,600,41090,census,"c(-87.6874575319999, 41.9668082060001)",47042,42,1562236.14865,11118.0475783,47
47,In-Road State Law Stop For Pedestrians Signs Menu,N LINCOLN AVE & W LELAND AVE,2018,350,41146,census,"c(-87.6874575319999, 41.9668082060001)",47042,42,1562236.14865,11118.0475783,47
43,In-Road State Law Stop for Pedestrians S,N LINCOLN AVE & W MONTANA ST,2011,800,37460,census,"c(-87.650530847, 41.9267138490001)",43016,16,1746209.07946,5286.74545374,43
43,In-Road State Law Stop For Pedestrians Signs Menu,N LINCOLN AVE & W MONTANA ST,2016,600,37827,census,"c(-87.650530847, 41.9267138490001)",43016,16,1746209.07946,5286.74545374,43
47,In-Road State Law Stop For Pedestrians Signs Menu,N LINCOLN AVE & W WARNER AVE,2016,600,40987,census,"c(-87.680655883, 41.956871044)",47012,12,1523750.41124,6108.33012082,47
47,In-Road State Law Stop For Pedestrians Signs Menu,N LINCOLN AVE & W WARNER AVE,2019,600,41191,census,"c(-87.680655883, 41.956871044)",47012,12,1523750.41124,6108.33012082,47
45,In-Road State Law Stop,N LINDER AVE & W LAWRENCE AVE,2012,606,39249,google,"c(-87.765011, 41.9678122)",45019,19,2374102.01539,8429.49640699,45
37,Street Traffic Circles Menu,N LOCKWOOD AV & W HIRSCH ST,2009,2715,32547,google,"c(-87.7583353, 41.905842)",37040,40,2323336.98814,6664.62483967,37
37,Curb & Gutter Menu,N LOCKWOOD AVE & W CRYSTAL ST,2019,91326.11,32952,census,"c(-87.7582678479999, 41.9031291700001)",37023,23,1401438.83249,5481.14304113,37
31,In-Road State Law Stop,N LOCKWOOD AVE & W DIVERSEY AVE,2015,600,27436,google,"c(-87.7588604, 41.9313699)",31019,19,1334537.48541,4672.4567505000005,31
31,Sidewalk Menu,N LOCKWOOD AVE & W DRUMMOND PL,2022,8753.24,27770,census,"c(-87.758774354, 41.9286554550001)",31020,20,1656375.43105,5320.13428161,31
31,Sidewalk Menu,N LOCKWOOD AVE & W WRIGHTWOOD AVE,2022,8944.985,27772,google,"c(-87.7587282, 41.9277374)",31032,32,1227702.80965,5680.82709575,31
45,Sidewalk Menu,N LONG AVE & W WINNEMAC AVE,2012,3327,39268,google,"c(-87.7626418, 41.9724479)",45034,34,3363145.2736,10125.4287073,45
37,Street Traffic Circles Menu,N LOREL AV & W WABANSIA AV,2007,12000,32471,google,"c(-87.7593885, 41.91128)",37041,41,1707237.99821,6790.67945679,37
39,Sidewalk Menu,N LOWELL AVE & W GRANVILLE AVE,2019,2700,34554,census,"c(-87.7373805129999, 41.993697232)",39040,40,2945114.15168,7912.33473306,39
39,Sidewalk Menu,N LOWELL AVE & W GRANVILLE AVE,2020,19107.46,34590,census,"c(-87.7373805129999, 41.993697232)",39040,40,2945114.15168,7912.33473306,39
46,High Definition Camera,N MAGNOLIA AVE & W MONTROSE AVE,2013,22500,39983,google,"c(-87.6609616, 41.9616927)",46027,27,6228814.76226,11068.0968671,46
46,Miscellaneous Other,N MAGNOLIA AVE & W SUNNYSIDE AVE,2014,1575,39993,google,"c(-87.6609877, 41.9635198)",46020,20,2082126.26728,7003.04160619,46
46,Street Light Pole POD,N MALDEN ST & W MONTROSE AVE,2015,3000,40057,census,"c(-87.662329217, 41.9616828490001)",46025,25,879318.329033,4515.40372128,46
1,In-Road State Law Stop,N MAPLEWOOD AVE & N MILWAUKEE AVE,2013,550,503,google,"c(-87.691356, 41.9192781)",01043,43,1008126.13853,5586.74604463,1
50,In-Road State Law Stop,N MAPLEWOOD AVE & W DEVON AVE,2013,950,43225,google,"c(-87.6935437, 41.9976579)",50030,30,1752876.22174,5296.88014338,50
47,In-Road State Law Stop,N MAPLEWOOD AVE & W MONTROSE AVE,2012,800,40706,google,"c(-87.6923528, 41.9612959)",47021,21,1397098.0357,5320.43167143,47
46,Pavement Markings Menu,N MARINE DR & W BUENA AVE,2018,10969.37,40147,google,"c(-87.6464639, 41.9585435)",46029,29,14906959.8752,31465.4812298,46
46,Street Bump Outs Menu,N MARINE DR & W BUENA AVE,2022,12463.37,40291,google,"c(-87.6464639, 41.9585435)",46029,29,14906959.8752,31465.4812298,46
