ward,type,location,year,est_cost,id,start_location,end_location,lat_1,lon_1,query_1,lat_2,lon_2,query_2,geometry,ward_locate,precinct_locate,ward_precinct_locate
12,Sidewalk Menu,ON S ARCHER AVE FROM W 33RD ST (3300 S) TO W 33RD PL (3330 S),2013,12656,9245,S ARCHER AVE and W 33RD ST,S ARCHER AVE and W 33RD PL,41.83408760500003,-87.67161917599998,census,41.83408760500003,-87.67161917599998,census,"c(-87.671619176, 41.834087605)",11,18,11018
2,Traffic Equipment,W ROOSEVELT RD & S ASHLAND & W AVE,2012,3500,1946,S ASHLAND & W ROOSEVELT RD,S ASHLAND & W AVE,41.8667957,-87.666311,google,NA,NA,google,"c(-87.666311, 41.8667957)",2,10,02010
2,Street Lighting,S ASHLAND AV-- W EISENHOWER EXIT RP (416 S) -to- E EISENHOWER ENTR RP (466 S),2009,5400,1566,S ASHLAND AV AND W EISENHOWER EXIT RP,S ASHLAND AV AND E EISENHOWER ENTR RP,NA,NA,google,41.9090349,-87.7903483,google,"c(-87.7903483, 41.9090349)",NA,NA,NA
2,Pole Painting,S ASHLAND AV-- E EISENHOWER ENTR RP (466 S) -to- W EISENHOWER EXIT RP (416 S),2007,1200,1111,S ASHLAND AV AND E EISENHOWER ENTR RP,S ASHLAND AV AND W EISENHOWER EXIT RP,41.9090349,-87.7903483,google,NA,NA,google,"c(-87.7903483, 41.9090349)",NA,NA,NA
25,Street Resurfacing Menu,ON S ASHLAND AVE FROM W 18 ST (1800 S) TO W 18 PL (1832 S),2013,13491,20536,S ASHLAND AVE and W 18th ST,S ASHLAND AVE and W 18th PL,41.8578077,-87.6661364,google,41.8578077,-87.6661364,google,"c(-87.6661364, 41.8578077)",25,24,25024
2,Alley Apron Menu,ON S ASHLAND AVE FROM 333 S TO W JACKSON BV (300 S),2012,11545,1845,333 S ASHLAND AVE,S ASHLAND AVE and W JACKSON BV,NA,NA,census,41.8776134,-87.6667468,google,"c(-87.6667468, 41.8776134)",2,13,02013
10,Street Speed Hump Menu,S AVENUE F-- Dead End (11162 S) -to- E 112 ST (11200 S) 2,2007,3300,7345,S AVENUE F AND Dead End,S AVENUE F AND E 112th ST,NA,NA,google,41.6918257,-87.5305171,google,"c(-87.5305171, 41.6918257)",10,19,10019
22,Street Speed Hump Menu,S AVERS AV-- W CERMAK RD (2200 S) -to- Dead End (2255 S) 2,2010,3700,17538,S AVERS AV AND W CERMAK RD,S AVERS AV AND Dead End,41.8516172,-87.7211,google,NA,NA,google,"c(-87.7211, 41.8516172)",24,26,24026
19,Street Resurface Menu,S AVERS AV-- Dead End (10560 S) -to- W 106 ST (10600 S),2006,19944,15339,S AVERS AV AND Dead End,S AVERS AV AND W 106th ST,NA,NA,google,41.7004536,-87.7170155,google,"c(-87.7170155, 41.7004536)",19,58,19058
19,Street Resurface Menu,S AVERS AV-- Dead End (10662 S) -to- W 107 ST (10700 S),2008,30446,15402,S AVERS AV AND Dead End,S AVERS AV AND W 107th ST,NA,NA,google,41.69862946100005,-87.71691124699998,census,"c(-87.716911247, 41.6986294610001)",19,58,19058
24,Street Speed Hump Menu,S AVERS AV-- W 16 ST (1600 S) -to- W 16 ST (1600 S) 2,2009,3500,19514,S AVERS AV AND W 16th ST,S AVERS AV AND W 16th ST,41.8589042,-87.7212352,google,41.8589042,-87.7212352,google,"c(-87.7212352, 41.8589042)",24,15,24015
10,Curb/Gutter Menu,S BALTIMORE AV-- Dead End (12957 S) -to- E 130 ST (13000 S),2010,20867,7481,S BALTIMORE AV AND Dead End,S BALTIMORE AV AND E 130th ST,NA,NA,google,41.65915818700006,-87.54713130499994,census,"c(-87.5471313049999, 41.6591581870001)",10,24,10024
10,Sidewalk Menu,S BALTIMORE AV-- Dead End (12957 S) -to- E 130 ST (13000 S),2010,72732,7496,S BALTIMORE AV AND Dead End,S BALTIMORE AV AND E 130th ST,NA,NA,google,41.65915818700006,-87.54713130499994,census,"c(-87.5471313049999, 41.6591581870001)",10,24,10024
10,Street Resurfacing Menu,ON S BALTIMORE AVE FROM E 130 ST (13000 S) TO E 129 ST (12900 S),2012,21217,7606,S BALTIMORE AVE and E 130th ST,S BALTIMORE AVE and E 129th ST,41.65915818700006,-87.54713130499994,census,NA,NA,google,"c(-87.5471313049999, 41.6591581870001)",10,24,10024
19,Street Resurface Menu,S BELL AV-- Dead End (8966 S) -to- W 91 ST (9100 S),2008,63688,15403,S BELL AV AND Dead End,S BELL AV AND W 91st ST,NA,NA,google,41.72829221000006,-87.67863789999996,census,"c(-87.6786379, 41.7282922100001)",19,56,19056
12,Street Resurfacing Menu,ON S BELL AVE FROM W 34 ST (3400 S) TO W 35 ST (3500 S) ON W 35TH ST FROM S FRANCISCO AV (2900 W) TO S,2013,33486,9280,S BELL AVE FROM W 34th ST (3400 S) TO W 35th ST (3500 S) ON W 35TH ST and W 34th ST TO W 35th ST ON W 35TH ST FROM S FRANCISCO AV,S BELL AVE FROM W 34th ST (3400 S) TO W 35th ST (3500 S) ON W 35TH ST and W 35th ST ON W 35TH ST FROM S FRANCISCO AV TO S,41.8737592,-87.6985557,google,NA,NA,google,"c(-87.6985557, 41.8737592)",2,41,02041
21,Sidewalk Menu,S BEVERLY AV-- S ASHLAND AV (9510 S) -to- Dead End (9366 S),2010,20383,16784,S BEVERLY AV AND S ASHLAND AV,S BEVERLY AV AND Dead End,41.72108857200004,-87.66267894699996,census,NA,NA,google,"c(-87.662678947, 41.721088572)",21,1,21001
11,Street Resurface Menu,S BLAKE ST-- S ARCHER AV (3625 S) -to- S ARCHER AV (3625 S),2008,14608,8202,S BLAKE ST AND S ARCHER AV,S BLAKE ST AND S ARCHER AV,41.827997476000064,-87.68154427799999,census,41.827997476000064,-87.68154427799999,census,"c(-87.681544278, 41.8279974760001)",11,10,11010
25,Sidewalk Menu,ON S BLUE ISLAND AVE FROM W 18 ST (1800 S) TO W 18 ST (1800 S),2012,9305,20503,S BLUE ISLAND AVE and W 18th ST,S BLUE ISLAND AVE and W 18th ST,41.85788131800007,-87.66115138999999,census,41.85788131800007,-87.66115138999999,census,"c(-87.66115139, 41.8578813180001)",25,24,25024
10,Street Resurface Menu,S BRANDON AV-- E 85 ST (8500 S) -to- E 85 ST (8500 S),2007,11750,7315,S BRANDON AV AND E 85th ST,S BRANDON AV AND E 85th ST,41.74123222700007,-87.54660871899995,census,41.74123222700007,-87.54660871899995,census,"c(-87.5466087189999, 41.7412322270001)",10,37,10037
9,Street Lighting,S CALUMET AV-- E 117 ST (11704 S) -to- E 118 ST (11800 S),2010,800,6544,S CALUMET AV AND E 117th ST,S CALUMET AV AND E 118th ST,41.6813942,-87.6147055,google,NA,NA,google,"c(-87.6147055, 41.6813942)",9,28,09028
2,Sidewalk Menu,S CALUMET AV-- E 33 BV (3300 S) -to- E 33 BV (3300 S),2008,150,1268,S CALUMET AV AND E 33 BV,S CALUMET AV AND E 33 BV,41.83475892600006,-87.61819085299999,census,41.83475892600006,-87.61819085299999,census,"c(-87.618190853, 41.8347589260001)",2,31,02031
4,Curb/Gutter Menu,S CALUMET AV-- E 35 ST (3500 S) -to- E 35 ST (3500 S),2008,15606,3115,S CALUMET AV AND E 35th ST,S CALUMET AV AND E 35th ST,41.8310838,-87.6184013,google,41.8310838,-87.6184013,google,"c(-87.6184013, 41.8310838)",4,19,04019
6,Curb/Gutter Menu,S CALUMET AV-- E 99 ST (9900 S) -to- E 99 PL (9928 S),2006,33258,4296,S CALUMET AV AND E 99th ST,S CALUMET AV AND E 99th PL,41.71458439400004,-87.61516789799998,census,41.71458439400004,-87.61516789799998,census,"c(-87.615167898, 41.714584394)",6,40,06040
9,Street Resurfacing Menu,ON S CALUMET AVE FROM E 117 ST (11704 S) TO E 118 ST (11800 S),2013,30457,6619,S CALUMET AVE and E 117th ST,S CALUMET AVE and E 118th ST,41.6813942,-87.6147055,google,NA,NA,google,"c(-87.6147055, 41.6813942)",9,28,09028
2,Pole Painting,S CAMPBELL AV-- W HARRISON ST (600 S) -to- W EISENHOWER ENTR RP (416 S),2008,1200,1310,S CAMPBELL AV AND W HARRISON ST,S CAMPBELL AV AND W EISENHOWER ENTR RP,41.8738629,-87.6886602,google,NA,NA,google,"c(-87.6886602, 41.8738629)",2,39,02039
2,Pole Painting,S CAMPBELL AV-- W MADISON ST (0 N) -to- W EISENHOWER ENTR RP (416 S),2008,3800,1311,S CAMPBELL AV AND W MADISON ST,S CAMPBELL AV AND W EISENHOWER ENTR RP,41.881145,-87.6888458,google,NA,NA,google,"c(-87.6888458, 41.881145)",2,48,02048
16,Street Speed Hump Menu,S CARPENTER ST-- W 54 ST (5400 S) -to- W 54 ST (5400 S) 2,2007,3300,13136,S CARPENTER ST AND W 54th ST,S CARPENTER ST AND W 54th ST,41.79604339100007,-87.65128256599996,census,41.79604339100007,-87.65128256599996,census,"c(-87.651282566, 41.7960433910001)",16,16,16016
21,Curb/Gutter Menu,S CHARLES ST-- W 100 PL (10032 S) -to- W 100 PL (10032 S),2006,25128,16576,S CHARLES ST AND W 100th PL,S CHARLES ST AND W 100th PL,41.7113371,-87.6605249,google,41.7113371,-87.6605249,google,"c(-87.6605249, 41.7113371)",19,28,19028
18,Street Lighting,S CHRISTIANA AV-- W 79 ST (7900 S) -to- Dead End (7978 S),2010,2000,14822,S CHRISTIANA AV AND W 79th ST,S CHRISTIANA AV AND Dead End,41.74974634900008,-87.70604951099995,census,NA,NA,google,"c(-87.7060495109999, 41.7497463490001)",18,31,18031
25,Curb/Gutter Menu,S CLAREMONT AV-- W 13 ST (1300 S) -to- Dead End (1321 S),2006,53697,20071,S CLAREMONT AV AND W 13th ST,S CLAREMONT AV AND Dead End,41.86481562400007,-87.68517021599996,census,NA,NA,google,"c(-87.685170216, 41.8648156240001)",25,10,25010
25,Street Resurface Menu,S CLAREMONT AV-- W 13 ST (1300 S) -to- Dead End (1321 S),2006,16819,20075,S CLAREMONT AV AND W 13th ST,S CLAREMONT AV AND Dead End,41.86481562400007,-87.68517021599996,census,NA,NA,google,"c(-87.685170216, 41.8648156240001)",25,10,25010
10,Sidewalk Menu,S COMMERCIAL AV-- E 101 ST (10100 S) -to- E 101 ST (10100 S),2007,3068,7310,S COMMERCIAL AV AND E 101st ST,S COMMERCIAL AV AND E 101st ST,41.7118363,-87.5514984,google,41.7118363,-87.5514984,google,"c(-87.5514984, 41.7118363)",10,13,10013
10,Street Resurfacing Menu,ON S COMMERCIAL AVE FROM E 83RD ST (8300 S) TO E 83RD PL (8400 S),2022,37423.76,8039,S COMMERCIAL AVE and E 83RD ST,S COMMERCIAL AVE and E 83RD PL,41.7446598,-87.5514263,google,41.7446598,-87.5514263,google,"c(-87.5514263, 41.7446598)",10,30,10030
9,Sidewalk Menu,S CORLISS AV-- E 103 ST (10300 S) -to- E 103 PL (10332 S),2005,13827,6346,S CORLISS AV AND E 103rd ST,S CORLISS AV AND E 103rd PL,41.70748929300004,-87.60401271099994,census,41.70748929300004,-87.60401271099994,census,"c(-87.6040127109999, 41.707489293)",8,32,08032
20,Sidewalk Menu,S DAMEN AV-- W 46 ST (4600 S) -to- W 46 ST (4600 S),2007,23155,15978,S DAMEN AV AND W 46th ST,S DAMEN AV AND W 46th ST,41.8103164,-87.6749772,google,41.8103164,-87.6749772,google,"c(-87.6749772, 41.8103164)",12,9,12009
2,Street Lighting,S DAMEN AV-- E EISENHOWER EXIT RP (500 S) -to- W EISENHOWER ENTR RP (400 S),2010,4050,1729,S DAMEN AV AND E EISENHOWER EXIT RP,S DAMEN AV AND W EISENHOWER ENTR RP,41.9090349,-87.7903483,google,NA,NA,google,"c(-87.7903483, 41.9090349)",NA,NA,NA
2,Street Lighting,S DAMEN AV-- W JACKSON BV (300 S) -to- W EISENHOWER ENTR RP (400 S),2008,3200,1404,S DAMEN AV AND W JACKSON BV,S DAMEN AV AND W EISENHOWER ENTR RP,41.877482289000056,-87.67654353799998,census,NA,NA,google,"c(-87.676543538, 41.8774822890001)",2,13,02013
2,Street Lighting,S DAMEN AV-- W JACKSON BV (300 S) -to- W EISENHOWER ENTR RP (400 S),2008,5400,1405,S DAMEN AV AND W JACKSON BV,S DAMEN AV AND W EISENHOWER ENTR RP,41.877482289000056,-87.67654353799998,census,NA,NA,google,"c(-87.676543538, 41.8774822890001)",2,13,02013
3,Curb/Gutter Menu,S DEARBORN ST-- Dead End (4663 S) -to- W 47 ST (4700 S),2007,74266,2417,S DEARBORN ST AND Dead End,S DEARBORN ST AND W 47th ST,NA,NA,google,41.809216562000074,-87.62717128199995,census,"c(-87.6271712819999, 41.8092165620001)",3,1,03001
8,Sidewalk Menu,S EAST END AV-- E 81 ST (8100 S) -to- E 82 ST (8200 S),2006,26458,5570,S EAST END AV AND E 81st ST,S EAST END AV AND E 82nd ST,NA,NA,google,41.746060112000066,-87.58295252099998,census,"c(-87.582952521, 41.7460601120001)",8,2,08002
34,Street Speed Hump Menu,S EGGLESTON AV-- W 122 ST (12200 S) -to- W 122 ST (12200 S) 2,2009,3500,27488,S EGGLESTON AV AND W 122nd ST,S EGGLESTON AV AND W 122nd ST,41.67244793500004,-87.63331366999995,census,41.67244793500004,-87.63331366999995,census,"c(-87.6333136699999, 41.672447935)",34,50,34050
16,Street Resurface Menu,S ELIZABETH ST-- Dead End (6167 S) -to- W 62 ST (6200 S),2006,15521,13078,S ELIZABETH ST AND Dead End,S ELIZABETH ST AND W 62nd ST,NA,NA,google,41.78140698100003,-87.65581297899996,census,"c(-87.655812979, 41.781406981)",16,9,16009
11,Street Resurface Menu,S EMERALD AV-- Dead End (2579 S) -to- W 26 ST (2600 S),2007,3587,8153,S EMERALD AV AND Dead End,S EMERALD AV AND W 26th ST,NA,NA,google,41.8453278,-87.6452281,google,"c(-87.6452281, 41.8453278)",11,50,11050
5,Street Resurface Menu,S EVERETT AV-- Dead End (5457 S) -to- E 55 ST (5500 S),2009,51156,3886,S EVERETT AV AND Dead End,S EVERETT AV AND E 55th ST,NA,NA,google,41.79524343400004,-87.58253445299994,census,"c(-87.5825344529999, 41.795243434)",5,37,05037
5,Street Lighting,S EVERETT AV-- Dead End (5457 S) -to- E 56 ST (5600 S),2010,3200,3915,S EVERETT AV AND Dead End,S EVERETT AV AND E 56th ST,NA,NA,google,41.79343850400005,-87.58249023399998,census,"c(-87.582490234, 41.7934385040001)",5,37,05037
19,Street Resurfacing Menu,ON S FAIRFIELD AVE FROM W 103RD ST (10300 S) TO W VAN SCHAIK AVE (10400 S),2014,39779,15638,S FAIRFIELD AVE and W 103RD ST,S FAIRFIELD AVE and W VAN SCHAIK AVE,41.7062849,-87.6898364,google,NA,NA,google,"c(-87.6898364, 41.7062849)",19,1,19001
2,Street Lighting,S FEDERAL ST-- W ROOSEVELT RD (1200 S) -to- Dead End (1450 S),2010,48480,1730,S FEDERAL ST AND W ROOSEVELT RD,S FEDERAL ST AND Dead End,41.8653841,-87.7809572,google,NA,NA,google,"c(-87.7809572, 41.8653841)",NA,NA,NA
9,Street Resurfacing Menu,ON S FORRESTVILLE AVE FROM E 132 ST (13200 S) TO E 132 ST (13200 S),2012,11298,6603,S FORRESTVILLE AVE and E 132nd ST,S FORRESTVILLE AVE and E 132nd ST,41.655443811000055,-87.60853508399998,census,41.655443811000055,-87.60853508399998,census,"c(-87.608535084, 41.6554438110001)",9,33,09033
20,Street Resurfacing Menu,ON S FRONTENAC AVE FROM W 60TH PL (6030 S) TO W 60TH ST (6020 S),2020,36586.56,16458,S FRONTENAC AVE and W 60TH PL,S FRONTENAC AVE and W 60TH ST,41.78436561800004,-87.63960077299998,census,41.78436561800004,-87.63960077299998,census,"c(-87.639600773, 41.784365618)",20,39,20039
11,Street Resurface Menu,S GRADY CT-- Dead End (2921 S) -to- S ARCHER AV (2955 S),2008,12908,8203,S GRADY CT AND Dead End,S GRADY CT AND S ARCHER AV,NA,NA,google,41.8407254,-87.6598551,google,"c(-87.6598551, 41.8407254)",11,9,11009
3,Pole Painting,S GREEN ST-- W 52 ST (5200 S) -to- Dead End (5227 S),2007,800,2448,S GREEN ST AND W 52nd ST,S GREEN ST AND Dead End,41.7997492,-87.6465203,google,NA,NA,google,"c(-87.6465203, 41.7997492)",3,48,03048
3,Street Lighting,S GREEN ST-- W 52 ST (5200 S) -to- Dead End (5227 S),2007,1800,2457,S GREEN ST AND W 52nd ST,S GREEN ST AND Dead End,41.7997492,-87.6465203,google,NA,NA,google,"c(-87.6465203, 41.7997492)",3,48,03048
3,Street Speed Hump Menu,S GREEN ST-- W 52 ST (5200 S) -to- Dead End (5227 S) 1,2008,1750,2490,S GREEN ST AND W 52nd ST,S GREEN ST AND Dead End,41.7997492,-87.6465203,google,NA,NA,google,"c(-87.6465203, 41.7997492)",3,48,03048
3,Street Lighting,S GREEN ST-- W 52 ST (5200 S) -to- Dead End (5227 S),2009,65000,2558,S GREEN ST AND W 52nd ST,S GREEN ST AND Dead End,41.7997492,-87.6465203,google,NA,NA,google,"c(-87.6465203, 41.7997492)",3,48,03048
21,Sidewalk Menu,S GREEN ST-- W 98 ST (9802 S) -to- Dead End (9012 S),2008,48730,16677,S GREEN ST AND W 98th ST,S GREEN ST AND Dead End,41.7158983,-87.6442856,google,NA,NA,google,"c(-87.6442856, 41.7158983)",21,40,21040
18,Sidewalk Menu,S HAMILTON AV-- W 84 ST (8400 S) -to- Dead End (8416 S),2005,13811,14456,S HAMILTON AV AND W 84th ST,S HAMILTON AV AND Dead End,41.741075452000075,-87.67656363799995,census,NA,NA,google,"c(-87.6765636379999, 41.7410754520001)",18,32,18032
18,Street Lighting,S HAMILTON AV-- W 84 ST (8400 S) -to- Dead End (8416 S),2005,1300,14483,S HAMILTON AV AND W 84th ST,S HAMILTON AV AND Dead End,41.741075452000075,-87.67656363799995,census,NA,NA,google,"c(-87.6765636379999, 41.7410754520001)",18,32,18032
25,Street Resurface Menu,S HAMILTON AV-- Dead End (1753 S) -to- W 18 ST (1800 S),2005,6428,19976,S HAMILTON AV AND Dead End,S HAMILTON AV AND W 18th ST,NA,NA,google,41.8576108,-87.679661,google,"c(-87.679661, 41.8576108)",25,9,25009
19,Sidewalk Menu,S HAMILTON AV-- Dead End (8808 S) -to- W 89 ST (8900 S),2010,7263,15480,S HAMILTON AV AND Dead End,S HAMILTON AV AND W 89th ST,NA,NA,google,41.73194628700003,-87.67631842499998,census,"c(-87.676318425, 41.731946287)",19,56,19056
18,Street Speed Hump Menu,S HAMLIN AV-- W 81 ST (8100 S) -to- W 81 PL (8132 S) 1,2010,1750,14806,S HAMLIN AV AND W 81st ST,S HAMLIN AV AND W 81st PL,41.7450082,-87.7168856,google,41.7450082,-87.7168856,google,"c(-87.7168856, 41.7450082)",18,11,18011
19,Curb/Gutter Menu,S HARDING AV-- W 107 ST (10700 S) -to- Dead End (10718 S),2007,43289,15356,S HARDING AV AND W 107th ST,S HARDING AV AND Dead End,41.6985818,-87.7195903,google,NA,NA,google,"c(-87.7195903, 41.6985818)",19,16,19016
19,Street Resurface Menu,S HARDING AV-- W 107 ST (10700 S) -to- Dead End (10718 S),2007,15060,15366,S HARDING AV AND W 107th ST,S HARDING AV AND Dead End,41.6985818,-87.7195903,google,NA,NA,google,"c(-87.7195903, 41.6985818)",19,16,19016
5,Curb/Gutter Menu,S HARPER AV-- Dead End (6071 S) -to- E 59 ST (5900 S),2010,6052,3911,S HARPER AV AND Dead End,S HARPER AV AND E 59th ST,NA,NA,google,41.7878722,-87.5891015,google,"c(-87.5891015, 41.7878722)",5,41,05041
15,Street Speed Hump Menu,S HONORE ST-- W 57 ST (5700 S) -to- W 57 ST (5700 S) 2,2005,3500,12311,S HONORE ST AND W 57th ST,S HONORE ST AND W 57th ST,41.7903059,-87.6705606,google,41.7903059,-87.6705606,google,"c(-87.6705606, 41.7903059)",15,35,15035
17,Street Lighting,S HONORE ST-- Dead End (7552 S) -to- W 77 ST (7700 S),2008,130000,14004,S HONORE ST AND Dead End,S HONORE ST AND W 77th ST,NA,NA,google,41.7538773,-87.6695512,google,"c(-87.6695512, 41.7538773)",17,4,17004
10,Street Resurface Menu,S HOXIE AV-- E 109 ST (10842 S) -to- E 109 ST (10842 S),2008,13520,7418,S HOXIE AV AND E 109th ST,S HOXIE AV AND E 109th ST,41.697745086000054,-87.56074264299997,census,41.697745086000054,-87.56074264299997,census,"c(-87.560742643, 41.6977450860001)",10,40,10040
25,Street Resurface Menu,S HOYNE AV-- W 21 ST (2046 S) -to- W 21 PL (2132 S),2005,14603,19977,S HOYNE AV AND W 21st ST,S HOYNE AV AND W 21st PL,41.8539812,-87.6783292,google,41.8539812,-87.6783292,google,"c(-87.6783292, 41.8539812)",25,30,25030
18,Sidewalk Menu,S HOYNE AV-- W 85 ST (8500 S) -to- W 85 ST (8500 S),2008,19459,14646,S HOYNE AV AND W 85th ST,S HOYNE AV AND W 85th ST,41.7392694,-87.6752981,google,41.7392694,-87.6752981,google,"c(-87.6752981, 41.7392694)",18,32,18032
16,Sidewalk Menu,ON S HOYNE AVE FROM W 53RD ST (5300 S) TO W 53RD PL (5330 S),2014,2624,13522,S HOYNE AVE and W 53RD ST,S HOYNE AVE and W 53RD PL,41.7975181,-87.676839,google,41.7975181,-87.676839,google,"c(-87.676839, 41.7975181)",16,7,16007
17,Street Resurfacing Menu,ON S HOYNE AVE FROM W 72ND ST (7200 S) TO W 72ND PL (7230 S),2018,23281.93,14331,S HOYNE AVE and W 72ND ST,S HOYNE AVE and W 72ND PL,41.762051,-87.6758891,google,41.762051,-87.6758891,google,"c(-87.6758891, 41.762051)",17,47,17047
20,Street Speed Hump Menu,S INGLESIDE AV-- E 65 ST (6500 S) -to- E 65 ST (6500 S) 2,2010,3500,16126,S INGLESIDE AV AND E 65th ST,S INGLESIDE AV AND E 65th ST,41.7768305,-87.6015908,google,41.7768305,-87.6015908,google,"c(-87.6015908, 41.7768305)",20,29,20029
8,Sidewalk Menu,S INGLESIDE AV-- DEAD END (7350 S) -to- E 74 ST (7400 S),2005,12544,5496,S INGLESIDE AV AND DEAD END,S INGLESIDE AV AND E 74th ST,NA,NA,google,41.76044728900007,-87.60176559399997,census,"c(-87.601765594, 41.7604472890001)",8,59,08059
14,Street Speed Hump Menu,S KARLOV AV-- W 40 ST (4038 S) -to- W 40 ST (4038 S) 3,2008,5250,11294,S KARLOV AV AND W 40th ST,S KARLOV AV AND W 40th ST,41.8193192,-87.7262828,google,41.8193192,-87.7262828,google,"c(-87.7262828, 41.8193192)",14,2,14002
22,Street Resurfacing Menu,ON S KARLOV AVE FROM W 24TH ST (2400 S) TO W 24TH PL (2440 S),2013,10521,17632,S KARLOV AVE and W 24TH ST,S KARLOV AVE and W 24TH PL,41.8469737,-87.7262522,google,41.8469737,-87.7262522,google,"c(-87.7262522, 41.8469737)",22,23,22023
23,Street Resurface Menu,S KEATING AV-- W 53 ST (5300 S) -to- Dead End (5316 S),2010,2264,18334,S KEATING AV AND W 53rd ST,S KEATING AV AND Dead End,41.7967049,-87.7416397,google,NA,NA,google,"c(-87.7416397, 41.7967049)",23,41,23041
23,Street Resurface Menu,S KEATING AV-- W 53 ST (5300 S) -to- W 53 ST (5300 S),2009,39888,18297,S KEATING AV AND W 53rd ST,S KEATING AV AND W 53rd ST,41.7967049,-87.7416397,google,41.7967049,-87.7416397,google,"c(-87.7416397, 41.7967049)",23,41,23041
23,Street Resurface Menu,S KENNETH AV-- W 53 ST (5300 S) -to- Dead End (3026 S),2008,14754,18225,S KENNETH AV AND W 53rd ST,S KENNETH AV AND Dead End,41.796770991000074,-87.73428519999999,census,NA,NA,google,"c(-87.7342852, 41.7967709910001)",23,41,23041
13,Street Lighting,S KENNETH AV-- W MARQUETTE RD (6700 S) -to- Dead End (6827 S),2010,130000,10071,S KENNETH AV AND W MARQUETTE RD,S KENNETH AV AND Dead End,41.77124872600007,-87.73354152099995,census,NA,NA,google,"c(-87.7335415209999, 41.7712487260001)",13,9,13009
24,Street Speed Hump Menu,S KENNETH AV-- W LEXINGTON ST (728 S) -to- W LEXINGTON ST (728 S) 2,2007,3300,19442,S KENNETH AV AND W LEXINGTON ST,S KENNETH AV AND W LEXINGTON ST,41.87153687600005,-87.73650417799996,census,41.87153687600005,-87.73650417799996,census,"c(-87.736504178, 41.8715368760001)",24,19,24019
13,Curb/Gutter Menu,S KENTON AV-- W 58 ST (5800 S) -to- Dead End (5822 S),2007,4073,9886,S KENTON AV AND W 58th ST,S KENTON AV AND Dead End,41.7876041,-87.737449,google,NA,NA,google,"c(-87.737449, 41.7876041)",13,12,13012
5,Street Lighting,S KIMBARK AV-- E 75 ST (7500 S) -to- E 75 ST (7500 S),2005,2000,3656,S KIMBARK AV AND E 75th ST,S KIMBARK AV AND E 75th ST,41.75870265800006,-87.59322735299997,census,41.75870265800006,-87.59322735299997,census,"c(-87.593227353, 41.7587026580001)",5,38,05038
7,Street Speed Hump Menu,S KINGSTON AV-- E 79 ST (7900 S) -to- E 79 ST (7900 S) 2,2007,3300,4911,S KINGSTON AV AND E 79th ST,S KINGSTON AV AND E 79th ST,41.75178041200007,-87.56259581099994,census,41.75178041200007,-87.56259581099994,census,"c(-87.5625958109999, 41.7517804120001)",7,17,07017
7,Sidewalk Menu,ON S KINGSTON AVE FROM E 79 ST (7900 S) TO E 79 ST (7900 S),2013,2466,5163,S KINGSTON AVE and E 79th ST,S KINGSTON AVE and E 79th ST,41.75178041200007,-87.56259581099994,census,41.75178041200007,-87.56259581099994,census,"c(-87.5625958109999, 41.7517804120001)",7,17,07017
