ward,type,location,year,est_cost,from_intersection,to_intersection,lat_from_intersection,lon_from_intersection,query_from_intersection,lat_to_intersection,lon_to_intersection,query_to_intersection
44,Street Light Residential Staggered Piggy Back Menu,ON N DAYTON ST FROM W WELLINGTON AVE (3000 N) TO W NELSON ST (3099 N),2020,57500,N DAYTON ST and W WELLINGTON AVE,N DAYTON ST and W NELSON ST,41.936345499000026,-87.65034995199994,census,41.937217815000054,-87.65041426999994,census
2,Street Resurfacing Menu,ON N DAYTON ST FROM W BLACKHAWK ST (1500 N) TO W NORTH AVE (1600 N),2021,73020.92,N DAYTON ST and W BLACKHAWK ST,N DAYTON ST and W NORTH AVE,41.90855601800007,-87.64943743799995,census,41.91090363200004,-87.64949773599994,census
43,Alley Apron Menu,ON N DAYTON ST FROM 2780 N TO W SCHUBERT AV (2700 N),2012,13418,2780 N DAYTON ST,N DAYTON ST and W SCHUBERT AV,41.93200501800004,-87.65020126699994,census,41.93087845300005,-87.65015699799994,census
43,Street Resurfacing Menu,ON N DAYTON ST FROM W WRIGHTWOOD AVE (2600 N) TO W SCHUBERT AVE (2700 N),2014,45963,N DAYTON ST and W WRIGHTWOOD AVE,N DAYTON ST and W SCHUBERT AVE,41.92906950300005,-87.65009267899995,census,41.93087845300005,-87.65015699799994,census
43,Street Resurfacing Menu,ON N DAYTON ST FROM W WISCONSIN ST (1900 N) TO W WILLOW ST (1800 N),2019,46005.96,N DAYTON ST and W WISCONSIN ST,N DAYTON ST and W WILLOW ST,41.91601692900008,-87.64965049199998,census,41.913810011000066,-87.64957411399996,census
43,Street Resurfacing Menu,ON N DAYTON ST FROM 1850 N TO W WISCONSIN ST (1900 N),2018,16929.82,1850 N DAYTON ST,N DAYTON ST and W WISCONSIN ST,41.91493225100004,-87.64962029999998,census,41.91601692900008,-87.64965049199998,census
43,Alley Apron Menu,ON N DAYTON ST FROM 2614 N TO W WRIGHTWOOD AV (2600 N),2012,9883,2614 N DAYTON ST,N DAYTON ST and W WRIGHTWOOD AV,41.92963197600005,-87.65012007399997,census,41.92906950300005,-87.65009267899995,census
43,Alley Apron Menu,ON N DAYTON ST FROM 2617 N TO W WRIGHTWOOD AV (2600 N),2012,9292,2617 N DAYTON ST,N DAYTON ST and W WRIGHTWOOD AV,41.92963227400003,-87.65010534199996,census,41.92906950300005,-87.65009267899995,census
43,Street Light Upgrade,ON N DAYTON ST FROM W DIVERSEY PKWY (2800 N) TO W WRIGHTWOOD AVE (2600 N),2014,1750,N DAYTON ST and W DIVERSEY PKWY,N DAYTON ST and W WRIGHTWOOD AVE,41.93269946200007,-87.65021729599994,census,41.92906950300005,-87.65009267899995,census
42,Traffic Equipment,ON N DEARBORN ST FROM W GRAND AVE (530 N) TO W ERIE ST (660 N),2014,8060,N DEARBORN ST and W GRAND AVE,N DEARBORN ST and W ERIE ST,41.8916511,-87.6296564,google,41.8940561,-87.6297182,google
42,Street Light Pole Painting,ON N DEARBORN ST FROM W ONTARIO ST (630 N) TO W GRAND AVE (530 N),2014,2400,N DEARBORN ST and W ONTARIO ST,N DEARBORN ST and W GRAND AVE,41.89325230700007,-87.62969577099994,census,41.8916511,-87.6296564,google
42,Street Light Upgrade,ON N DEARBORN ST FROM W ONTARIO ST (630 N) TO W HURON ST (700 N),2014,1200,N DEARBORN ST and W ONTARIO ST,N DEARBORN ST and W HURON ST,41.89325230700007,-87.62969577099994,census,41.89485624200006,-87.62972390999994,census
42,Tree Planting,ON N DEARBORN ST FROM W RANDOLPH ST TO W LAKE ST,2005,1250,N DEARBORN ST and W RANDOLPH ST,N DEARBORN ST and W LAKE ST,41.88448493300007,-87.62945457799998,census,41.8857514,-87.6295081,google
2,Street Resurfacing Menu,ON N DEARBORN ST FROM W DIVISION ST (1200 N) TO W NORTH BLVD (1600 N),2021,235976.32,N DEARBORN ST and W DIVISION ST,N DEARBORN ST and W NORTH BLVD,41.90392510800007,-87.62998520299999,census,41.9112046,-87.6302126,google
41,Street Resurfacing Menu,ON N DELPHIA AVE FROM W FOSTER AV (5200 N) TO W BERWYN AV (5240 N),2013,26541,N DELPHIA AVE and W FOSTER AV,N DELPHIA AVE and W BERWYN AV,41.9738022,-87.8410332,google,41.97514545200005,-87.84154785399994,census
38,Street Resurfacing Menu,ON N DELPHIA AVE FROM W LAWRENCE AVE (4800 N) TO W LELAND AVE (4700 N),2018,42730.5,N DELPHIA AVE and W LAWRENCE AVE,N DELPHIA AVE and W LELAND AVE,41.9664718,-87.8416922,google,41.96508367400003,-87.84172070899996,census
38,Street Resurfacing Menu,ON N DELPHIA AVE FROM W WILSON AVE (4600 N) TO W LELAND AVE (4700 N),2021,38484.81,N DELPHIA AVE and W WILSON AVE,N DELPHIA AVE and W LELAND AVE,41.96368073300005,-87.84172472899996,census,41.96508367400003,-87.84172070899996,census
41,Curb & Gutter Menu,ON N DELPHIA AVE FROM W CARMEN AV (5100 N) TO W WINONA ST (5120 N),2013,10134,N DELPHIA AVE and W CARMEN AV,N DELPHIA AVE and W WINONA ST,41.97162403100003,-87.84103732899996,census,41.97233957100008,-87.84103330899995,census
42,Street Light Pole Painting,ON N DESPLAINES ST FROM W FULTON MARKET (300 N) TO N MILWAUKEE AV (415 N),2013,2400,N DESPLAINES ST and W FULTON MARKET,N DESPLAINES ST and N MILWAUKEE AV,41.886804408000046,-87.64427590199995,census,41.8891068,-87.6443682,google
42,Street Light Upgrade,ON N DESPLAINES ST FROM W FULTON MARKET (300 N) TO N MILWAUKEE AV (415 N),2013,2400,N DESPLAINES ST and W FULTON MARKET,N DESPLAINES ST and N MILWAUKEE AV,41.886804408000046,-87.64427590199995,census,41.8891068,-87.6443682,google
42,Traffic Equipment,ON N DESPLAINES ST FROM W FULTON ST (300 N) TO W ADAMS ST (200 S),2014,13842,N DESPLAINES ST and W FULTON ST,N DESPLAINES ST and W ADAMS ST,41.886804408000046,-87.64427590199995,census,41.879259079000065,-87.64403872899999,census
42,Street Light Pole Painting,ON N DESPLAINES ST FROM W RANDOLPH ST (150 N) TO W ADAMS ST (200 S),2014,4800,N DESPLAINES ST and W RANDOLPH ST,N DESPLAINES ST and W ADAMS ST,41.88442865400003,-87.64420354399994,census,41.879259079000065,-87.64403872899999,census
42,Street Light Upgrade,ON N DESPLAINES ST FROM W RANDOLPH ST (150 N) TO W ADAMS ST (200 S),2014,7200,N DESPLAINES ST and W RANDOLPH ST,N DESPLAINES ST and W ADAMS ST,41.88442865400003,-87.64420354399994,census,41.879259079000065,-87.64403872899999,census
42,Street Light Pole Painting Menu,ON N DESPLAINES ST FROM W LAKE ST (200 N) TO W RANDOLPH ST (150 N),2016,1200,N DESPLAINES ST and W LAKE ST,N DESPLAINES ST and W RANDOLPH ST,41.885698939000065,-87.64423972299994,census,41.88442865400003,-87.64420354399994,census
42,Street Light Upgrade Menu,ON N DESPLAINES ST FROM W LAKE ST (200 N) TO W RANDOLPH ST (150 N),2016,1800,N DESPLAINES ST and W LAKE ST,N DESPLAINES ST and W RANDOLPH ST,41.885698939000065,-87.64423972299994,census,41.88442865400003,-87.64420354399994,census
42,Curb & Gutter Menu,ON N DESPLAINES ST FROM W LAKE ST (200 N) TO W WALNUT ST (220 N),2015,26520,N DESPLAINES ST and W LAKE ST,N DESPLAINES ST and W WALNUT ST,41.885698939000065,-87.64423972299994,census,41.88625770300007,-87.64425982299997,census
2,Street Resurfacing Menu,ON N DEWITT PL FROM E PEARSON ST (830 N) TO E CHESTNUT ST (860 N),2019,8140.64,N DEWITT PL and E PEARSON ST,N DEWITT PL and E CHESTNUT ST,41.89764202400005,-87.62018069799996,census,41.898446001000025,-87.62019677699999,census
46,Sidewalk Menu,ON N DOVER ST FROM W LAWRENCE AVE (4800 N) TO W LELAND AVE (4700 N),2016,22510.2,N DOVER ST and W LAWRENCE AVE,N DOVER ST and W LELAND AVE,41.9689231,-87.6659424,google,41.9670911,-87.6658081,google
46,Curb & Gutter Menu,ON N DOVER ST FROM W WILSON AVE (4600 N) TO W LELAND AVE (4700 N),2015,5067,N DOVER ST and W WILSON AVE,N DOVER ST and W LELAND AVE,41.965288688000044,-87.66542452999994,census,41.9670911,-87.6658081,google
47,Curb & Gutter Menu,ON N DOVER ST FROM W WILSON AVE (4600 N) TO W LELAND AVE (4700 N),2013,5138,N DOVER ST and W WILSON AVE,N DOVER ST and W LELAND AVE,41.965288688000044,-87.66542452999994,census,41.9670911,-87.6658081,google
50,Street Resurfacing Menu,ON N DRAKE AVE FROM W ROSEMONT AVE (6300 N) TO N LINCOLN AVE (6340 N),2020,34970.61,N DRAKE AVE and W ROSEMONT AVE,N DRAKE AVE and N LINCOLN AVE,41.99553030100003,-87.71779562199998,census,41.9965511,-87.717521,google
39,Street Resurfacing Menu,ON N DRAKE AVE FROM W HOLLYWOOD AV (5700 N) TO W ARDMORE AV (5800 N),2013,34728,N DRAKE AVE and W HOLLYWOOD AV,N DRAKE AVE and W ARDMORE AV,41.984777102000066,-87.71747805099994,census,41.98659409100003,-87.71753030999997,census
39,Alley Apron Menu,ON N DRAKE AVE FROM 5142 N TO W ARGYLE ST (5000 N),2015,8958,5142 N DRAKE AVE,N DRAKE AVE and W ARGYLE ST,41.97444461500004,-87.71720296299998,census,41.97200994000008,-87.71712832099996,census
33,Street Speed Hump Menu,ON N DRAKE AVE FROM W AINSLIE ST (4900 N) TO W ARGYLE ST (5000 N),2021,2350,N DRAKE AVE and W AINSLIE ST,N DRAKE AVE and W ARGYLE ST,41.97018491100005,-87.71708008199994,census,41.97200994000008,-87.71712832099996,census
35,Diagonal Parking Menu,ON N DRAKE AVE FROM W BELMONT AV (3200 N) TO W BARRY AV (3100 N),2013,21732,N DRAKE AVE and W BELMONT AV,N DRAKE AVE and W BARRY AV,41.93923177900007,-87.71617560799996,census,41.93741478900006,-87.71610726999995,census
35,Street Resurfacing Menu,ON N DRAKE AVE FROM W FULLERTON AVE (2400 N) TO W BELDEN AVE (2300 N),2017,54529.57,N DRAKE AVE and W FULLERTON AVE,N DRAKE AVE and W BELDEN AVE,41.9245842,-87.7153519,google,41.922794459000045,-87.71532339099997,census
35,Street Speed Hump Menu,ON N DRAKE AVE FROM W IRVING PARK RD (4000 N) TO W BELLE PLAINE AVE (4100 N),2018,3700,N DRAKE AVE and W IRVING PARK RD,N DRAKE AVE and W BELLE PLAINE AVE,41.95381191000007,-87.71658563599999,census,41.9556249,-87.7166366,google
1,Street Resurfacing Menu,ON N DRAKE AVE FROM W BLOOMINGDALE AVE (1760 N) TO W CORTLAND ST (1900 N),2017,49102.2,N DRAKE AVE and W BLOOMINGDALE AVE,N DRAKE AVE and W CORTLAND ST,41.91357283800005,-87.71503797899999,census,41.91548630400007,-87.71509425799997,census
27,Street Resurfacing Menu,ON N DRAKE AVE FROM W GOVERNORS PKWY (400 N) TO W FRANKLIN BLVD N (500 N),2020,41418.23,N DRAKE AVE and W GOVERNORS PKWY,N DRAKE AVE and W FRANKLIN BLVD N,41.8882919,-87.7148749,google,41.8902279,-87.7149414,google
50,Street Resurfacing Menu,ON N DRAKE AVE FROM W PETERSON AVE (6000 N) TO W GLENLAKE AVE (6100 N),2014,38535,N DRAKE AVE and W PETERSON AVE,N DRAKE AVE and W GLENLAKE AVE,41.9902727,-87.7176336,google,41.99200084000006,-87.71769110499997,census
50,Street Resurfacing Menu,ON N DRAKE AVE FROM W GLENLAKE AV (6100 N) TO W GRANVILLE AV (6200 N),2012,43655,N DRAKE AVE and W GLENLAKE AV,N DRAKE AVE and W GRANVILLE AV,41.99200084000006,-87.71769110499997,census,41.99376557000005,-87.71773934399994,census
35,Sidewalk Menu,ON N DRAKE AVE FROM W BELMONT AVE (3200 N) TO W HENDERSON ST (3330 N),2019,48873.07,N DRAKE AVE and W BELMONT AVE,N DRAKE AVE and W HENDERSON ST,41.93923177900007,-87.71617560799996,census,41.94223865400005,-87.71436263799995,census
35,Street Speed Hump Menu,ON N DRAKE AVE FROM N ELSTON AVE (3900 N) TO W IRVING PARK RD (4000 N),2014,3700,N DRAKE AVE and N ELSTON AVE,N DRAKE AVE and W IRVING PARK RD,41.95190246300007,-87.71653337799995,census,41.95381191000007,-87.71658563599999,census
26,Street Resurfacing Menu,ON N DRAKE AVE FROM W DICKENS AVE (2100 N) TO W MCLEAN AVE (2030 N),2016,18182.73,N DRAKE AVE and W DICKENS AVE,N DRAKE AVE and W MCLEAN AVE,41.91913234200007,-87.71520681499999,census,41.9182123,-87.7151626,google
35,Street Light Piggy Back,ON N DRAKE AVE FROM W BERTEAU AVE (4200 N) TO W MONTROSE AVE (4400 N),2015,156000,N DRAKE AVE and W BERTEAU AVE,N DRAKE AVE and W MONTROSE AVE,41.95744990800006,-87.71669417299995,census,41.961087906000046,-87.71680672999997,census
35,Street Speed Hump Menu,ON N DRAKE AVE FROM W DICKENS AVE (2100 N) TO W PALMER ST (2200 N),2018,3700,N DRAKE AVE and W DICKENS AVE,N DRAKE AVE and W PALMER ST,41.91913234200007,-87.71520681499999,census,41.920965410000065,-87.71526309299998,census
35,Street Resurfacing Menu (1-5),ON N DRAKE AVE FROM W DICKENS AVE (2100 N) TO W PALMER ST (2200 N),2020,67564.68,N DRAKE AVE and W DICKENS AVE,N DRAKE AVE and W PALMER ST,41.91913234200007,-87.71520681499999,census,41.920965410000065,-87.71526309299998,census
50,Street Resurfacing Menu,ON N DRAKE AVE FROM W GRANVILLE AVE (6200 N) TO W ROSEMONT AVE (6300 N),2015,47297,N DRAKE AVE and W GRANVILLE AVE,N DRAKE AVE and W ROSEMONT AVE,41.9937489,-87.7177445,google,41.99553030100003,-87.71779562199998,census
35,Street Resurfacing Menu,ON N DRAKE AVE FROM W HENDERSON ST (3330 N) TO W SCHOOL ST (3300 N),2020,30044.15,N DRAKE AVE and W HENDERSON ST,N DRAKE AVE and W SCHOOL ST,41.94223865400005,-87.71436263799995,census,41.9410556,-87.7162279,google
35,Street Speed Hump Menu,ON N DRAKE AVE FROM W WRIGHTWOOD AVE (2600 N) TO W SCHUBERT AVE (2700 N),2017,3700,N DRAKE AVE and W WRIGHTWOOD AVE,N DRAKE AVE and W SCHUBERT AVE,41.92827356600003,-87.71586205599993,census,41.93009859400007,-87.71592235499998,census
35,Street Speed Hump Menu,ON N DRAKE AVE FROM W ALTGELD ST (2500 N) TO W WRIGHTWOOD AVE (2600 N),2019,2350,N DRAKE AVE and W ALTGELD ST,N DRAKE AVE and W WRIGHTWOOD AVE,41.92643245700003,-87.71581783799996,census,41.92827356600003,-87.71586205599993,census
49,Street Resurfacing Menu,ON N EASTLAKE TER FROM W BIRCHWOOD AVE (7500 N) TO N ROGERS AVE (7700 N),2014,60236,N EASTLAKE TER and W BIRCHWOOD AVE,N EASTLAKE TER and N ROGERS AVE,42.01823462500005,-87.66425474299996,census,42.02088373000004,-87.66505871999999,census
49,Sidewalk Menu,ON N EASTLAKE TR FROM W HOWARD ST (7600 N) TO N ROGERS AV (7635 N),2012,744,N EASTLAKE TR and W HOWARD ST,N EASTLAKE TR and N ROGERS AV,42.01927577500004,-87.66456025399998,census,42.02088373000004,-87.66505871999999,census
39,Street Speed Hump Menu,ON N EDENS PKWY FROM W CATALPA AVE (5400 N) TO W BRYN MAWR AVE (5600 N),2021,13140.35,N EDENS PKWY and W CATALPA AVE,N EDENS PKWY and W BRYN MAWR AVE,41.9800257,-87.7486911,google,41.98300031200006,-87.74952057299998,census
39,Street Resurfacing Menu,ON N EDENS PKWY FROM W BRYN MAWR AVE (5600 N) TO W CATALPA AVE (5400 N),2019,59137.12,N EDENS PKWY and W BRYN MAWR AVE,N EDENS PKWY and W CATALPA AVE,41.98300031200006,-87.74952057299998,census,41.9800257,-87.7486911,google
27,Sidewalk Menu,ON N ELIZABETH ST FROM W CHICAGO AVE (800 N) TO W CHESTNUT ST (900 N),2022,81489.31,N ELIZABETH ST and W CHICAGO AVE,N ELIZABETH ST and W CHESTNUT ST,41.8961982,-87.659981,google,41.898016,-87.6600486,google
27,Sidewalk Menu,ON N ELIZABETH ST FROM W HURON ST (700 N) TO W CHICAGO AVE (800 N),2013,6239,N ELIZABETH ST and W HURON ST,N ELIZABETH ST and W CHICAGO AVE,41.8943855,-87.6594218,google,41.8961982,-87.659981,google
27,Street Resurfacing Menu,ON N ELIZABETH ST FROM W HURON ST (700 N) TO W CHICAGO AVE (800 N),2020,44957.47,N ELIZABETH ST and W HURON ST,N ELIZABETH ST and W CHICAGO AVE,41.8943855,-87.6594218,google,41.8961982,-87.659981,google
27,Street Resurfacing Menu (1-5),ON N ELIZABETH ST FROM W CHESTNUT ST (900 N) TO W WALTON ST (930 N),2017,23706.43,N ELIZABETH ST and W CHESTNUT ST,N ELIZABETH ST and W WALTON ST,41.89801185400006,-87.66005395999997,census,41.8989413,-87.6605695,google
1,Street Speed Hump Menu,ON N ELK GROVE AVE FROM N WOOD ST (1800 W) TO W NORTH AV (1600 N),2012,3700,N ELK GROVE AVE and N WOOD ST,N ELK GROVE AVE and W NORTH AV,41.90875701300007,-87.67252365099995,census,41.91052576300007,-87.67501598099994,census
35,Street Light Pole Painting,ON N ELSTON AVE FROM N KIMBALL AVE (3740 N) TO N CENTRAL PARK AVE (3901 N),2015,5100,N ELSTON AVE and N KIMBALL AVE,N ELSTON AVE and N CENTRAL PARK AVE,41.949333755000055,-87.71279086199996,census,41.95275869900007,-87.71777954299995,census
33,Sidewalk Menu,ON N ELSTON AVE FROM N TROY ST (3450 N) TO N TROY ST (3526 N),2012,11754,N ELSTON AVE and N TROY ST,N ELSTON AVE and N TROY ST,41.9453577,-87.706951,google,41.9453577,-87.706951,google
35,Street Speed Hump Menu,ON N EMMETT ST FROM N KEDZIE AVE (2700 N) TO N SAWYER AVE (2730 N),2014,1850,N EMMETT ST and N KEDZIE AVE,N EMMETT ST and N SAWYER AVE,41.930275470000026,-87.70742833299994,census,41.931127686000025,-87.70883931299994,census
50,Street Resurfacing Menu,ON N FAIRFIELD AVE FROM W ARTHUR AVE (6500 N) TO W ALBION AVE (6600 N),2020,46643.71,N FAIRFIELD AVE and W ARTHUR AVE,N FAIRFIELD AVE and W ALBION AVE,41.99940949200004,-87.69847202399995,census,42.0012045,-87.6985264,google
1,Street Resurfacing Menu,ON N FAIRFIELD AVE FROM 2416 N TO W ALTGELD ST (2500 N),2020,55178.5,2416 N FAIRFIELD AVE,N FAIRFIELD AVE and W ALTGELD ST,41.92564824800007,-87.69622680499998,census,41.926638,-87.6962603,google
40,Alley Apron Menu,ON N FAIRFIELD AVE FROM N TO W ARDMORE AV (5800 N),2013,15667,N FAIRFIELD AVE and N,N FAIRFIELD AVE and W ARDMORE AV,41.91024437100003,-87.69575859999998,census,41.9867552,-87.698053,google
50,Street Resurfacing Menu,ON N FAIRFIELD AVE FROM W DEVON AVE (6400 N) TO W ARTHUR AVE (6500 N),2021,46126.96,N FAIRFIELD AVE and W DEVON AVE,N FAIRFIELD AVE and W ARTHUR AVE,41.99758044300006,-87.69842780499994,census,41.9993993,-87.6984779,google
40,Street Resurfacing Menu,ON N FAIRFIELD AVE FROM N LINCOLN AVE (5700 N) TO W BRYN MAWR AVE (5600 N),2016,34459.67,N FAIRFIELD AVE and N LINCOLN AVE,N FAIRFIELD AVE and W BRYN MAWR AVE,41.9846042,-87.6976595,google,41.9831213,-87.6979435,google
40,Street Speed Hump Menu,ON N FAIRFIELD AVE FROM W GLENLAKE AV (6100 N) TO W GRANVILLE AV (6200 N),2013,3700,N FAIRFIELD AVE and W GLENLAKE AV,N FAIRFIELD AVE and W GRANVILLE AV,41.99220183400007,-87.69823886999995,census,41.9939752,-87.6982914,google
26,Sidewalk Menu,ON N FAIRFIELD AVE FROM W NORTH AV (1600 N) TO W LE MOYNE ST (1500 N),2013,3173,N FAIRFIELD AVE and W NORTH AV,N FAIRFIELD AVE and W LE MOYNE ST,41.91018,-87.6957545,google,41.9084187,-87.6956962,google
32,Street Resurfacing Menu,ON N FAIRFIELD AVE FROM W SCHUBERT AVE (2700 N) TO W LOGAN BLVD N (2600 N),2014,62480,N FAIRFIELD AVE and W SCHUBERT AVE,N FAIRFIELD AVE and W LOGAN BLVD N,41.93028350900005,-87.69637766199997,census,41.9284695,-87.6963083,google
26,Street Resurfacing Menu,ON N FAIRFIELD AVE FROM W LE MOYNE ST (1500 N) TO W NORTH AVE (1600 N),2018,50731.53,N FAIRFIELD AVE and W LE MOYNE ST,N FAIRFIELD AVE and W NORTH AVE,41.90841130200005,-87.69571438099996,census,41.91018,-87.6957545,google
50,Street Speed Hump Menu,ON N FAIRFIELD AVE FROM W ALBION AVE (6600 N) TO W NORTH SHORE AVE (6700 N),2020,4700,N FAIRFIELD AVE and W ALBION AVE,N FAIRFIELD AVE and W NORTH SHORE AVE,42.00121844100005,-87.69851624199998,census,42.0030351,-87.6985578,google
50,Street Light Residential,ON N FAIRFIELD AVE FROM W PRATT BLVD (6800 N) TO W NORTH SHORE AVE (6700 N),2015,18713,N FAIRFIELD AVE and W PRATT BLVD,N FAIRFIELD AVE and W NORTH SHORE AVE,42.004876539000065,-87.69859663999995,census,42.0030351,-87.6985578,google
40,Street Resurfacing Menu,ON N FAIRFIELD AVE FROM N LINCOLN AV (5712 N) TO W PETERSON AV (6000 N),2012,120176,N FAIRFIELD AVE and N LINCOLN AV,N FAIRFIELD AVE and W PETERSON AV,41.9846042,-87.6976595,google,41.9904903,-87.6981678,google
40,Street Speed Hump Menu,ON N FAIRFIELD AVE FROM W ARDMORE AVE (5800 N) TO W THORNDALE AVE (5900 N),2021,4700,N FAIRFIELD AVE and W ARDMORE AVE,N FAIRFIELD AVE and W THORNDALE AVE,41.986766946000046,-87.69805797499998,census,41.9885809,-87.6981083,google
43,Street Resurfacing Menu,ON N FERN CT FROM W WILLOW ST (1740 N) TO W EUGENIE ST (1700 N),2022,21211,N FERN CT and W WILLOW ST,N FERN CT and W EUGENIE ST,41.91398688600003,-87.63939173899996,census,41.91287337700004,-87.63935153999995,census
39,Street Resurfacing Menu,ON N FOREST GLEN AVE FROM W BERWYN AVE (5300 N) TO N ELSTON AVE (5290 N),2018,37278.15,N FOREST GLEN AVE and W BERWYN AVE,N FOREST GLEN AVE and N ELSTON AVE,41.97785083600007,-87.75502781899996,census,41.97708705800005,-87.75473034699996,census
39,Street Resurfacing Menu,ON N FOREST GLEN AVE FROM N HIAWATHA AVE (6010 N) TO N IONIA AVE (6100 N),2021,50669.29,N FOREST GLEN AVE and N HIAWATHA AVE,N FOREST GLEN AVE and N IONIA AVE,41.99024816900004,-87.74229683599998,census,41.99179984500006,-87.74099841199995,census
39,Street Resurfacing Menu,ON N FOREST GLEN AVE FROM N KOSTNER AVE (6252 N) TO N IONIA AVE (6100 N),2019,114657.61,N FOREST GLEN AVE and N KOSTNER AVE,N FOREST GLEN AVE and N IONIA AVE,41.99459366700006,-87.73860255899996,census,41.99179984500006,-87.74099841199995,census
39,Street Resurfacing Menu,ON N FOREST GLEN AVE FROM N CICERO AVE (5750 N) TO N KEATING AVE (5800 N),2016,61628.64,N FOREST GLEN AVE and N CICERO AVE,N FOREST GLEN AVE and N KEATING AVE,41.98559313900006,-87.74830656699999,census,41.98613180400008,-87.74709256099999,census
39,Street Resurfacing Menu,ON N FOREST GLEN AVE FROM W CATALPA AVE (5400 N) TO N LATHAM AVE (5500 N),2018,53655.79,N FOREST GLEN AVE and W CATALPA AVE,N FOREST GLEN AVE and N LATHAM AVE,41.979953237000075,-87.75533332999998,census,41.98150491400003,-87.75396254899994,census
39,Street Resurfacing Menu (1-5),ON N FOREST GLEN AVE FROM W BERWYN AVE (5300 N) TO W CATALPA AVE (5400 N),2020,70983.15,N FOREST GLEN AVE and W BERWYN AVE,N FOREST GLEN AVE and W CATALPA AVE,41.97785083600007,-87.75502781899996,census,41.979953237000075,-87.75533332999998,census
38,Street Resurfacing Menu,ON N FORESTVIEW AVE FROM W WILSON AVE (4600 N) TO N POTAWATOMIE AVE (4420 N),2017,25793.35,N FORESTVIEW AVE and W WILSON AVE,N FORESTVIEW AVE and N POTAWATOMIE AVE,41.96288077600008,-87.84587727299999,census,41.960026656000025,-87.84365025499994,census
33,Street Resurfacing Menu,ON N FRANCISCO AVE FROM W EASTWOOD AVE (4630 N) TO N MANOR AVE (4660 N),2013,8251,N FRANCISCO AVE and W EASTWOOD AVE,N FRANCISCO AVE and N MANOR AVE,41.9656493,-87.7010489,google,41.9660817,-87.7010529,google
40,Street Resurfacing Menu,ON N FRANCISCO AVE FROM W LAWRENCE AVE (4800 N) TO W AINSLIE ST (4900 N),2018,63821.03,N FRANCISCO AVE and W LAWRENCE AVE,N FRANCISCO AVE and W AINSLIE ST,41.9685393,-87.6997853,google,41.970708,-87.7012084,google
