ward,type,location,year,est_cost,id,from_intersection,to_intersection,lat_1,lon_1,query_1,lat_2,lon_2,query_2
43,Pole Painting,N SEMINARY AV-- W FULLERTON AV (2400 N) -to- W LILL AV (2534 N),2008,800,37324,N SEMINARY AV AND W FULLERTON AV,N SEMINARY AV AND W LILL AV,41.9253383,-87.6560276,google,41.92806051200006,-87.65612250999999,census
43,Street Resurface Menu,N SEMINARY AV-- W FULLERTON AV (2400 N) -to- W LILL AV (2534 N),2009,70965,37377,N SEMINARY AV AND W FULLERTON AV,N SEMINARY AV AND W LILL AV,41.9253383,-87.6560276,google,41.92806051200006,-87.65612250999999,census
32,Street Lighting,N SEMINARY AV-- W DICKENS AV (2100 N) -to- W WEBSTER AV (2200 N),2006,2000,27888,N SEMINARY AV AND W DICKENS AV,N SEMINARY AV AND W WEBSTER AV,41.91988808100007,-87.65585317799997,census,41.92170105000008,-87.65591347599997,census
43,Curb/Gutter Menu,N SHEFFIELD AV-- N MAUD AV (1827 N) -to- N MAUD AV (1827 N),2008,823,37279,N SHEFFIELD AV AND N MAUD AV,N SHEFFIELD AV AND N MAUD AV,41.91488734100005,-87.65325231099996,census,41.91488734100005,-87.65325231099996,census
44,Sidewalk Menu,N SHEFFIELD AV-- W BARRY AV (3100 N) -to- W FLETCHER ST (3132 N),2009,23019,38213,N SHEFFIELD AV AND W BARRY AV,N SHEFFIELD AV AND W FLETCHER ST,41.93809013100008,-87.65404422899996,census,41.93894636700003,-87.65406834799995,census
32,Street Resurface Menu,N SHEFFIELD AV-- W WEED ST (1524 N) -to- W NORTH AV (1600 N),2009,34783,28076,N SHEFFIELD AV AND W WEED ST,N SHEFFIELD AV AND W NORTH AV,41.90978208400003,-87.65307945599994,census,41.91084333400005,-87.65310357499999,census
44,Street Resurface Menu,N SHEFFIELD AV-- W ADDISON ST (3600 N) -to- W WAVELAND AV (3700 N),2010,43165,38266,N SHEFFIELD AV AND W ADDISON ST,N SHEFFIELD AV AND W WAVELAND AV,41.947247434000076,-87.65432964099995,census,41.949044324000056,-87.65438189899999,census
43,Pole Painting,N SHEFFIELD AV-- W ARMITAGE AV (2000 N) -to- W WEBSTER AV (2200 N),2008,1800,37326,N SHEFFIELD AV AND W ARMITAGE AV,N SHEFFIELD AV AND W WEBSTER AV,41.91810727100005,-87.65336486799998,census,41.921741249000036,-87.65348546399997,census
32,Street Lighting,N SHEFFIELD AV-- W DICKENS AV (2100 N) -to- W WEBSTER AV (2200 N),2006,2000,27889,N SHEFFIELD AV AND W DICKENS AV,N SHEFFIELD AV AND W WEBSTER AV,41.91992426000007,-87.65342516599998,census,41.921741249000036,-87.65348546399997,census
32,Street Lighting,N SHEFFIELD AV-- W DICKENS AV (2100 N) -to- W WEBSTER AV (2200 N),2006,3200,27890,N SHEFFIELD AV AND W DICKENS AV,N SHEFFIELD AV AND W WEBSTER AV,41.91992426000007,-87.65342516599998,census,41.921741249000036,-87.65348546399997,census
32,Street Lighting,N SHEFFIELD AV-- W DICKENS AV (2100 N) -to- W WEBSTER AV (2200 N),2006,10800,27891,N SHEFFIELD AV AND W DICKENS AV,N SHEFFIELD AV AND W WEBSTER AV,41.91992426000007,-87.65342516599998,census,41.921741249000036,-87.65348546399997,census
43,Pole Painting,N SHEFFIELD AV-- W ARMITAGE AV (2000 N) -to- W WILLOW ST (1724 N),2009,5400,37394,N SHEFFIELD AV AND W ARMITAGE AV,N SHEFFIELD AV AND W WILLOW ST,41.91810727100005,-87.65336486799998,census,41.913737,-87.6532287,google
48,Curb/Gutter Menu,N SHERIDAN RD-- W HOLLYWOOD AV (5700 N) -to- W ARDMORE AV (5800 N),2006,9250,41471,N SHERIDAN RD AND W HOLLYWOOD AV,N SHERIDAN RD AND W ARDMORE AV,41.9855427,-87.6552536,google,41.9873359,-87.6553068,google
48,Sidewalk Menu,N SHERIDAN RD-- W CATALPA AV (5500 N) -to- W BRYN MAWR AV (5600 N),2005,44292,41456,N SHERIDAN RD AND W CATALPA AV,N SHERIDAN RD AND W BRYN MAWR AV,41.9818923,-87.6551579,google,41.9838299,-87.6551907,google
48,Street Resurface Menu,N SHERIDAN RD-- W BALMORAL AV (5400 N) -to- W CATALPA AV (5500 N),2009,53366,41613,N SHERIDAN RD AND W BALMORAL AV,N SHERIDAN RD AND W CATALPA AV,41.9798919,-87.655073,google,41.9818923,-87.6551579,google
49,Street Resurface Menu,N SHERIDAN RD-- W COLUMBIA AV (6735 N) -to- W FARWELL AV (6836 N),2008,22626,42393,N SHERIDAN RD AND W COLUMBIA AV,N SHERIDAN RD AND W FARWELL AV,42.0046089,-87.6608512,google,42.0067554,-87.661302,google
48,Curb/Gutter Menu,N SHERIDAN RD-- W GLENLAKE AV (6042 N) -to- W GLENLAKE AV (6042 N),2008,4720,41557,N SHERIDAN RD AND W GLENLAKE AV,N SHERIDAN RD AND W GLENLAKE AV,41.99236263000006,-87.65545520899997,census,41.99236263000006,-87.65545520899997,census
48,Sidewalk Menu,N SHERIDAN RD-- W GRANVILLE AV (6200 N) -to- W GLENLAKE AV (6042 N),2006,13125,41482,N SHERIDAN RD AND W GRANVILLE AV,N SHERIDAN RD AND W GLENLAKE AV,41.99460170700007,-87.65552354699997,census,41.99236263000006,-87.65545520899997,census
48,Curb/Gutter Menu,N SHERIDAN RD-- W THORNDALE AV (5932 N) -to- W GLENLAKE AV (6042 N),2005,10000,41445,N SHERIDAN RD AND W THORNDALE AV,N SHERIDAN RD AND W GLENLAKE AV,41.9900978,-87.6553766,google,41.99236263000006,-87.65545520899997,census
48,Sidewalk Menu,N SHERIDAN RD-- W BRYN MAWR AV (5600 N) -to- W HOLLYWOOD AV (5700 N),2007,31386,41508,N SHERIDAN RD AND W BRYN MAWR AV,N SHERIDAN RD AND W HOLLYWOOD AV,41.983804289000034,-87.65518989699996,census,41.9855427,-87.6552536,google
48,Miscellaneous-CDOT,N SHERIDAN RD-- W CATALPA AV (5500 N) -to- W HOLLYWOOD AV (5700 N),2009,51419,41605,N SHERIDAN RD AND W CATALPA AV,N SHERIDAN RD AND W HOLLYWOOD AV,41.9818923,-87.6551579,google,41.9855427,-87.6552536,google
48,Miscellaneous-CDOT,N SHERIDAN RD-- W CATALPA AV (5500 N) -to- W HOLLYWOOD AV (5700 N),2010,1964,41635,N SHERIDAN RD AND W CATALPA AV,N SHERIDAN RD AND W HOLLYWOOD AV,41.9818923,-87.6551579,google,41.9855427,-87.6552536,google
44,Pole Painting,N SHERIDAN RD-- W BELMONT AV (3200 N) -to- W SURF ST (2850 N),2005,10238,38128,N SHERIDAN RD AND W BELMONT AV,N SHERIDAN RD AND W SURF ST,41.940140273000054,-87.63955253499995,census,41.9343337,-87.63936,google
44,Pole Painting,N SHERIDAN RD-- W BELMONT AV (3200 N) -to- W SURF ST (2850 N),2005,6273,38129,N SHERIDAN RD AND W BELMONT AV,N SHERIDAN RD AND W SURF ST,41.940140273000054,-87.63955253499995,census,41.9343337,-87.63936,google
44,Street Lighting,N SHERIDAN RD-- W BELMONT AV (3200 N) -to- W SURF ST (2850 N),2005,4434,38130,N SHERIDAN RD AND W BELMONT AV,N SHERIDAN RD AND W SURF ST,41.940140273000054,-87.63955253499995,census,41.9343337,-87.63936,google
41,Street Resurface Menu,N SIOUX AV-- N CENTRAL AV (6581 N) -to- N ALGONQUIN AV (6622 N),2006,22853,35568,N SIOUX AV AND N CENTRAL AV,N SIOUX AV AND N ALGONQUIN AV,42.00078429400003,-87.76258118699997,census,42.00159631100007,-87.76437003699994,census
41,Street Resurface Menu,N SIOUX AV-- N ALGONQUIN AV (6622 N) -to- N WAUKESHA AV (6670 N),2006,26094,35567,N SIOUX AV AND N ALGONQUIN AV,N SIOUX AV AND N WAUKESHA AV,42.00159631100007,-87.76437003699994,census,42.00255706400003,-87.76642821899998,census
32,Curb/Gutter Menu,N SOUTHPORT AV-- W FULLERTON AV (2400 N) -to- W ALTGELD ST (2500 N),2010,17175,28117,N SOUTHPORT AV AND W FULLERTON AV,N SOUTHPORT AV AND W ALTGELD ST,41.9252123,-87.6633124,google,41.927035440000054,-87.66338242699999,census
32,Street Lighting,N SOUTHPORT AV-- W WRIGHTWOOD AV (2600 N) -to- W DIVERSEY PW (2800 N),2010,40000,28160,N SOUTHPORT AV AND W WRIGHTWOOD AV,N SOUTHPORT AV AND W DIVERSEY PW,41.92884841000006,-87.66344272499998,census,41.93248238800004,-87.66356734199996,census
32,Street Bump Outs Menu,N SOUTHPORT AV-- W WRIGHTWOOD AV (2600 N) -to- W SCHUBERT AV (2700 N),2007,10000,27964,N SOUTHPORT AV AND W WRIGHTWOOD AV,N SOUTHPORT AV AND W SCHUBERT AV,41.92884841000006,-87.66344272499998,census,41.93066539900008,-87.66350302399997,census
35,Curb/Gutter Menu,N SPAULDING AV-- Dead End (3552 N) -to- W ADDISON ST (3600 N),2010,15500,30712,N SPAULDING AV AND Dead End,N SPAULDING AV AND W ADDISON ST,41.9389721,-87.7100495,google,41.9465988,-87.7098148,google
35,Sidewalk Menu,N SPAULDING AV-- W FULLERTON AV (2400 N) -to- W ALTGELD ST (2500 N),2010,11844,30732,N SPAULDING AV AND W FULLERTON AV,N SPAULDING AV AND W ALTGELD ST,41.9247263,-87.7104506,google,41.9265033,-87.7107997,google
39,Street Speed Hump Menu,N SPAULDING AV-- W AINSLIE ST (4900 N) -to- W ARGYLE ST (5000 N) 2,2006,5000,34032,N SPAULDING AV AND W AINSLIE ST,N SPAULDING AV AND W ARGYLE ST,41.9702493,-87.7109639,google,41.97205415900004,-87.71101809199996,census
35,Sidewalk Menu,N SPAULDING AV-- W CORTLAND ST (1900 N) -to- W ARMITAGE AV (2000 N),2005,66489,30453,N SPAULDING AV AND W CORTLAND ST,N SPAULDING AV AND W ARMITAGE AV,41.91554,-87.7102122,google,41.917363591000026,-87.71029451199996,census
35,Sidewalk Menu,N SPAULDING AV-- W BARRY AV (3100 N) -to- W BELMONT AV (3200 N),2008,35480,30618,N SPAULDING AV AND W BARRY AV,N SPAULDING AV AND W BELMONT AV,41.9374976,-87.7099984,google,41.93930815600004,-87.71004929899999,census
35,Sidewalk Menu,N SPAULDING AV-- W BARRY AV (3100 N) -to- W BELMONT AV (3200 N),2010,8687,30731,N SPAULDING AV AND W BARRY AV,N SPAULDING AV AND W BELMONT AV,41.9374976,-87.7099984,google,41.93930815600004,-87.71004929899999,census
40,Curb/Gutter Menu,N SPAULDING AV-- W CATALPA AV (5500 N) -to- W BRYN MAWR AV (5600 N),2007,8947,34824,N SPAULDING AV AND W CATALPA AV,N SPAULDING AV AND W BRYN MAWR AV,41.9812332,-87.7112441,google,41.9830438,-87.7112952,google
40,Curb/Gutter Menu,N SPAULDING AV-- W CATALPA AV (5500 N) -to- W BRYN MAWR AV (5600 N),2009,10505,34919,N SPAULDING AV AND W CATALPA AV,N SPAULDING AV AND W BRYN MAWR AV,41.9812332,-87.7112441,google,41.9830438,-87.7112952,google
39,Pole Painting,N SPAULDING AV-- W LAWRENCE AV (4800 N) -to- W CARMEN AV (5100 N),2008,3000,34138,N SPAULDING AV AND W LAWRENCE AV,N SPAULDING AV AND W CARMEN AV,41.9684364,-87.7109157,google,41.9736198,-87.7110746,google
27,Street Speed Hump Menu,N SPAULDING AV-- W HURON ST (700 N) -to- W CHICAGO AV (800 N) 2,2007,3300,23367,N SPAULDING AV AND W HURON ST,N SPAULDING AV AND W CHICAGO AV,41.8936911,-87.708929,google,41.8955385,-87.7089548,google
26,Street Resurface Menu,N SPAULDING AV-- W CORTEZ ST (1032 N) -to- W DIVISION ST (1200 N),2010,54150,22552,N SPAULDING AV AND W CORTEZ ST,N SPAULDING AV AND W DIVISION ST,41.9000982,-87.7093484,google,41.9028182,-87.709434,google
26,Street Speed Hump Menu,N SPAULDING AV-- W GRAND AV (1018 N) -to- W DIVISION ST (1200 N) 3,2006,7500,22409,N SPAULDING AV AND W GRAND AV,N SPAULDING AV AND W DIVISION ST,41.8993869,-87.7093554,google,41.9028182,-87.709434,google
26,Curb/Gutter Menu,N SPAULDING AV-- W GRAND AV (1018 N) -to- W DIVISION ST (1200 N),2010,49270,22537,N SPAULDING AV AND W GRAND AV,N SPAULDING AV AND W DIVISION ST,41.8993869,-87.7093554,google,41.9028182,-87.709434,google
33,Street Resurface Menu,N SPAULDING AV-- W LAWRENCE AV (4800 N) -to- W EASTWOOD AV (4632 N),2006,38028,28758,N SPAULDING AV AND W LAWRENCE AV,N SPAULDING AV AND W EASTWOOD AV,41.9684364,-87.7109157,google,41.9655607,-87.7108299,google
27,Street Speed Hump Menu,N SPAULDING AV-- W OHIO ST (600 N) -to- W FRANKLIN (N) SD(504 N) 2,2005,5000,23238,N SPAULDING AV AND W OHIO ST,N SPAULDING AV AND W FRANKLINSD,41.8918621,-87.7088716,google,41.8902739,-87.7088247,google
35,Sidewalk Menu,N SPAULDING AV-- W BELDEN AV (2300 N) -to- W FULLERTON AV (2400 N),2007,70849,30539,N SPAULDING AV AND W BELDEN AV,N SPAULDING AV AND W FULLERTON AV,41.92285475700004,-87.71041912899994,census,41.9247263,-87.7104506,google
35,Street Speed Hump Menu,N SPAULDING AV-- W DIVERSEY AV (2800 N) -to- W GEORGE ST (2900 N) 2,2005,5000,30481,N SPAULDING AV AND W DIVERSEY AV,N SPAULDING AV AND W GEORGE ST,41.9320173,-87.709844,google,41.9338598,-87.7099038,google
35,Sidewalk Menu,N SPAULDING AV-- W DIVERSEY AV (2800 N) -to- W GEORGE ST (2900 N),2007,14928,30538,N SPAULDING AV AND W DIVERSEY AV,N SPAULDING AV AND W GEORGE ST,41.9320173,-87.709844,google,41.9338598,-87.7099038,google
26,Street Lighting,N SPAULDING AV-- W GRAND AV (1018 N) -to- W HIRSCH ST (1400 N),2010,5600,22588,N SPAULDING AV AND W GRAND AV,N SPAULDING AV AND W HIRSCH ST,41.8993869,-87.7093554,google,41.9064419,-87.7093217,google
27,Street Speed Hump Menu,N SPAULDING AV-- W OHIO ST (600 N) -to- W HURON ST (700 N) 2,2006,3500,23305,N SPAULDING AV AND W OHIO ST,N SPAULDING AV AND W HURON ST,41.8918621,-87.7088716,google,41.8936911,-87.708929,google
33,Street Resurface Menu,N SPAULDING AV-- W BYRON ST (3900 N) -to- W IRVING PARK RD (4000 N),2006,22806,28759,N SPAULDING AV AND W BYRON ST,N SPAULDING AV AND W IRVING PARK RD,41.95207129900007,-87.71041108899999,census,41.95384,-87.7104539,google
33,Sidewalk Menu,N SPAULDING AV-- W PENSACOLA AV (4332 N) -to- W MONTROSE AV (4400 N),2008,27663,28850,N SPAULDING AV AND W PENSACOLA AV,N SPAULDING AV AND W MONTROSE AV,41.9602528,-87.7106727,google,41.9611665,-87.7106786,google
35,Street Speed Hump Menu,N SPAULDING AV-- W WRIGHTWOOD AV (2600 N) -to- W SCHUBERT AV (2700 N) 2,2007,3300,30573,N SPAULDING AV AND W WRIGHTWOOD AV,N SPAULDING AV AND W SCHUBERT AV,41.9283351,-87.7108534,google,41.9301788,-87.7108985,google
33,Street Resurface Menu,N SPAULDING AV-- W MONTROSE AV (4400 N) -to- W SUNNYSIDE AV (4500 N),2005,17917,28721,N SPAULDING AV AND W MONTROSE AV,N SPAULDING AV AND W SUNNYSIDE AV,41.9611665,-87.7106786,google,41.962987,-87.7107285,google
35,Street Lighting,N SPAULDING AV-- W BARRY AV (3100 N) -to- W WELLINGTON AV (3000 N),2008,1800,30653,N SPAULDING AV AND W BARRY AV,N SPAULDING AV AND W WELLINGTON AV,41.9374976,-87.7099984,google,41.93568221800007,-87.70995282199999,census
33,Street Resurface Menu,N SPAULDING AV-- W SUNNYSIDE AV (4500 N) -to- W WILSON AV (4600 N),2005,18204,28720,N SPAULDING AV AND W SUNNYSIDE AV,N SPAULDING AV AND W WILSON AV,41.962987,-87.7107285,google,41.9646798,-87.7107778,google
35,Street Lighting,N SPAULDING AV-- N MILWAUKEE AV (2765 N) -to- W WRIGHTWOOD AV (2600 N),2008,2200,30652,N SPAULDING AV AND N MILWAUKEE AV,N SPAULDING AV AND W WRIGHTWOOD AV,41.9309605,-87.7105468,google,41.9283351,-87.7108534,google
35,Sidewalk Menu,N SPAULDING AV-- W ALTGELD ST (2500 N) -to- W WRIGHTWOOD AV (2600 N),2007,3862,30540,N SPAULDING AV AND W ALTGELD ST,N SPAULDING AV AND W WRIGHTWOOD AV,41.9265033,-87.7107997,google,41.9283351,-87.7108534,google
30,Street Lighting,N SPRINGFIELD AV-- W ADDISON ST (3600 N) -to- N AVONDALE AV (3752 N),2010,100000,26016,N SPRINGFIELD AV AND W ADDISON ST,N SPRINGFIELD AV AND N AVONDALE AV,41.9464076,-87.7249402,google,41.9494504,-87.7250372,google
30,Street Speed Hump Menu,N SPRINGFIELD AV-- W CORTLAND ST (1900 N) -to- W ARMITAGE AV (2000 N) 2,2006,5000,25721,N SPRINGFIELD AV AND W CORTLAND ST,N SPRINGFIELD AV AND W ARMITAGE AV,41.9153618,-87.7240532,google,41.9172053,-87.7242209,google
27,Street Lighting,N SPRINGFIELD AV-- W CHICAGO AV (800 N) -to- W AUGUSTA BV (1000 N),2009,130000,23458,N SPRINGFIELD AV AND W CHICAGO AV,N SPRINGFIELD AV AND W AUGUSTA BV,41.8953814,-87.7236237,google,41.8990496,-87.7237483,google
27,Miscellaneous-CDOT,N SPRINGFIELD AV-- W IOWA ST (900 N) -to- W AUGUSTA BV (1000 N),2006,51319,23279,N SPRINGFIELD AV AND W IOWA ST,N SPRINGFIELD AV AND W AUGUSTA BV,41.897219936000056,-87.72368877699995,census,41.8990496,-87.7237483,google
39,Curb/Gutter Menu,N SPRINGFIELD AV-- W IRVING PARK RD (4000 N) -to- W BELLE PLAINE AV (4100 N),2005,68606,33978,N SPRINGFIELD AV AND W IRVING PARK RD,N SPRINGFIELD AV AND W BELLE PLAINE AV,41.9536223,-87.7251078,google,41.9555036,-87.7251955,google
39,Miscellaneous-CDOT,N SPRINGFIELD AV-- W IRVING PARK RD (4000 N) -to- W BELLE PLAINE AV (4100 N),2006,306,34020,N SPRINGFIELD AV AND W IRVING PARK RD,N SPRINGFIELD AV AND W BELLE PLAINE AV,41.9536223,-87.7251078,google,41.9555036,-87.7251955,google
31,Street Speed Hump Menu,N SPRINGFIELD AV-- Dead End (452 N) -to- W BELMONT AV (3200 N) 2,2006,3500,26891,N SPRINGFIELD AV AND Dead End,N SPRINGFIELD AV AND W BELMONT AV,41.9427658,-87.7248346,google,41.9391266,-87.7247283,google
31,Street Resurface Menu,N SPRINGFIELD AV-- W BARRY AV (3100 N) -to- W BELMONT AV (3200 N),2007,25478,26955,N SPRINGFIELD AV AND W BARRY AV,N SPRINGFIELD AV AND W BELMONT AV,41.9372757,-87.725902,google,41.9391266,-87.7247283,google
31,Street Lighting,N SPRINGFIELD AV-- W BARRY AV (3100 N) -to- W BELMONT AV (3200 N),2009,65000,27106,N SPRINGFIELD AV AND W BARRY AV,N SPRINGFIELD AV AND W BELMONT AV,41.9372757,-87.725902,google,41.9391266,-87.7247283,google
27,Street Speed Hump Menu,N SPRINGFIELD AV-- W HURON ST (700 N) -to- W CHICAGO AV (800 N) 2,2005,5000,23239,N SPRINGFIELD AV AND W HURON ST,N SPRINGFIELD AV AND W CHICAGO AV,41.8935467,-87.7235644,google,41.8953814,-87.7236237,google
30,Street Speed Hump Menu,N SPRINGFIELD AV-- W ROSCOE ST (3400 N) -to- W CORNELIA AV (3500 N) 2,2005,3300,25654,N SPRINGFIELD AV AND W ROSCOE ST,N SPRINGFIELD AV AND W CORNELIA AV,41.9427658,-87.7248346,google,41.9445843,-87.7248927,google
39,Street Resurface Menu,N SPRINGFIELD AV-- W ROSEMONT AV (6300 N) -to- W DEVON AV (6400 N),2005,23419,33993,N SPRINGFIELD AV AND W ROSEMONT AV,N SPRINGFIELD AV AND W DEVON AV,41.995475,-87.7264223,google,41.9971952,-87.7261342,google
27,Street Speed Hump Menu,N SPRINGFIELD AV-- W THOMAS ST (1100 N) -to- W DIVISION ST (1200 N) 2,2008,3500,23411,N SPRINGFIELD AV AND W THOMAS ST,N SPRINGFIELD AV AND W DIVISION ST,41.9008693,-87.7238049,google,41.902702,-87.723866,google
30,Miscellaneous-CDOT,N SPRINGFIELD AV-- W BELDEN AV (2300 N) -to- W FULLERTON AV (2400 N),2006,6184,25696,N SPRINGFIELD AV AND W BELDEN AV,N SPRINGFIELD AV AND W FULLERTON AV,41.9226806,-87.7242569,google,41.9244818,-87.7243229,google
30,Street Lighting,N SPRINGFIELD AV-- W DICKENS AV (2100 N) -to- W FULLERTON AV (2400 N),2006,6200,25745,N SPRINGFIELD AV AND W DICKENS AV,N SPRINGFIELD AV AND W FULLERTON AV,41.9190375,-87.7241432,google,41.9244818,-87.7243229,google
30,Street Speed Hump Menu,N SPRINGFIELD AV-- W DIVERSEY AV (2800 N) -to- W GEORGE ST (2900 N) 2,2008,3500,25884,N SPRINGFIELD AV AND W DIVERSEY AV,N SPRINGFIELD AV AND W GEORGE ST,41.9318214,-87.7245335,google,41.9336522,-87.7245708,google
30,Sidewalk Menu,N SPRINGFIELD AV-- W DIVERSEY AV (2800 N) -to- W GEORGE ST (2900 N),2010,10335,25981,N SPRINGFIELD AV AND W DIVERSEY AV,N SPRINGFIELD AV AND W GEORGE ST,41.9318214,-87.7245335,google,41.9336522,-87.7245708,google
30,Miscellaneous-CDOT,N SPRINGFIELD AV-- W GRAND AV (1336 N) -to- W HIRSCH ST (1400 N),2006,16101,25695,N SPRINGFIELD AV AND W GRAND AV,N SPRINGFIELD AV AND W HIRSCH ST,41.9051936,-87.723943,google,41.9062917,-87.72398,google
27,Street Speed Hump Menu,N SPRINGFIELD AV-- W OHIO ST (600 N) -to- W HURON ST (700 N) 2,2010,3500,23499,N SPRINGFIELD AV AND W OHIO ST,N SPRINGFIELD AV AND W HURON ST,41.8917107,-87.7235254,google,41.8935467,-87.7235644,google
27,Street Speed Hump Menu,N SPRINGFIELD AV-- W CHICAGO AV (800 N) -to- W IOWA ST (900 N) 2,2010,3500,23501,N SPRINGFIELD AV AND W CHICAGO AV,N SPRINGFIELD AV AND W IOWA ST,41.8953814,-87.7236237,google,41.8972099,-87.7236954,google
39,Street Resurface Menu,N SPRINGFIELD AV-- W WILSON AV (4600 N) -to- W LAWRENCE AV (4800 N),2005,36299,33992,N SPRINGFIELD AV AND W WILSON AV,N SPRINGFIELD AV AND W LAWRENCE AV,41.9646258,-87.72548,google,41.9682828,-87.7255836,google
27,Street Speed Hump Menu,N SPRINGFIELD AV-- W FERDINAND ST (500 N) -to- W OHIO ST (600 N) 1,2005,2500,23241,N SPRINGFIELD AV AND W FERDINAND ST,N SPRINGFIELD AV AND W OHIO ST,41.889882,-87.7234851,google,41.8917107,-87.7235254,google
27,Street Speed Hump Menu,N SPRINGFIELD AV-- W FERDINAND ST (500 N) -to- W OHIO ST (600 N) 1,2006,1750,23306,N SPRINGFIELD AV AND W FERDINAND ST,N SPRINGFIELD AV AND W OHIO ST,41.889882,-87.7234851,google,41.8917107,-87.7235254,google
27,Street Speed Hump Menu,N SPRINGFIELD AV-- W FERDINAND ST (500 N) -to- W OHIO ST (600 N) 1,2010,1750,23500,N SPRINGFIELD AV AND W FERDINAND ST,N SPRINGFIELD AV AND W OHIO ST,41.889882,-87.7234851,google,41.8917107,-87.7235254,google
27,Street Speed Hump Menu,N SPRINGFIELD AV-- W DIVISION ST (1200 N) -to- W POTOMAC AV (1300 N) 2,2005,5000,23240,N SPRINGFIELD AV AND W DIVISION ST,N SPRINGFIELD AV AND W POTOMAC AV,41.902702,-87.723866,google,41.9044548,-87.7239174,google
27,Street Resurface Menu,N SPRINGFIELD AV-- W DIVISION ST (1200 N) -to- W POTOMAC AV (1300 N),2008,27236,23401,N SPRINGFIELD AV AND W DIVISION ST,N SPRINGFIELD AV AND W POTOMAC AV,41.902702,-87.723866,google,41.9044548,-87.7239174,google
30,Curb/Gutter Menu,N SPRINGFIELD AV-- W SCHOOL ST (3300 N) -to- W ROSCOE ST (3400 N),2010,18776,25954,N SPRINGFIELD AV AND W SCHOOL ST,N SPRINGFIELD AV AND W ROSCOE ST,41.9409343,-87.7247981,google,41.9427658,-87.7248346,google
39,Street Resurface Menu,N SPRINGFIELD AV-- W GRANVILLE AV (6200 N) -to- W ROSEMONT AV (6300 N),2007,31212,34071,N SPRINGFIELD AV AND W GRANVILLE AV,N SPRINGFIELD AV AND W ROSEMONT AV,41.9937042,-87.7263985,google,41.995475,-87.7264223,google
30,Curb/Gutter Menu,N SPRINGFIELD AV-- N MILWAUKEE AV (3262 N) -to- W SCHOOL ST (3300 N),2010,44813,25955,N SPRINGFIELD AV AND N MILWAUKEE AV,N SPRINGFIELD AV AND W SCHOOL ST,41.9398694,-87.7251094,google,41.9409343,-87.7247981,google
30,Curb/Gutter Menu - Change Order,N SPRINGFIELD AV-- N MILWAUKEE AV (3262 N) -to- W SCHOOL ST (3300 N),2010,1399,25958,N SPRINGFIELD AV AND N MILWAUKEE AV,N SPRINGFIELD AV AND W SCHOOL ST,41.9398694,-87.7251094,google,41.9409343,-87.7247981,google
30,Sidewalk Menu,N SPRINGFIELD AV-- W GEORGE ST (2900 N) -to- W WELLINGTON AV (3000 N),2010,25267,25980,N SPRINGFIELD AV AND W GEORGE ST,N SPRINGFIELD AV AND W WELLINGTON AV,41.9336522,-87.7245708,google,41.9354453,-87.7246262,google
30,Sidewalk Menu - Change Order,N SPRINGFIELD AV-- W GEORGE ST (2900 N) -to- W WELLINGTON AV (3000 N),2010,2010,25987,N SPRINGFIELD AV AND W GEORGE ST,N SPRINGFIELD AV AND W WELLINGTON AV,41.9336522,-87.7245708,google,41.9354453,-87.7246262,google
30,Street Resurface Menu,N SPRINGFIELD AV-- W ALTGELD ST (2500 N) -to- W WRIGHTWOOD AV (2600 N),2005,23754,25639,N SPRINGFIELD AV AND W ALTGELD ST,N SPRINGFIELD AV AND W WRIGHTWOOD AV,41.9263507,-87.7243722,google,41.9281828,-87.7244141,google
42,Street Resurface Menu,N ST CLAIR ST-- E OHIO ST (600 N) -to- E GRAND AV (530 N),2005,11539,36268,N ST CLAIR ST AND E OHIO ST,N ST CLAIR ST AND E GRAND AV,41.89256088600007,-87.62268910699999,census,41.8917636,-87.6226751,google
