"ward","type","location","year","est_cost","id","point_location"
23,"Street Bump Outs Menu","W 53RD ST & S HARLEM AVE",2021,5043.98,19234,"W 53RD ST & S HARLEM AVE"
23,"1 Mural Project - 59th Street & Central Park","W 59TH ST & S CENTRAL PARK AVE",2022,50000,19257,"W 59TH ST & S CENTRAL PARK AVE"
23,"Arterial Street Bump Outs Menu","W 55TH ST & S MAYFIELD AVE",2022,55044.33,19267,"W 55TH ST & S MAYFIELD AVE"
23,"Street Bump Outs Menu","S NEWLAND AVE & W 51ST ST",2022,6855.56,19299,"S NEWLAND AVE & W 51ST ST"
23,"Street Bump Outs Menu","W 53RD ST & S HARLEM AVE",2022,7563.23,19300,"W 53RD ST & S HARLEM AVE"
23,"Viaduct Improvement Menu","S CENTRAL PARK AVE & W 60TH ST",2022,25497.42,19315,"S CENTRAL PARK AVE & W 60TH ST"
23,"Viaduct Improvement Menu","S CENTRAL PARK AVE & W 61ST ST",2022,25497.42,19316,"S CENTRAL PARK AVE & W 61ST ST"
23,"Viaduct Improvement Menu","S CENTRAL PARK AVE & W 62ND ST",2022,25497.42,19317,"S CENTRAL PARK AVE & W 62ND ST"
24,"Miscellaneous-CDOT","Jackson Blvd & Kilpatrick Ave",2008,15000,19487,"Jackson Blvd & Kilpatrick Ave"
24,"Miscellaneous-CDOT","Cullerton, 21 st, Kildare & Kostner",2009,57450,19513,"Cullerton, 21 st, Kildare & Kostner"
24,"Miscellaneous-CDOT","W ROOSEVELT RD & S KARLOV AV",2010,800,19538,"W ROOSEVELT RD & S KARLOV AV"
24,"Guardrail Menu","W ARTHINGTON ST & S CICERO AV (4800 W)",2011,1012,19569,"W ARTHINGTON ST & S CICERO AV (4800 W)"
24,"High Definition Camera","W GRENSHAW ST & S CENTRAL PARK AVE",2014,22500,19699,"W GRENSHAW ST & S CENTRAL PARK AVE"
24,"High Definition Camera","S KILDARE AVE & W 18TH ST",2014,22500,19700,"S KILDARE AVE & W 18TH ST"
24,"Pedestrian Refuge Island","S PULASKI RD & W GRENSHAW ST",2015,15339,19713,"S PULASKI RD & W GRENSHAW ST"
24,"High Definition Camera Menu","S PULASKI RD & W GRENSHAW ST",2016,27011,19751,"S PULASKI RD & W GRENSHAW ST"
24,"Pedestrian Countdown Signal Menu","S KEDZIE AVE & W ROOSEVELT RD",2017,26710,19777,"S KEDZIE AVE & W ROOSEVELT RD"
24,"LED Traffic Signal Upgrades & Pedestrian Countdown Signal","S KEDZIE AVE & W OGDEN AVE N",2018,50114,19803,"S KEDZIE AVE & W OGDEN AVE N"
24,"LED Traffic Signal Upgrades & Pedestrian Countdown Signal","S HOMAN AVE & W OGDEN AVE N",2018,49869,19804,"S HOMAN AVE & W OGDEN AVE N"
24,"Street Light Pole for High Definition Camera Menu","S ST LOUIS AVE & W LEXINGTON ST",2018,6000,19810,"S ST LOUIS AVE & W LEXINGTON ST"
24,"Viaduct Improvement Menu","W 19TH ST & S WASHTENAW AVE",2019,7490,19859,"W 19TH ST & S WASHTENAW AVE"
24,"Arterial Street Bump Outs Menu","S CALIFORNIA AVE & W 18TH ST",2020,50000,19862,"S CALIFORNIA AVE & W 18TH ST"
24,"1 POD Camera: 13th & Troy","W 13TH ST & S TROY ST",2020,24776,19863,"W 13TH ST & S TROY ST"
24,"1 POD Camera Relocation to W Douglas Boulevard & S Central Park Ave","W DOUGLAS BLVD & S CENTRAL PARK AVE",2020,1800,19864,"W DOUGLAS BLVD & S CENTRAL PARK AVE"
24,"4 POD Cameras + LPR Existing Cameras: 1200 S Pulaski 1359 S Central Park; 1159 S Independence; 1559 S Homan","BLVD & W ROOSEVELT RD",2021,142988,19873,"BLVD & W ROOSEVELT RD"
24,"Miscellaneous CDOT Projects","W HARRISON ST & S ST LOUIS AVE",2021,660,19893,"W HARRISON ST & S ST LOUIS AVE"
24,"Street Light Pole for High Definition Camera Menu","S KARLOV AVE & W POLK ST",2021,6000,19899,"S KARLOV AVE & W POLK ST"
24,"Street Traffic Circle Menu","S SPAULDING AVE & W 13TH ST",2022,12635.03,19962,"S SPAULDING AVE & W 13TH ST"
25,"Traffic Signals","W 18 ST & S HALSTED ST",2006,134,20098,"W 18th ST & S HALSTED ST"
25,"Miscellaneous-Other","17 th St & Damen",2006,350000,20100,"17 th St & Damen"
25,"Traffic Signals","W 18 ST & S HALSTED ST",2007,17375,20141,"W 18th ST & S HALSTED ST"
25,"Miscellaneous-CDOT","S BLUE ISLAND AV & S LEAVITT ST",2008,2600,20156,"S BLUE ISLAND AV & S LEAVITT ST"
25,"Miscellaneous-CDOT","18 th ST & S LOOMIS ST",2008,211,20157,"18 th ST & S LOOMIS ST"
25,"Traffic Signals","W 18 ST & S HALSTED ST",2008,12991,20219,"W 18th ST & S HALSTED ST"
25,"Street Lighting","W 23 PL & S LEAVITT ST",2009,4500,20251,"W 23rd PL & S LEAVITT ST"
25,"Traffic Signals","W HARRISON ST & S HALSTED ST",2009,3000,20297,"W HARRISON ST & S HALSTED ST"
25,"Traffic Signals","W HARRISON ST & S MORGAN ST",2009,3000,20298,"W HARRISON ST & S MORGAN ST"
25,"Traffic Signals","W 18 ST & S HALSTED ST",2009,500,20299,"W 18th ST & S HALSTED ST"
25,"Miscellaneous-CDOT","S RACINE AV & W LEXINGTON ST",2010,35000,20321,"S RACINE AV & W LEXINGTON ST"
25,"Miscellaneous-CDOT","Ashland & 18 th",2010,28933,20322,"Ashland & 18 th"
25,"Miscellaneous-CDOT","Ashland & 17 th",2010,29484,20323,"Ashland & 17 th"
25,"Miscellaneous-CDOT","S DAMEN AV & W CULLERTON ST",2010,700,20324,"S DAMEN AV & W CULLERTON ST"
25,"Miscellaneous-CDOT","W 21 PL & S DAMEN AV",2010,700,20325,"W 21st PL & S DAMEN AV"
25,"Miscellaneous-CDOT","W 18 th ST & S WOLCOTT AVE",2010,400,20326,"W 18 th ST & S WOLCOTT AVE"
25,"Miscellaneous-CDOT","W 23 ST & S DAMEN AV",2010,700,20327,"W 23rd ST & S DAMEN AV"
25,"Miscellaneous-CDOT","W 23 ST & S WESTERN AV",2010,500,20328,"W 23rd ST & S WESTERN AV"
25,"Pole Painting","W HARRISON ST & S RACINE AV",2010,350,20340,"W HARRISON ST & S RACINE AV"
25,"Pole Painting","W CERMAK RD & S DAMEN AV",2010,3600,20341,"W CERMAK RD & S DAMEN AV"
25,"Pole Painting","S HOYNE AV & W 18 ST",2010,200,20342,"S HOYNE AV & W 18th ST"
25,"Traffic Signals","S ASHLAND AV & W 21 ST",2010,12000,20441,"S ASHLAND AV & W 21st ST"
25,"Traffic Signals","S ASHLAND AV & W 19 ST",2010,12000,20442,"S ASHLAND AV & W 19th ST"
25,"Traffic Signals","S ASHLAND AV & W 18 ST",2010,12000,20443,"S ASHLAND AV & W 18th ST"
25,"Sidewalk Menu - Change Order","W 22ND PL & S WOOD ST (1800 W)Dead End (850 W)",2011,15427,20478,"W 22ND PL & S WOOD ST (1800 W)Dead End (850 W)"
25,"Miscellaneous Other","18 th ST & S LOOMIS ST",2012,33443,20495,"18 th ST & S LOOMIS ST"
25,"Miscellaneous Other","W 18TH ST & S LOOMIS BLVD",2012,2576,20496,"W 18TH ST & S LOOMIS BLVD"
25,"Miscellaneous Other","W 18TH ST & S LOOMIS BLVD",2012,7030,20497,"W 18TH ST & S LOOMIS BLVD"
25,"Miscellaneous Other","W 18TH ST & S PAULINA ST",2012,1500,20498,"W 18TH ST & S PAULINA ST"
25,"Miscellaneous Other","Arts & Culture",2013,140000,20569,"Arts & Culture"
25,"Miscellaneous Other","W CULLERTON ST & S LEAVITT ST",2015,67363,20622,"W CULLERTON ST & S LEAVITT ST"
25,"Sidewalk Menu","W CULLERTON ST & S LEAVITT ST",2015,6136,20625,"W CULLERTON ST & S LEAVITT ST"
25,"Street Resurfacing Menu","W 23RD ST & S STEWART AVE",2015,15194,20634,"W 23RD ST & S STEWART AVE"
25,"Left-Turn Arrow Menu","S ASHLAND AVE & W 18TH ST",2017,20050,20683,"S ASHLAND AVE & W 18TH ST"
25,"Pavement Markings Menu","S WELLS ST & W CONGRESS PKWY",2017,400,20684,"S WELLS ST & W CONGRESS PKWY"
25,"Sidewalk Menu","S LEAVITT ST & W 18TH PL",2017,38506.92,20687,"S LEAVITT ST & W 18TH PL"
25,"Street Light Pole Painting Menu","W 18TH ST & S PAULINA ST",2017,1200,20689,"W 18TH ST & S PAULINA ST"
25,"Viaduct Improvement Menu","W 24TH PL & S CANAL ST",2019,21000,20766,"W 24TH PL & S CANAL ST"
25,"Viaduct Improvement Menu","W 24TH PL & S CANAL ST",2019,8039.78,20767,"W 24TH PL & S CANAL ST"
25,"1 LPR/No Camera - Cermak and Wentworth","W CERMAK RD & S WENTWORTH AVE",2021,27410,20802,"W CERMAK RD & S WENTWORTH AVE"
25,"1 PTZ Camera - 24th St and Princeton","W 24TH ST & S PRINCETON AVE",2021,24776,20803,"W 24TH ST & S PRINCETON AVE"
25,"1 PTZ Camera - Princeton and China Place","S CHINA PL & S PRINCETON AVE",2021,24776,20805,"S CHINA PL & S PRINCETON AVE"
25,"1 PTZ Camera - Wells and Tan Court","S WELLS ST & S TAN CT",2021,24776,20806,"S WELLS ST & S TAN CT"
25,"Street Light Piggy Back Only Menu","S RACINE AVE & W MONROE ST",2021,4200,20831,"S RACINE AVE & W MONROE ST"
25,"1 - LPR/Existing Camera - NE Western & Cermak","S WESTERN AVE & W CERMAK RD",2022,10971,20847,"S WESTERN AVE & W CERMAK RD"
25,"1 - LPR/Exiting Camera - Cermak & Ashland","W 19TH ST & S MORGAN ST",2022,24776,20848,"W 19TH ST & S MORGAN ST"
25,"1 LPR/No Camera - Cermak & Halsted","W CERMAK RD & S HALSTED ST",2022,27410,20849,"W CERMAK RD & S HALSTED ST"
25,"1 - LPR/No Camera - SW 18th St & Ashland","W 18TH ST & S ASHLAND AVE",2022,27410,20850,"W 18TH ST & S ASHLAND AVE"
25,"1 - PTZ Camera - SE 21st St & Hoyne","W 21ST ST & S HOYNE AVE",2022,24776,20851,"W 21ST ST & S HOYNE AVE"
25,"1 - PTZ Camera - SE Cermak & Jefferson/Lumber","W CERMAK RD & S LUMBER ST",2022,24776,20852,"W CERMAK RD & S LUMBER ST"
25,"Arterial Street Bump Outs Menu","S RACINE AVE & W 19TH ST",2022,99500,20853,"S RACINE AVE & W 19TH ST"
25,"Arterial Street Bump Outs Menu","S RACINE AVE & W CULLERTON ST",2022,1e+05,20854,"S RACINE AVE & W CULLERTON ST"
25,"Arterial Street Bump Outs Menu","W 18TH ST & S MILLER ST",2022,53343.9,20855,"W 18TH ST & S MILLER ST"
25,"Miscellaneous CDOT Projects","S RACINE AVE & W 19TH ST",2022,660,20859,"S RACINE AVE & W 19TH ST"
25,"Street Bump Outs Menu","W 18TH ST & S MILLER ST",2022,25284.52,20890,"W 18TH ST & S MILLER ST"
25,"Street Bump Outs Menu","W POLK ST & S CARPENTER ST",2022,17312.85,20891,"W POLK ST & S CARPENTER ST"
26,"POD Camera","NW corner of Kedzie & Division",2007,24000,21020,"NW corner of Kedzie & Division"
26,"Miscellaneous-CDOT","W ARMITAGE AV & N MONTICELLO AV",2008,800,21029,"W ARMITAGE AV & N MONTICELLO AV"
26,"POD Camera","Armitage & Monticello",2009,20000,21098,"Armitage & Monticello"
26,"POD Camera","Campbell & Hirsch",2009,20000,21100,"Campbell & Hirsch"
26,"POD Camera","Cortland & Lawndale",2009,20000,21101,"Cortland & Lawndale"
26,"POD Camera","Cortland & Drake",2009,20000,21102,"Cortland & Drake"
26,"POD Camera","Homan & Evergreen",2009,25000,21103,"Homan & Evergreen"
26,"POD Camera","N ST LOUIS AVE & W WABANSIA AVE",2009,37000,21104,"N ST LOUIS AVE & W WABANSIA AVE"
26,"POD Camera","N ST LOUIS AVE & W MCLEAN AVE",2009,37000,21106,"N ST LOUIS AVE & W MCLEAN AVE"
26,"POD Camera","North Ave. & Talman",2009,25000,21107,"North Ave. & Talman"
26,"POD Camera","Grand Ave. & Paulina",2009,25000,21108,"Grand Ave. & Paulina"
26,"Miscellaneous-CDOT","W GRAND AV & N CAMPBELL AV",2010,900,21114,"W GRAND AV & N CAMPBELL AV"
26,"Pavement Markings Menu","W DIVISION ST & N FRANCISCO AV",2010,1200,21117,"W DIVISION ST & N FRANCISCO AV"
26,"POD Camera","N OAKLEY BLVD & W RACE AVE",2010,20000,21173,"N OAKLEY BLVD & W RACE AVE"
26,"Street Lighting","N RICHMOND ST & W WALTON ST",2011,7000,21174,"N RICHMOND ST & W WALTON ST"
26,"In-Road State Law Stop for Pedestrians S","N FRANCISCO AVE & W AUGUSTA BLVD",2011,800,21187,"N FRANCISCO AVE & W AUGUSTA BLVD"
26,"In-Road State Law Stop for Pedestrians S","N KEDZIE AVE & W EVERGREEN AVE",2011,219,21188,"N KEDZIE AVE & W EVERGREEN AVE"
26,"Miscellaneous-CDOT","W CHICAGO AVE & N WASHTENAW AVE",2011,800,21189,"W CHICAGO AVE & N WASHTENAW AVE"
26,"POD Camera","N RICHMOND ST & W WALTON ST",2011,20000,21211,"N RICHMOND ST & W WALTON ST"
26,"POD Camera","Hirsch & Rockwell (northwest corner)",2011,20000,21212,"Hirsch & Rockwell (northwest corner)"
26,"POD Camera","N WASHTENAW AVE & W LEMOYNE ST",2011,20000,21213,"N WASHTENAW AVE & W LEMOYNE ST"
26,"In-Road State Law Stop","N RIDGEWAY AVE & W ARMITAGE AVE",2012,960,21227,"N RIDGEWAY AVE & W ARMITAGE AVE"
26,"In-Road State Law Stop","N MONTICELLO AVE & W ARMITAGE AVE",2012,800,21228,"N MONTICELLO AVE & W ARMITAGE AVE"
26,"In-Road State Law Stop","W ARMITAGE AVE & N LAWNDALE AVE",2012,950,21229,"W ARMITAGE AVE & N LAWNDALE AVE"
26,"In-Road State Law Stop","N CALIFORNIA AVE & W CRYSTAL ST",2012,410,21230,"N CALIFORNIA AVE & W CRYSTAL ST"
26,"Miscellaneous Other","N KEDZIE AVE & W EVERGREEN AVE",2012,191,21231,"N KEDZIE AVE & W EVERGREEN AVE"
26,"Left-Turn Arrow Menu","W GRAND AVE & W DIVISION ST",2012,70000,21243,"W GRAND AVE & W DIVISION ST"
26,"Left-Turn Arrow Menu","N CENTRAL PARK & W DIVISION ST",2012,70000,21244,"N CENTRAL PARK & W DIVISION ST"
26,"Left-Turn Arrow Menu","W NORTH AVE & N HOMAN BLVD",2012,70000,21245,"W NORTH AVE & N HOMAN BLVD"
26,"High Definition Camera","Northwest corner of Kedzie & Evergreen",2012,22500,21255,"Northwest corner of Kedzie & Evergreen"
26,"In-Road State Law Stop","W ARMITAGE AVE & N RIDGEWAY AVE",2013,550,21264,"W ARMITAGE AVE & N RIDGEWAY AVE"
26,"In-Road State Law Stop","W AUGUSTA BLVD & N FRANCISCO AVE",2013,926,21265,"W AUGUSTA BLVD & N FRANCISCO AVE"
26,"In-Road State Law Stop","W AUGUSTA BLVD & N FAIRFIELD AVE",2013,950,21266,"W AUGUSTA BLVD & N FAIRFIELD AVE"
26,"Pavement Markings","W DIVISION ST & N FRANCISCO AVE",2013,700,21267,"W DIVISION ST & N FRANCISCO AVE"
26,"Pavement Markings","N SPRINGFIELD AVE & W CORTLAND ST",2013,1300,21268,"N SPRINGFIELD AVE & W CORTLAND ST"
26,"High Definition Camera","W EVERGREEN AVE & N SPAULDING AVE",2013,22500,21292,"W EVERGREEN AVE & N SPAULDING AVE"
26,"In-Road State Law Stop","W ARMITAGE AVE & N RIDGEWAY AVE",2014,550,21302,"W ARMITAGE AVE & N RIDGEWAY AVE"
26,"In-Road State Law Stop","W ARMITAGE AVE & N RIDGEWAY AVE",2015,264,21345,"W ARMITAGE AVE & N RIDGEWAY AVE"
26,"In-Road State Law Stop For Pedestrians Signs Menu","W ARMITAGE AVE & N RIDGEWAY AVE",2016,86,21371,"W ARMITAGE AVE & N RIDGEWAY AVE"
26,"Pavement Markings Menu","N KIMBALL AVE & W BLOOMINGDALE AVE",2016,150,21372,"N KIMBALL AVE & W BLOOMINGDALE AVE"
26,"Street Light Pole Painting Menu","N MOZART ST & W DIVISION ST",2017,300,21433,"N MOZART ST & W DIVISION ST"
26,"In-Road State Law Stop For Pedestrians Signs Menu","N CALIFORNIA AVE & W CRYSTAL ST",2018,350,21454,"N CALIFORNIA AVE & W CRYSTAL ST"
26,"Street Resurfacing Menu","N ST LOUIS AVE & W LE MOYNE ST",2018,6323.33,21461,"N ST LOUIS AVE & W LE MOYNE ST"
26,"POD Camera Relocation: Hirsch & Rockwell","N ROCKWELL ST & W HIRSCH ST",2021,1800,21547,"N ROCKWELL ST & W HIRSCH ST"
27,"Street Traffic Circles Menu","N TRUMBULL AV & W HURON ST",2007,15000,21769,"N TRUMBULL AV & W HURON ST"
27,"Miscellaneous-CDOT","N WELLS ST & W HILL ST",2009,700,21819,"N WELLS ST & W HILL ST"
27,"Street Lighting","N HARDING AVE & W ONTARIO ST (620 N)Dead End (300 N)",2011,160000,21914,"N HARDING AVE & W ONTARIO ST (620 N)Dead End (300 N)"
27,"Alley Apron Menu","W KAMERLING AVE & N PULASKI RD (4000 W)",2011,16543,21921,"W KAMERLING AVE & N PULASKI RD (4000 W)"
27,"Street Light Arterial","N SPRINGFIELD AVE & W POTOMAC AVE",2012,3500,21969,"N SPRINGFIELD AVE & W POTOMAC AVE"
27,"In-Road State Law Stop","N CROSBY ST & N LARRABEE ST",2014,550,22023,"N CROSBY ST & N LARRABEE ST"
27,"In-Road State Law Stop For Pedestrians Signs Menu","N KINGSBURY ST & W EVERGREEN AVE",2016,600,22122,"N KINGSBURY ST & W EVERGREEN AVE"
27,"Pedestrian Countdown Signal Menu","N MILWAUKEE AVE & N DESPLAINES ST",2016,11795.31,22124,"N MILWAUKEE AVE & N DESPLAINES ST"
27,"Pedestrian Countdown Signal Menu","W NORTH AVE & N ELSTON AVE",2018,9523,22199,"W NORTH AVE & N ELSTON AVE"
27,"POD CAMERA - N. Kedzie & W. Walnut","N KEDZIE AVE & W WALNUT ST",2018,27011,22200,"N KEDZIE AVE & W WALNUT ST"
27,"Left-Turn Arrow Menu","W NORTH AVE & N WELLS ST",2018,54290.3,22201,"W NORTH AVE & N WELLS ST"
27,"POD CAMERA RELOCATION - W. VAN BUREN/S. WASHTENAW","W VAN BUREN ST & S WASHTENAW AVE",2018,1800,22202,"W VAN BUREN ST & S WASHTENAW AVE"
27,"Left-Turn Arrow Menu","W NORTH AVE & N WELLS ST",2019,18441.2,22225,"W NORTH AVE & N WELLS ST"
27,"Pavement Markings Menu","W DIVISION ST & N NORTH BRANCH ST",2019,2200,22226,"W DIVISION ST & N NORTH BRANCH ST"
27,"1 LPR No POD Camera - 1498 N Hudson","N HUDSON AVE & W BLACKHAWK ST",2021,27410,22253,"N HUDSON AVE & W BLACKHAWK ST"
27,"1 LPR No POD Camera - Chicago & Kedzie","W CHICAGO AVE & N KEDZIE AVE",2021,27410,22254,"W CHICAGO AVE & N KEDZIE AVE"
27,"1 LPR no POD Camera: Franklin & Trumbull","N TRUMBULL AVE & W FRANKLIN BLVD N",2021,27410,22255,"N TRUMBULL AVE & W FRANKLIN BLVD N"
27,"1 LPR no POD Camera - Grand & Hamlin","W GRAND AVE & N HAMLIN AVE",2021,27410,22256,"W GRAND AVE & N HAMLIN AVE"
27,"1 LPR No POD Camera - Oak & Cambridge","W OAK ST & N CAMBRIDGE AVE",2021,27410,22257,"W OAK ST & N CAMBRIDGE AVE"
27,"1 LPR on Existing Camera: Halsted & Grand","N HALSTED ST & W GRAND AVE",2021,10971,22258,"N HALSTED ST & W GRAND AVE"
27,"1 POD Camera: Noble & Huron (Split w/ Ward 1)","W HURON ST & N NOBLE ST",2021,12388,22260,"W HURON ST & N NOBLE ST"
27,"1 POD Camera: Ohio & Christiana","W OHIO ST & N CHRISTIANA AVE",2021,24776,22261,"W OHIO ST & N CHRISTIANA AVE"
27,"1 PTZ - SE S Maplewood Ave & W Wilcox St","S MAPLEWOOD AVE & W WILCOX ST",2022,24776,22293,"S MAPLEWOOD AVE & W WILCOX ST"
27,"In-Road State Law Stop For Pedestrians Sign Menu","N WELLS ST & W HILL ST",2022,350,22297,"N WELLS ST & W HILL ST"
27,"Pavement Markings Menu","N WELLS ST & W HILL ST",2022,2300,22300,"N WELLS ST & W HILL ST"
27,"Street Light Pole for High Definition Camera Menu","N HUDSON AVE & W BLACKHAWK ST",2022,3000,22317,"N HUDSON AVE & W BLACKHAWK ST"
28,"POD Camera","W WEST END AVE & N LARAMIE AVE",2005,17726,22398,"W WEST END AVE & N LARAMIE AVE"
28,"POD Camera","Fulton & Lockwood",2005,24000,22399,"Fulton & Lockwood"
28,"POD Camera","Fulton & Laramie",2005,24000,22400,"Fulton & Laramie"
28,"POD Camera","Ferdinand & Laramie",2005,24000,22401,"Ferdinand & Laramie"
28,"POD Camera","Ferdinand & Lamon",2005,24000,22402,"Ferdinand & Lamon"
28,"POD Camera","Maypole & Kildare",2005,24000,22403,"Maypole & Kildare"
28,"POD Camera","Gladys & Springfield",2005,24000,22404,"Gladys & Springfield"
28,"POD Camera","W WEST END AVE & N KILDARE AVE",2005,24000,22405,"W WEST END AVE & N KILDARE AVE"
28,"POD Camera","Kedzie & Walnut",2005,24000,22406,"Kedzie & Walnut"
28,"POD Camera","Superior & Kilpatrick",2005,24000,22407,"Superior & Kilpatrick"
28,"POD Camera","W WEST END AVE & N LARAMIE AVE",2006,6274,22468,"W WEST END AVE & N LARAMIE AVE"
28,"POD Camera","Maypole & Laramie",2006,24000,22469,"Maypole & Laramie"
28,"Miscellaneous-CDOT","Jackson Blvd & Kilpatrick Ave",2008,15000,22521,"Jackson Blvd & Kilpatrick Ave"
28,"Miscellaneous-CDOT","N CICERO AV & W HURON ST",2009,1200,22536,"N CICERO AV & W HURON ST"
28,"Street Lighting","N KILPATRICK AV & W ADAMS BV",2010,5040,22614,"N KILPATRICK AV & W ADAMS BV"
28,"POD Camera","Madison & Keeler",2010,20000,22616,"Madison & Keeler"
28,"POD Camera","Kostner & Monroe",2010,20000,22617,"Kostner & Monroe"
28,"Alley Apron Menu","N HAMLIN AVE & W LAKE ST (234 N)",2011,11665,22628,"N HAMLIN AVE & W LAKE ST (234 N)"
28,"Alley Apron Menu","W MAYPOLE AVE & N LEAMINGTON AV (5132 W)",2011,56326,22629,"W MAYPOLE AVE & N LEAMINGTON AV (5132 W)"
28,"Alley Apron Menu","W JACKSON BLVD & S SPRINGFIELD AV (3900 W)",2011,12325,22630,"W JACKSON BLVD & S SPRINGFIELD AV (3900 W)"
28,"Floodlight Menu","N LA CROSSE AVE & W MAYPOLE AVE",2012,1000,22687,"N LA CROSSE AVE & W MAYPOLE AVE"
28,"High Definition Camera","Kostner & Wilcox",2012,1800,22703,"Kostner & Wilcox"
28,"High Definition Camera","Walnut & St. Louis",2012,1800,22704,"Walnut & St. Louis"
28,"High Definition Camera","Van Buren & Kostner",2012,1800,22706,"Van Buren & Kostner"
28,"High Definition Camera","W JACKSON BLVD & S CICERO AVE",2013,1800,22752,"W JACKSON BLVD & S CICERO AVE"
28,"High Definition Camera","W GLADYS AVE & S SPRINGFIELD AVE",2013,1800,22753,"W GLADYS AVE & S SPRINGFIELD AVE"
28,"Street Resurfacing Menu","W CONGRESS PKWY & S KILBOURN AVE",2014,10723,22794,"W CONGRESS PKWY & S KILBOURN AVE"
28,"Pedestrian Countdown","W MADISON ST & S PULASKI RD",2014,3035,22814,"W MADISON ST & S PULASKI RD"
28,"High Definition Camera","S KENTON AVE & W MONROE ST",2014,1800,22831,"S KENTON AVE & W MONROE ST"
28,"High Definition Camera","S KOSTNER AVE & W MONROE ST",2014,1800,22833,"S KOSTNER AVE & W MONROE ST"
28,"In-Road State Law Stop","W JACKSON BLVD & S ALBANY AVE",2015,600,22842,"W JACKSON BLVD & S ALBANY AVE"
28,"Pedestrian Countdown","S ASHLAND AVE & W ROOSEVELT RD",2015,14905,22869,"S ASHLAND AVE & W ROOSEVELT RD"
28,"Bus Pad","W VAN BUREN ST & S THROOP ST",2016,3892.29,22894,"W VAN BUREN ST & S THROOP ST"
28,"Miscellaneous CDOT Projects","S ASHLAND AVE & W TAYLOR ST",2016,2350,22896,"S ASHLAND AVE & W TAYLOR ST"
28,"Pedestrian Refuge Island Menu","S ASHLAND AVE & W 14TH PL",2016,20376.63,22897,"S ASHLAND AVE & W 14TH PL"
28,"Pedestrian Countdown Signal","W MADISON ST & S CICERO AVE",2017,22076.68,22931,"W MADISON ST & S CICERO AVE"
28,"POD Camera Relocation from 125 N. Laramie Ave to SE Corner of Van Buren & Christiana","W VAN BUREN ST & S CAMPBELL AVE",2018,1800,22965,"W VAN BUREN ST & S CAMPBELL AVE"
28,"Street Bump Outs Menu","S LAFLIN ST & W MONROE ST",2018,14574.72,22967,"S LAFLIN ST & W MONROE ST"
28,"Street Bump Outs Menu","S LAFLIN ST & W ADAMS ST",2018,14474.72,22968,"S LAFLIN ST & W ADAMS ST"
28,"Sidewalk Menu","S CENTRAL PARK AVE & W CONGRESS PKWY",2019,33762.87,23006,"S CENTRAL PARK AVE & W CONGRESS PKWY"
28,"Alley Apron Menu","S ST LOUIS AVE & W VAN BUREN ST",2020,28334.61,23024,"S ST LOUIS AVE & W VAN BUREN ST"
28,"Curb & Gutter Menu","S MAPLEWOOD AVE & W HARRISON ST",2020,63903.03,23032,"S MAPLEWOOD AVE & W HARRISON ST"
28,"Curb & Gutter Menu","N KOSTNER AVE & W MAYPOLE AVE",2020,33998.55,23034,"N KOSTNER AVE & W MAYPOLE AVE"
28,"Street Light Pole for High Definition Camera Menu","S ALBANY AVE & W FLOURNOY ST",2021,3500,23049,"S ALBANY AVE & W FLOURNOY ST"
28,"Bollard Menu","W MAYPOLE AVE & N HAMLIN BLVD",2022,6035.7,23060,"W MAYPOLE AVE & N HAMLIN BLVD"
28,"Street Light Pole for High Definition Camera Menu","S KILBOURN AVE & W GLADYS AVE",2022,3500,23068,"S KILBOURN AVE & W GLADYS AVE"
29,"Miscellaneous-CDOT","Mayfield & Madison to Adams",2006,41560,23126,"Mayfield & Madison to Adams"
29,"POD Camera","Laramie Ave & uincy St",2006,24000,23168,"Laramie Ave & uincy St"
29,"Miscellaneous-CDOT","W WASHINGTON BV & N PARKSIDE AV",2010,800,23270,"W WASHINGTON BV & N PARKSIDE AV"
29,"Bus Pad","N CENTRAL AVE & W JACKSON BLVD",2013,11654,23365,"N CENTRAL AVE & W JACKSON BLVD"
29,"Sidewalk Menu","W JACKSON BLVD & S LOTUS AVE",2013,4541,23368,"W JACKSON BLVD & S LOTUS AVE"
29,"Pavement Markings","W NORTH AVE & N OAK PARK AVE",2015,1400,23420,"W NORTH AVE & N OAK PARK AVE"
29,"Mural project - Austin and Corcoran Viaduct","N AUSTIN BLVD & W LAKE ST",2016,60000,23470,"N AUSTIN BLVD & W LAKE ST"
29,"Alley Resurfacing Menu (1-1)","N RUTHERFORD AVE & W ARMITAGE AVE",2017,27281.05,23500,"N RUTHERFORD AVE & W ARMITAGE AVE"
29,"Alley Resurfacing Menu","N HARLEM AVE & W PALMER ST",2017,34944.42,23503,"N HARLEM AVE & W PALMER ST"
29,"CTA Mural Project - Central Avenue and Lake Street","W LAKE ST & N CENTRAL AVE",2017,54008.9,23509,"W LAKE ST & N CENTRAL AVE"
